dt1 dt2 dt3 dt4 controller drones queue deliveries fullTrips revenue costs penalties avgDelTime avgWaitTime fDel fRet fLaunch collisions unknown penalties rejecValue avgRejecValue potentialLost avgPotentialLost
Jun 16th 23:09:51.889 UTC 3 13 0 581 577 1520.488 2660.99 5 193.8309 10.72982 1 0 89 0 0 0 0 NaN 0 NaN
Jun 16th 23:09:39.101 UTC 2 14 39 810 802 1841.443 3560.212 0 988.5511 816.088 0 0 54 0 0 1465 0 0 767.2555 2.618619
Jun 16th 23:08:51.898 UTC 3 11 1 579 576 1516.483 2653.759 5 193.9507 10.75471 1 0 89 0 0 0 0 NaN 0 NaN
Jun 16th 23:08:39.110 UTC 2 15 38 808 800 1834.835 3548.312 0 987.6124 815.7202 0 0 54 0 0 1465 0 0 767.2555 2.618619
Jun 16th 23:07:51.889 UTC 3 10 0 578 574 1515.683 2643.837 5 193.829 10.77665 1 0 89 0 0 0 0 NaN 0 NaN
Jun 16th 23:07:38.203 UTC 2 15 39 806 799 1827.908 3542.223 0 986.723 815.3834 0 0 53 0 0 1460 0 0 761.2817 2.607129
Jun 16th 23:06:51.888 UTC 3 9 1 578 572 1515.683 2632.372 5 193.829 10.7973 1 0 89 0 0 0 0 NaN 0 NaN
Jun 16th 23:06:38.193 UTC 2 14 38 805 798 1825.883 3536.636 0 986.3354 814.7812 0 0 53 0 0 1460 0 0 761.2817 2.607129
Jun 16th 23:05:51.150 UTC 3 10 0 577 569 1510.103 2622.335 5 193.698 10.82708 1 0 88 0 0 0 0 NaN 0 NaN
Jun 16th 23:05:38.204 UTC 2 14 39 802 794 1822.453 3512.154 0 985.1207 813.2324 0 0 53 0 0 1460 0 0 761.2817 2.607129
Jun 16th 23:04:49.979 UTC 3 14 0 575 565 1507.433 2596.248 5 193.9962 10.82708 1 0 86 0 0 0 0 NaN 0 NaN
Jun 16th 23:04:38.203 UTC 2 14 40 800 792 1813.266 3500.758 0 984.2786 812.3065 0 0 53 0 0 1450 0 0 757.2767 2.611299
Jun 16th 23:03:49.071 UTC 3 14 0 572 564 1499.173 2594.356 5 193.937 10.8448 1 0 85 0 0 0 0 NaN 0 NaN
Jun 16th 23:03:38.192 UTC 2 15 40 799 790 1812.176 3487.869 0 983.8926 811.9021 0 0 53 0 0 1440 0 0 753.8967 2.617697
Jun 16th 23:02:49.073 UTC 3 14 0 571 563 1497.148 2590.906 5 193.844 10.85734 1 0 85 0 0 0 0 NaN 0 NaN
Jun 16th 23:02:38.202 UTC 2 15 38 797 790 1808.082 3487.869 0 983.1846 811.9021 0 0 53 0 0 1425 0 0 743.1793 2.607646
Jun 16th 23:01:49.062 UTC 3 11 1 567 563 1486.36 2590.906 5 193.2991 10.90223 1 0 85 0 0 0 0 NaN 0 NaN
Jun 16th 23:01:38.203 UTC 2 14 39 794 788 1802.994 3478.934 0 982.1033 810.967 0 0 53 0 0 1425 0 0 743.1793 2.607646
Jun 16th 23:00:48.479 UTC 3 10 1 566 562 1484.335 2588.104 5 193.3298 10.91571 1 0 84 0 0 0 0 NaN 0 NaN
Jun 16th 23:00:37.283 UTC 2 15 40 792 785 1798.925 3461.154 0 981.2763 810.2585 0 0 52 0 0 1420 0 0 737.5992 2.59718
Jun 16th 22:59:47.827 UTC 3 13 1 565 558 1481.635 2568.839 5 193.4301 10.90811 1 0 83 0 0 0 0 NaN 0 NaN
Jun 16th 22:59:37.282 UTC 2 15 38 791 784 1797.847 3454.81 0 980.8034 809.9549 0 0 52 0 0 1415 0 0 733.0767 2.590377
Jun 16th 22:58:47.827 UTC 3 14 0 562 554 1475.59 2547.733 5 192.7733 10.871 1 0 83 0 0 0 0 NaN 0 NaN
Jun 16th 22:58:37.289 UTC 2 15 40 788 781 1791.377 3437.542 0 979.7454 809.0394 0 0 52 0 0 1410 0 0 730.6242 2.590866
Jun 16th 22:57:47.826 UTC 3 14 0 559 552 1467.415 2540.416 5 193.3181 10.89958 1 0 83 0 0 0 0 NaN 0 NaN
Jun 16th 22:57:37.294 UTC 2 15 39 788 780 1791.377 3434.926 0 979.7454 808.7729 0 0 52 0 0 1405 0 0 728.5992 2.59288
Jun 16th 22:56:47.837 UTC 3 12 0 559 552 1467.415 2540.416 5 193.3181 10.91075 1 0 83 0 0 0 0 NaN 0 NaN
Jun 16th 22:56:37.282 UTC 2 15 38 785 778 1782.418 3424.245 0 978.7346 808.1459 0 0 52 0 0 1405 0 0 728.5992 2.59288
Jun 16th 22:55:47.103 UTC 3 11 1 556 551 1459.695 2536.829 5 193.3635 10.9415 1 0 82 0 0 0 0 NaN 0 NaN
Jun 16th 22:55:36.396 UTC 2 14 39 784 776 1779.823 3413.446 0 978.5215 807.2431 0 0 51 0 0 1405 0 0 728.5992 2.59288
Jun 16th 22:54:47.091 UTC 3 13 0 555 549 1456.23 2525.568 5 193.4137 10.9415 1 0 82 0 0 0 0 NaN 0 NaN
Jun 16th 22:54:36.396 UTC 2 15 40 781 773 1774.02 3402.823 0 977.5626 806.5244 0 0 51 0 0 1380 0 0 722.3892 2.617352
Jun 16th 22:53:47.104 UTC 3 14 0 552 547 1449.99 2518.42 5 191.944 10.94953 1 0 82 0 0 0 0 NaN 0 NaN
Jun 16th 22:53:36.385 UTC 2 15 38 779 772 1772.79 3396.466 0 976.9684 806.2228 0 0 51 0 0 1375 0 0 717.3041 2.608379
Jun 16th 22:52:46.235 UTC 3 13 0 551 546 1447.965 2509.81 5 192.0318 10.97046 1 0 81 0 0 0 0 NaN 0 NaN
Jun 16th 22:52:36.397 UTC 2 15 38 776 770 1758.673 3382.563 0 976.2838 805.6645 0 0 51 0 0 1375 0 0 717.3041 2.608379
Jun 16th 22:51:46.245 UTC 3 12 1 550 544 1446.165 2495.227 5 192.2044 11.00113 1 0 81 0 0 0 0 NaN 0 NaN
Jun 16th 22:51:36.396 UTC 2 15 37 774 768 1754.988 3373.251 0 975.6428 805.2004 0 0 51 0 0 1375 0 0 717.3041 2.608379
Jun 16th 22:50:46.243 UTC 3 11 1 548 542 1440.008 2491.599 5 192.0811 11.03765 1 0 81 0 0 0 0 NaN 0 NaN
Jun 16th 22:50:36.396 UTC 2 14 40 772 764 1747.128 3352.084 0 975.1609 803.9377 0 0 51 0 0 1375 0 0 717.3041 2.608379
Jun 16th 22:49:46.254 UTC 3 11 0 545 541 1429.198 2484.032 5 192.5245 11.04386 1 0 81 0 0 0 0 NaN 0 NaN
Jun 16th 22:49:36.385 UTC 2 14 40 772 762 1747.128 3341.607 0 975.1609 803.3695 0 0 51 0 0 1360 0 0 708.6791 2.605438
Jun 16th 22:48:46.244 UTC 3 9 1 545 540 1429.198 2478.939 5 192.5245 11.09184 1 0 81 0 0 0 0 NaN 0 NaN
Jun 16th 22:48:36.395 UTC 2 15 40 770 759 1744.293 3330.441 0 974.576 802.8295 0 0 51 0 0 1360 0 0 708.6791 2.605438
Jun 16th 22:47:46.244 UTC 3 9 0 545 539 1429.198 2476.403 5 192.5245 11.10188 1 0 81 0 0 0 0 NaN 0 NaN
Jun 16th 22:47:36.398 UTC 2 15 40 767 757 1739.335 3317.246 0 973.9851 802.3098 0 0 51 0 0 1345 0 0 704.2291 2.617952
Jun 16th 22:46:46.243 UTC 3 7 1 543 539 1424.243 2476.403 5 192.1132 11.13302 1 0 81 0 0 0 0 NaN 0 NaN
Jun 16th 22:46:36.395 UTC 2 15 40 763 756 1729.201 3312.935 0 972.7316 802.0418 0 0 51 0 0 1335 0 0 698.2216 2.615062
Jun 16th 22:45:46.255 UTC 3 10 0 541 536 1418.198 2467.585 5 192.0569 11.13302 1 0 81 0 0 0 0 NaN 0 NaN
Jun 16th 22:45:36.395 UTC 2 15 40 760 755 1722.013 3309.622 0 972.0443 801.8226 0 0 51 0 0 1310 0 0 680.0541 2.595627
Jun 16th 22:44:46.244 UTC 3 9 1 540 536 1414.215 2467.585 5 192.029 11.14322 1 0 81 0 0 0 0 NaN 0 NaN
Jun 16th 22:44:36.385 UTC 2 15 39 759 752 1716.04 3292.904 0 971.6859 801.1379 0 0 51 0 0 1310 0 0 680.0541 2.595627
Jun 16th 22:43:46.243 UTC 3 9 0 537 536 1409.895 2467.585 5 192.2067 11.14322 1 0 81 0 0 0 0 NaN 0 NaN
Jun 16th 22:43:36.396 UTC 2 15 37 758 751 1714.458 3287.144 0 971.4089 800.8902 0 0 51 0 0 1300 0 0 676.9341 2.603593
Jun 16th 22:42:44.828 UTC 3 8 1 536 534 1408.095 2460.415 5 192.2278 11.1818 1 0 79 0 0 0 0 NaN 0 NaN
Jun 16th 22:42:36.386 UTC 2 15 39 755 748 1708.489 3275.691 0 970.5498 800.3423 0 0 51 0 0 1300 0 0 676.9341 2.603593
Jun 16th 22:41:44.823 UTC 3 9 0 536 532 1408.095 2452.485 5 192.2278 11.18737 1 0 79 0 0 0 0 NaN 0 NaN
Jun 16th 22:41:36.396 UTC 2 15 38 753 745 1701.01 3264.931 0 970.2512 799.7507 0 0 51 0 0 1300 0 0 676.9341 2.603593
Jun 16th 22:40:43.990 UTC 3 8 1 536 530 1408.095 2440.726 5 192.2278 11.23155 1 0 78 0 0 0 0 NaN 0 NaN
Jun 16th 22:40:36.386 UTC 2 15 39 753 742 1701.01 3255.571 0 970.2512 798.93 0 0 51 0 0 1300 0 0 676.9341 2.603593
Jun 16th 22:39:43.990 UTC 3 9 0 533 528 1400.903 2430.955 5 192.5465 11.23697 1 0 78 0 0 0 0 NaN 0 NaN
Jun 16th 22:39:36.386 UTC 2 15 40 748 740 1690.311 3248.49 0 969.1395 798.4547 0 0 51 0 0 1285 0 0 671.2142 2.611728
Jun 16th 22:38:43.981 UTC 3 9 1 533 526 1400.903 2417.986 5 192.5465 11.26462 1 0 78 0 0 0 0 NaN 0 NaN
Jun 16th 22:38:36.395 UTC 2 14 40 744 738 1682.397 3237.701 0 968.392 797.8347 0 0 51 0 0 1280 0 0 667.8942 2.608962
Jun 16th 22:37:43.981 UTC 3 10 0 530 524 1394.3 2413.018 5 192.6342 11.28512 1 0 78 0 0 0 0 NaN 0 NaN
Jun 16th 22:37:36.395 UTC 2 14 39 741 737 1674.744 3232.321 0 967.5236 797.6988 0 0 51 0 0 1270 0 0 657.7017 2.589377
Jun 16th 22:36:43.337 UTC 3 11 0 529 522 1388.259 2408.429 5 192.8836 11.29751 1 0 77 0 0 0 0 NaN 0 NaN
Jun 16th 22:36:36.386 UTC 2 15 39 741 733 1674.744 3220.357 0 967.5236 797.0873 0 0 51 0 0 1265 0 0 654.0229 2.585071
Jun 16th 22:35:43.327 UTC 3 11 0 526 521 1381.082 2403.731 5 192.8299 11.3156 1 0 77 0 0 0 0 NaN 0 NaN
Jun 16th 22:35:36.386 UTC 2 15 40 738 728 1661.871 3195.518 0 966.739 795.8612 0 0 51 0 0 1265 0 0 654.0229 2.585071
Jun 16th 22:34:43.324 UTC 3 10 1 523 518 1374.003 2387.071 5 193.063 11.35832 1 0 77 0 0 0 0 NaN 0 NaN
Jun 16th 22:34:36.395 UTC 2 14 40 734 727 1653.562 3190.058 0 965.5649 795.3403 0 0 51 0 0 1265 0 0 654.0229 2.585071
Jun 16th 22:33:42.409 UTC 3 14 0 523 514 1374.003 2364.104 5 193.063 11.35832 1 0 76 0 0 0 0 NaN 0 NaN
Jun 16th 22:33:36.395 UTC 2 15 40 732 724 1648.538 3174.383 0 964.9981 794.7015 0 0 51 0 0 1255 0 0 650.1578 2.59027
Jun 16th 22:32:42.409 UTC 3 13 0 521 513 1371.333 2360.913 5 192.9533 11.37772 1 0 76 0 0 0 0 NaN 0 NaN
Jun 16th 22:32:36.385 UTC 2 15 39 731 722 1642.564 3162.41 0 964.6429 794.1027 0 0 51 0 0 1250 0 0 648.3578 2.593431
Jun 16th 22:31:42.399 UTC 3 10 1 520 513 1368.88 2360.913 5 192.9613 11.43287 1 0 76 0 0 0 0 NaN 0 NaN
Jun 16th 22:31:36.384 UTC 2 15 40 730 719 1641.764 3142.948 0 964.3649 793.0383 0 0 51 0 0 1250 0 0 648.3578 2.593431
Jun 16th 22:30:42.418 UTC 3 9 0 518 513 1366.255 2360.913 5 193.08 11.44184 1 0 76 0 0 0 0 NaN 0 NaN
Jun 16th 22:30:36.395 UTC 2 15 40 725 717 1629.023 3133.033 0 962.9276 792.368 0 0 51 0 0 1240 0 0 641.2941 2.585863
Jun 16th 22:29:42.408 UTC 3 9 0 514 513 1355.155 2360.913 5 192.61 11.44184 1 0 76 0 0 0 0 NaN 0 NaN
Jun 16th 22:29:36.395 UTC 2 15 40 723 715 1623.951 3128.814 0 962.1555 791.7953 0 0 51 0 0 1220 0 0 629.8453 2.581333
Jun 16th 22:28:41.775 UTC 3 9 1 513 511 1353.52 2357.913 5 192.4835 11.45911 1 0 75 0 0 0 0 NaN 0 NaN
Jun 16th 22:28:36.396 UTC 2 15 38 722 715 1620.312 3128.814 0 961.8389 791.7953 0 0 51 0 0 1215 0 0 623.8715 2.567373
Jun 16th 22:27:41.785 UTC 3 8 1 512 510 1348.435 2351.805 5 192.747 11.49301 1 0 75 0 0 0 0 NaN 0 NaN
Jun 16th 22:27:36.385 UTC 2 15 37 718 713 1613.308 3118.076 0 960.9187 791.3706 0 0 51 0 0 1215 0 0 623.8715 2.567373
Jun 16th 22:26:41.776 UTC 3 9 0 511 508 1344.453 2343.537 5 192.9884 11.50151 1 0 75 0 0 0 0 NaN 0 NaN
Jun 16th 22:26:36.395 UTC 2 12 38 717 711 1612.108 3110.098 0 960.6879 789.9343 0 0 51 0 0 1215 0 0 623.8715 2.567373
Jun 16th 22:25:41.774 UTC 3 5 0 511 508 1344.453 2343.537 5 192.9884 11.57462 1 0 75 0 0 0 0 NaN 0 NaN
Jun 16th 22:25:36.397 UTC 2 15 40 716 706 1609.656 3095.371 0 960.2715 789.2896 0 0 51 0 0 1205 0 0 622.0715 2.581209
Jun 16th 22:24:41.775 UTC 3 4 0 511 507 1344.453 2336.341 5 192.9884 11.5861 1 0 75 0 0 0 0 NaN 0 NaN
