dt1 dt2 dt3 dt4 controller drones queue deliveries fullTrips revenue costs penalties avgDelTime avgWaitTime fDel fRet fLaunch collisions unknown rejectionPenalties potentialLost avgPotentialLost
Jun 12th 15:15:08.830 UTC 3 10 0 453 449 1150.227 2078.98 5 193.6738 8.370574 1 0 60 0 0 0 0 NaN
Jun 12th 15:15:07.672 UTC 2 14 40 647 637 1546.801 2749.296 0 930.7042 761.1863 0 0 49 0 0 1040 524.1613 2.520006
Jun 12th 15:14:08.818 UTC 3 10 0 451 448 1142.194 2072.141 5 193.9741 8.373868 1 0 60 0 0 0 0 NaN
Jun 12th 15:14:07.674 UTC 2 14 40 644 635 1541.996 2739.732 0 930.3705 760.8669 0 0 49 0 0 1025 518.5688 2.529604
Jun 12th 15:13:08.041 UTC 3 10 1 449 445 1136.959 2059.022 5 194.2106 8.398187 1 0 59 0 0 0 0 NaN
Jun 12th 15:13:07.663 UTC 2 15 39 640 634 1531.106 2735.385 0 929.9277 760.8669 0 0 49 0 0 1020 516.7688 2.53318
Jun 12th 15:12:08.052 UTC 3 7 0 448 445 1134.259 2059.022 5 194.507 8.413394 1 0 59 0 0 0 0 NaN
Jun 12th 15:12:07.662 UTC 2 15 39 637 632 1526.722 2730.229 0 929.35 760.7324 0 0 49 0 0 1020 516.7688 2.53318
Jun 12th 15:11:08.052 UTC 3 5 1 448 444 1134.259 2055.065 5 194.507 8.43105 1 0 59 0 0 0 0 NaN
Jun 12th 15:11:07.672 UTC 2 15 38 636 630 1523.556 2721.753 0 929.0343 760.6808 0 0 49 0 0 1020 516.7688 2.53318
Jun 12th 15:10:08.042 UTC 3 6 0 447 442 1133.659 2038.953 5 194.5184 8.431787 1 0 59 0 0 0 0 NaN
Jun 12th 15:10:06.466 UTC 2 15 39 632 627 1517.124 2707.144 0 928.5156 760.4697 0 0 48 0 0 1015 513.3788 2.52896
Jun 12th 15:09:08.041 UTC 3 7 0 446 441 1130.959 2035.051 5 194.3263 8.431787 1 0 59 0 0 0 0 NaN
Jun 12th 15:09:06.459 UTC 2 15 39 631 623 1514.364 2691.313 0 928.5359 759.9765 0 0 48 0 0 1010 512.2888 2.536083
Jun 12th 15:08:08.051 UTC 3 9 0 444 439 1126.909 2022.637 5 194.2281 8.431787 1 0 59 0 0 0 0 NaN
Jun 12th 15:08:06.455 UTC 2 14 40 628 619 1505.172 2675.919 0 928.3503 759.2917 0 0 48 0 0 1005 507.0913 2.522842
Jun 12th 15:07:08.041 UTC 3 9 0 444 439 1126.909 2022.637 5 194.2281 8.431787 1 0 59 0 0 0 0 NaN
Jun 12th 15:07:06.449 UTC 2 14 39 625 615 1494.434 2662.797 0 928.0293 758.4901 0 0 48 0 0 1000 501.1175 2.505588
Jun 12th 15:06:07.192 UTC 3 11 1 443 436 1126.009 2005.587 5 194.3023 8.449905 1 0 58 0 0 0 0 NaN
Jun 12th 15:06:06.467 UTC 2 15 40 622 611 1487.255 2643.271 0 927.5541 757.7216 0 0 48 0 0 990 494.8325 2.499154
Jun 12th 15:05:07.205 UTC 3 13 0 442 432 1124.209 1977.665 5 194.0919 8.456558 1 0 58 0 0 0 0 NaN
Jun 12th 15:05:06.463 UTC 2 15 40 620 611 1484.328 2643.271 0 927.3114 757.7216 0 0 48 0 0 975 485.9675 2.492141
Jun 12th 15:04:07.194 UTC 3 14 0 441 430 1118.168 1967.651 5 193.7193 8.467782 1 0 58 0 0 0 0 NaN
Jun 12th 15:04:06.453 UTC 2 15 40 618 609 1479.2 2636.125 0 927.0101 757.2067 0 0 48 0 0 965 479.8025 2.486023
Jun 12th 15:03:06.448 UTC 2 15 38 614 609 1470.682 2636.125 0 926.2734 757.2067 0 0 48 0 0 960 479.2025 2.495846
Jun 12th 15:03:05.033 UTC 3 13 0 437 430 1107.848 1967.651 5 193.6413 8.470063 1 0 56 0 0 0 0 NaN
Jun 12th 15:02:06.459 UTC 2 14 37 610 607 1460.378 2628.658 0 925.9882 756.9153 0 0 48 0 0 960 479.2025 2.495846
Jun 12th 15:02:04.162 UTC 3 15 0 435 428 1102.493 1958.429 5 193.7082 8.470063 1 0 55 0 0 0 0 NaN
Jun 12th 15:01:06.454 UTC 2 15 34 609 604 1454.404 2614.512 0 925.7611 756.8299 0 0 48 0 0 960 479.2025 2.495846
Jun 12th 15:01:04.164 UTC 3 14 1 434 427 1098.51 1956.17 5 193.766 8.472428 1 0 55 0 0 0 0 NaN
Jun 12th 15:00:06.455 UTC 2 13 36 608 602 1453.054 2602.316 0 925.6473 756.8443 0 0 48 0 0 960 479.2025 2.495846
Jun 12th 15:00:04.164 UTC 3 12 0 432 427 1093.986 1956.17 5 193.2471 8.502204 1 0 55 0 0 0 0 NaN
Jun 12th 14:59:05.391 UTC 2 15 38 607 596 1451.964 2584.104 0 925.4129 756.3091 0 0 47 0 0 960 479.2025 2.495846
Jun 12th 14:59:04.154 UTC 3 10 0 429 426 1086.996 1951.057 5 193.1799 8.532405 1 0 55 0 0 0 0 NaN
Jun 12th 14:58:04.194 UTC 2 15 40 604 593 1447.078 2578.606 0 925.0004 755.6386 0 0 46 0 0 960 479.2025 2.495846
Jun 12th 14:58:04.153 UTC 3 7 0 427 426 1085.496 1951.057 5 192.6578 8.557867 1 0 55 0 0 0 0 NaN
Jun 12th 14:57:04.185 UTC 2 15 38 599 593 1434.41 2578.606 0 924.4794 755.6386 0 0 46 0 0 945 474.5425 2.510807
Jun 12th 14:57:04.163 UTC 3 9 0 427 424 1085.496 1939.078 5 192.6578 8.557867 1 0 55 0 0 0 0 NaN
Jun 12th 14:56:04.194 UTC 2 15 39 595 589 1423.631 2562.513 0 923.9372 754.9169 0 0 46 0 0 940 469.4575 2.497114
Jun 12th 14:56:04.163 UTC 3 8 0 427 423 1085.496 1935.845 5 192.6578 8.575822 1 0 55 0 0 0 0 NaN
Jun 12th 14:55:04.191 UTC 2 15 40 593 585 1420.872 2542.853 0 923.3732 754.1223 0 0 46 0 0 930 465.6625 2.503562
Jun 12th 14:55:04.151 UTC 3 9 0 426 422 1081.817 1929.103 5 192.6197 8.575822 1 0 55 0 0 0 0 NaN
Jun 12th 14:54:04.182 UTC 2 15 38 592 582 1417.686 2529.035 0 923.3549 753.4855 0 0 46 0 0 930 465.6625 2.503562
Jun 12th 14:54:04.163 UTC 3 8 1 425 421 1077.834 1926.547 5 192.6597 8.582256 1 0 55 0 0 0 0 NaN
Jun 12th 14:53:04.203 UTC 2 15 40 589 579 1413.966 2518.75 0 922.9437 752.8389 0 0 46 0 0 925 461.9425 2.496987
Jun 12th 14:53:03.132 UTC 3 9 0 424 419 1076.034 1919.749 5 192.8121 8.595999 1 0 54 0 0 0 0 NaN
Jun 12th 14:52:04.193 UTC 2 15 37 587 579 1404.977 2518.75 0 922.6677 752.8389 0 0 46 0 0 915 458.0875 2.503211
Jun 12th 14:52:03.132 UTC 3 8 1 421 418 1056.932 1914.267 5 193.0249 8.59324 1 0 54 0 0 0 0 NaN
Jun 12th 14:51:04.182 UTC 2 15 39 582 576 1394.655 2498.404 0 921.5205 752.3819 0 0 46 0 0 915 458.0875 2.503211
Jun 12th 14:51:03.143 UTC 3 6 0 421 417 1056.932 1908.383 5 193.0249 8.635169 1 0 54 0 0 0 0 NaN
Jun 12th 14:50:04.202 UTC 2 15 40 580 573 1390.867 2485.154 0 921.0681 751.8761 0 0 46 0 0 900 450.1375 2.500764
Jun 12th 14:50:03.144 UTC 3 7 0 419 415 1051.797 1900.012 5 192.8307 8.637487 1 0 54 0 0 0 0 NaN
Jun 12th 14:49:04.193 UTC 2 15 38 578 572 1387.705 2481.759 0 920.7104 751.6956 0 0 46 0 0 890 447.6975 2.515155
Jun 12th 14:49:03.134 UTC 3 11 0 418 411 1050.162 1880.007 5 193.0663 8.637487 1 0 54 0 0 0 0 NaN
Jun 12th 14:48:03.193 UTC 2 15 37 578 568 1387.705 2466.786 0 920.7104 750.9089 0 0 45 0 0 890 447.6975 2.515155
Jun 12th 14:48:03.144 UTC 3 13 0 417 409 1048.952 1870.919 5 192.9942 8.637487 1 0 54 0 0 0 0 NaN
Jun 12th 14:47:02.212 UTC 2 14 40 574 565 1375.511 2450.715 0 920.1409 749.9904 0 0 44 0 0 890 447.6975 2.515155
Jun 12th 14:47:02.164 UTC 3 13 0 416 407 1047.317 1857.529 5 192.8912 8.651485 1 0 53 0 0 0 0 NaN
Jun 12th 14:46:02.203 UTC 2 15 40 572 563 1368.608 2439.917 0 920.0773 749.757 0 0 44 0 0 880 440.8875 2.505043
Jun 12th 14:46:02.174 UTC 3 13 0 413 405 1038.917 1847.866 5 193.1053 8.667967 1 0 53 0 0 0 0 NaN
Jun 12th 14:45:02.203 UTC 2 15 40 570 561 1361.32 2435.324 0 919.3171 749.3314 0 0 44 0 0 865 434.08 2.509133
Jun 12th 14:45:02.165 UTC 3 14 0 410 403 1031.41 1837.466 5 192.8466 8.67269 1 0 53 0 0 0 0 NaN
Jun 12th 14:44:02.202 UTC 2 15 39 567 560 1351.195 2431.604 0 919.1236 749.2262 0 0 44 0 0 865 434.08 2.509133
Jun 12th 14:44:01.249 UTC 3 13 0 409 402 1030.06 1832.405 5 192.7313 8.686869 1 0 52 0 0 0 0 NaN
Jun 12th 14:43:02.202 UTC 2 15 40 562 556 1335.073 2418.252 0 917.9319 748.7961 0 0 44 0 0 855 429.7875 2.513377
Jun 12th 14:43:01.268 UTC 3 12 0 407 402 1025.176 1832.405 5 192.7574 8.693823 1 0 52 0 0 0 0 NaN
Jun 12th 14:42:02.203 UTC 2 15 37 561 555 1330.609 2412.556 0 917.9543 748.7434 0 0 44 0 0 855 429.7875 2.513377
Jun 12th 14:42:01.258 UTC 3 13 1 405 399 1020.103 1813.08 5 192.7424 8.71996 1 0 52 0 0 0 0 NaN
Jun 12th 14:41:02.213 UTC 2 14 37 558 553 1323.373 2406.317 0 917.4215 748.2314 0 0 44 0 0 855 429.7875 2.513377
Jun 12th 14:41:01.249 UTC 3 12 0 404 398 1014.906 1808.089 5 192.413 8.729381 1 0 52 0 0 0 0 NaN
Jun 12th 14:40:02.213 UTC 2 15 38 556 549 1318.148 2390.808 0 917.181 747.7335 0 0 44 0 0 855 429.7875 2.513377
Jun 12th 14:40:01.259 UTC 3 10 0 402 397 1001.305 1804.716 5 192.2727 8.77547 1 0 52 0 0 0 0 NaN
Jun 12th 14:39:02.213 UTC 2 12 38 554 547 1314.728 2379.364 0 916.8541 746.8593 0 0 44 0 0 855 429.7875 2.513377
Jun 12th 14:39:01.266 UTC 3 10 0 401 396 1000.404 1797.328 5 192.2826 8.775496 1 0 52 0 0 0 0 NaN
Jun 12th 14:38:01.142 UTC 2 15 40 553 542 1312.744 2355.354 0 916.7151 746.3566 0 0 43 0 0 845 422.79 2.501716
Jun 12th 14:37:59.276 UTC 3 11 1 400 394 994.4307 1784.092 5 192.2725 8.795194 1 0 50 0 0 0 0 NaN
Jun 12th 14:36:59.815 UTC 2 15 39 551 540 1308.546 2342.344 0 915.9661 745.863 0 0 42 0 0 845 422.79 2.501716
Jun 12th 14:36:59.278 UTC 3 12 0 398 392 991.9907 1778.864 5 192.1839 8.813966 1 0 50 0 0 0 0 NaN
Jun 12th 14:35:59.825 UTC 2 15 38 547 539 1300.783 2339.526 0 914.9724 745.6085 0 0 42 0 0 840 420.135 2.500804
Jun 12th 14:35:59.278 UTC 3 10 1 397 391 990.1507 1776.388 5 191.8835 8.843334 1 0 50 0 0 0 0 NaN
Jun 12th 14:34:59.814 UTC 2 15 40 545 537 1295.457 2331.478 0 914.2508 745.2688 0 0 42 0 0 830 414.88 2.499277
Jun 12th 14:34:58.370 UTC 3 9 0 396 390 988.3507 1773.778 5 192.1612 8.86117 1 0 49 0 0 0 0 NaN
Jun 12th 14:33:59.814 UTC 2 15 38 540 535 1280.449 2320.728 0 912.7971 744.6593 0 0 42 0 0 830 414.88 2.499277
Jun 12th 14:33:58.379 UTC 3 8 0 391 390 975.1007 1773.778 5 191.9303 8.870131 1 0 49 0 0 0 0 NaN
Jun 12th 14:32:59.814 UTC 2 15 36 539 533 1277.75 2313.206 0 912.2672 744.1458 0 0 42 0 0 830 414.88 2.499277
Jun 12th 14:32:58.379 UTC 3 9 0 390 388 969.127 1766.547 5 192.1409 8.891709 1 0 49 0 0 0 0 NaN
Jun 12th 14:31:59.824 UTC 2 15 36 538 530 1277.27 2302.841 0 912.0032 743.1601 0 0 42 0 0 830 414.88 2.499277
Jun 12th 14:31:57.365 UTC 3 12 1 390 382 969.127 1745.533 5 192.1409 8.921707 1 0 48 0 0 0 0 NaN
Jun 12th 14:30:59.825 UTC 2 15 36 535 527 1270.339 2293.708 0 910.5273 742.361 0 0 42 0 0 830 414.88 2.499277
Jun 12th 14:30:57.371 UTC 3 12 1 388 380 960.457 1737.785 5 192.8333 8.937632 1 0 48 0 0 0 0 NaN
Jun 12th 14:29:59.826 UTC 2 14 35 533 525 1262.374 2283.264 0 910.0551 741.4844 0 0 42 0 0 830 414.88 2.499277
Jun 12th 14:29:57.361 UTC 3 11 1 384 379 951.4569 1735.583 5 193.5676 8.943774 1 0 48 0 0 0 0 NaN
Jun 12th 14:28:58.909 UTC 2 15 38 529 520 1251.283 2264.943 0 908.1002 740.0031 0 0 41 0 0 830 414.88 2.499277
Jun 12th 14:28:57.368 UTC 3 8 1 383 379 950.2569 1735.583 5 193.8442 8.993232 1 0 48 0 0 0 0 NaN
Jun 12th 14:27:58.912 UTC 2 15 40 527 518 1247.75 2259.802 0 907.2774 738.9174 0 0 41 0 0 815 404.7513 2.483136
Jun 12th 14:27:57.369 UTC 3 9 0 380 376 944.7744 1728.049 5 194.0049 9.010474 1 0 48 0 0 0 0 NaN
Jun 12th 14:26:58.902 UTC 2 15 38 524 517 1240.461 2253.213 0 906.2086 738.47 0 0 41 0 0 815 404.7513 2.483136
Jun 12th 14:26:57.359 UTC 3 8 0 379 375 942.9744 1725.818 5 194.3095 9.053952 1 0 48 0 0 0 0 NaN
Jun 12th 14:25:57.941 UTC 2 15 37 520 515 1231.554 2243.939 0 904.0001 737.572 0 0 40 0 0 815 404.7513 2.483136
Jun 12th 14:25:57.360 UTC 3 8 0 377 373 937.2019 1716.813 5 194.2773 9.074339 1 0 48 0 0 0 0 NaN
Jun 12th 14:24:57.368 UTC 3 9 0 374 369 921.7556 1699.38 5 195.0007 9.113034 1 0 48 0 0 0 0 NaN
Jun 12th 14:24:56.821 UTC 2 15 39 518 512 1228.341 2230.671 0 902.7805 736.1302 0 0 39 0 0 815 404.7513 2.483136
Jun 12th 14:23:57.371 UTC 3 10 1 374 366 921.7556 1681.752 5 195.0007 9.149427 1 0 48 0 0 0 0 NaN
Jun 12th 14:23:56.808 UTC 2 15 39 517 508 1225.641 2207.254 0 902.287 734.2394 0 0 39 0 0 815 404.7513 2.483136
Jun 12th 14:22:56.817 UTC 2 15 39 516 506 1221.962 2198.131 0 901.96 733.1104 0 0 39 0 0 810 403.5512 2.491057
Jun 12th 14:22:55.972 UTC 3 10 1 373 365 919.4956 1674.773 5 195.1528 9.152788 1 0 46 0 0 0 0 NaN
Jun 12th 14:21:55.980 UTC 3 12 0 371 363 913.7206 1666.065 5 195.2414 9.152788 1 0 46 0 0 0 0 NaN
Jun 12th 14:21:55.744 UTC 2 15 40 514 503 1215.014 2184.032 0 901.2017 731.5269 0 0 38 0 0 805 400.2312 2.485908
Jun 12th 14:20:55.981 UTC 3 11 0 366 362 905.3517 1664.756 5 195.1969 9.156433 1 0 46 0 0 0 0 NaN
Jun 12th 14:20:55.734 UTC 2 15 40 512 501 1211.936 2173.527 0 900.5437 730.4404 0 0 38 0 0 795 395.1587 2.485275
Jun 12th 14:19:55.980 UTC 3 13 1 365 359 903.3417 1650.112 5 195.5686 9.167747 1 0 46 0 0 0 0 NaN
Jun 12th 14:19:55.745 UTC 2 15 40 509 501 1204.263 2173.527 0 899.1921 730.4404 0 0 38 0 0 770 381.9862 2.48043
Jun 12th 14:18:55.970 UTC 3 10 0 363 359 896.9067 1650.112 5 195.6332 9.182974 1 0 46 0 0 0 0 NaN
Jun 12th 14:18:55.746 UTC 2 15 39 504 500 1195.008 2167.694 0 896.9586 730.1425 0 0 38 0 0 770 381.9862 2.48043
Jun 12th 14:17:55.734 UTC 2 13 40 503 499 1192.998 2161.088 0 896.6188 729.3199 0 0 38 0 0 770 381.9862 2.48043
Jun 12th 14:17:55.021 UTC 3 8 1 362 358 895.8167 1645.246 5 195.4047 9.225491 1 0 45 0 0 0 0 NaN
Jun 12th 14:16:55.756 UTC 2 15 38 501 496 1186.068 2146.415 0 895.7529 728.9568 0 0 38 0 0 765 378.6662 2.474942
Jun 12th 14:16:55.021 UTC 3 8 0 361 357 894.0467 1642.275 5 195.2041 9.231549 1 0 45 0 0 0 0 NaN
Jun 12th 14:15:55.745 UTC 2 15 39 501 491 1186.068 2126.988 0 895.7529 727.1476 0 0 38 0 0 765 378.6662 2.474942
Jun 12th 14:15:54.071 UTC 3 9 1 360 355 889.5242 1628.499 5 195.1627 9.251394 1 0 44 0 0 0 0 NaN
Jun 12th 14:14:55.744 UTC 2 15 39 499 489 1181.598 2116.049 0 895.4703 726.3967 0 0 38 0 0 750 374.8112 2.498741
Jun 12th 14:14:54.082 UTC 3 10 0 358 354 880.6141 1625.643 5 194.8042 9.251394 1 0 44 0 0 0 0 NaN
Jun 12th 14:13:55.755 UTC 2 15 39 497 487 1173.172 2110.008 0 895.0823 725.6638 0 0 38 0 0 750 374.8112 2.498741
Jun 12th 14:13:53.388 UTC 3 9 0 357 353 875.4166 1622.206 5 195.0191 9.280787 1 0 43 0 0 0 0 NaN
Jun 12th 14:12:55.744 UTC 2 15 39 493 484 1164.634 2095.185 0 894.0114 724.7188 0 0 38 0 0 745 372.9962 2.50333
Jun 12th 14:12:53.377 UTC 3 7 0 356 353 873.3916 1622.206 5 195.2213 9.305312 1 0 43 0 0 0 0 NaN
Jun 12th 14:11:55.744 UTC 2 15 40 492 483 1161.016 2090.031 0 894.0375 724.4555 0 0 38 0 0 725 367.2912 2.533043
Jun 12th 14:11:53.377 UTC 3 8 1 354 350 870.6917 1607.447 5 195.296 9.335562 1 0 43 0 0 0 0 NaN
Jun 12th 14:10:55.734 UTC 2 14 40 486 481 1147.58 2083.502 0 891.3896 724.0269 0 0 38 0 0 725 367.2912 2.533043
Jun 12th 14:10:53.369 UTC 3 9 0 353 348 868.8917 1595.882 5 195.6938 9.335493 1 0 43 0 0 0 0 NaN
Jun 12th 14:09:55.735 UTC 2 15 38 486 479 1147.58 2077.107 0 891.3896 723.9077 0 0 38 0 0 715 359.6824 2.515262
Jun 12th 14:09:53.389 UTC 3 8 1 352 347 867.1017 1594.319 5 195.3298 9.36067 1 0 43 0 0 0 0 NaN
Jun 12th 14:08:55.745 UTC 2 13 38 482 478 1135.302 2074.325 0 890.1109 723.4211 0 0 38 0 0 715 359.6824 2.515262
Jun 12th 14:08:53.378 UTC 3 7 1 351 346 866.3017 1584.997 5 195.4708 9.38313 1 0 43 0 0 0 0 NaN
Jun 12th 14:07:55.746 UTC 2 14 38 481 473 1131.911 2050.771 0 889.7648 721.7214 0 0 38 0 0 710 358.1424 2.52213
Jun 12th 14:07:53.379 UTC 3 9 0 349 344 862.5067 1575.765 5 196.0719 9.38313 1 0 43 0 0 0 0 NaN
Jun 12th 14:06:55.735 UTC 2 15 40 480 469 1129.459 2034.496 0 889.358 720.3177 0 0 38 0 0 700 354.1499 2.529642
Jun 12th 14:06:53.389 UTC 3 7 1 349 343 862.5067 1573.337 5 196.0719 9.420378 1 0 43 0 0 0 0 NaN
Jun 12th 14:05:55.734 UTC 2 15 38 476 468 1121.206 2032.869 0 888.2788 719.9791 0 0 38 0 0 690 350.7149 2.541412
Jun 12th 14:05:53.378 UTC 3 9 1 348 340 860.7367 1558.53 5 196.4644 9.420549 1 0 43 0 0 0 0 NaN
Jun 12th 14:04:55.745 UTC 2 14 38 473 466 1110.797 2023.136 0 887.2726 719.1507 0 0 38 0 0 690 350.7149 2.541412
Jun 12th 14:04:53.387 UTC 3 10 0 345 338 851.1839 1551.867 5 195.2551 9.43764 1 0 43 0 0 0 0 NaN
Jun 12th 14:03:55.747 UTC 2 12 39 470 463 1102.109 2012.701 0 886.068 717.3519 0 0 38 0 0 690 350.7149 2.541412
Jun 12th 14:03:52.521 UTC 3 10 0 344 337 850.0939 1549.273 5 195.3686 9.443241 1 0 42 0 0 0 0 NaN
Jun 12th 14:02:54.657 UTC 2 15 40 467 458 1095.543 1988.669 0 884.8758 716.2758 0 0 37 0 0 680 348.1149 2.559669
Jun 12th 14:02:50.429 UTC 3 14 1 341 333 841.6326 1527.621 5 194.2844 9.443241 1 0 40 0 0 0 0 NaN
Jun 12th 14:01:54.667 UTC 2 15 39 466 458 1094.235 1988.669 0 884.6225 716.2758 0 0 37 0 0 670 345.6849 2.579738
Jun 12th 14:01:49.410 UTC 3 15 1 338 331 835.2039 1521.851 5 194.1237 9.382658 1 0 39 0 0 0 0 NaN
Jun 12th 14:00:54.664 UTC 2 15 40 463 454 1091.235 1969.343 0 883.6426 714.5863 0 0 37 0 0 665 340.5999 2.560902
Jun 12th 14:00:49.412 UTC 3 13 1 337 331 834.4039 1521.851 5 193.8355 9.324157 1 0 39 0 0 0 0 NaN
Jun 12th 13:59:54.654 UTC 2 15 38 459 453 1083.87 1967.502 0 881.3233 714.2437 0 0 37 0 0 665 340.5999 2.560902
Jun 12th 13:59:49.418 UTC 3 14 2 335 327 823.4689 1505.924 5 193.9885 9.048003 1 0 39 0 0 0 0 NaN
Jun 12th 13:58:54.664 UTC 2 14 34 457 453 1078.63 1967.502 0 880.2361 714.0476 0 0 37 0 0 665 340.5999 2.560902
Jun 12th 13:58:49.411 UTC 3 15 3 331 324 818.2338 1494.711 5 193.7732 8.571709 1 0 39 0 0 0 0 NaN
Jun 12th 13:57:54.653 UTC 2 15 35 456 448 1078.03 1945.707 0 880.0541 712.7339 0 0 37 0 0 665 340.5999 2.560902
Jun 12th 13:57:49.410 UTC 3 15 1 330 324 816.4188 1494.711 5 193.886 8.571709 1 0 39 0 0 0 0 NaN
Jun 12th 13:56:54.655 UTC 2 15 36 453 444 1073.425 1929.422 0 878.3177 711.2164 0 0 37 0 0 665 340.5999 2.560902
Jun 12th 13:56:49.411 UTC 3 14 0 327 323 812.4588 1488.259 5 194.4711 8.601664 1 0 39 0 0 0 0 NaN
Jun 12th 13:55:53.569 UTC 2 15 38 452 441 1072.281 1915.455 0 877.5909 709.4359 0 0 36 0 0 665 340.5999 2.560902
Jun 12th 13:55:49.398 UTC 3 10 0 324 323 806.5787 1488.259 5 194.5863 8.644166 1 0 39 0 0 0 0 NaN
Jun 12th 13:54:53.570 UTC 2 15 40 451 439 1071.027 1910.531 0 877.0809 707.9163 0 0 36 0 0 660 338.8 2.566666
Jun 12th 13:54:49.419 UTC 3 7 0 324 322 806.5787 1483.66 5 194.5863 8.699849 1 0 39 0 0 0 0 NaN
Jun 12th 13:53:53.580 UTC 2 15 39 444 439 1054.738 1910.531 0 872.3735 707.9163 0 0 36 0 0 650 335.345 2.579577
Jun 12th 13:53:49.408 UTC 3 6 0 324 321 806.5787 1478.615 5 194.5863 8.725119 1 0 39 0 0 0 0 NaN
Jun 12th 13:52:53.580 UTC 2 15 38 442 437 1053.238 1899.652 0 871.5259 706.7064 0 0 36 0 0 640 331.49 2.589765
Jun 12th 13:52:49.406 UTC 3 7 1 324 318 806.5787 1465.716 5 194.5863 8.741447 1 0 39 0 0 0 0 NaN
Jun 12th 13:51:53.580 UTC 2 15 40 439 433 1047.815 1878.218 0 869.5192 704.5287 0 0 36 0 0 640 331.49 2.589765
Jun 12th 13:51:48.642 UTC 3 10 0 322 314 803.9537 1451.254 5 194.4145 8.762665 1 0 38 0 0 0 0 NaN
Jun 12th 13:50:53.580 UTC 2 14 40 439 429 1047.815 1859.01 0 869.5192 701.2272 0 0 36 0 0 640 331.49 2.589765
Jun 12th 13:50:48.643 UTC 3 12 0 321 312 803.0537 1444.352 5 194.7439 8.762665 1 0 38 0 0 0 0 NaN
Jun 12th 13:49:52.479 UTC 2 14 40 438 427 1046.015 1851.929 0 868.8277 699.8162 0 0 35 0 0 630 327.1549 2.596468
Jun 12th 13:49:48.654 UTC 3 11 0 318 312 795.8912 1444.352 5 195.2565 8.780864 1 0 38 0 0 0 0 NaN
Jun 12th 13:48:52.492 UTC 2 15 40 435 424 1041.667 1833.654 0 867.4711 698.6109 0 0 35 0 0 620 316.49 2.552338
Jun 12th 13:48:48.644 UTC 3 12 0 314 309 785.1786 1434.022 5 195.646 8.77711 1 0 38 0 0 0 0 NaN
Jun 12th 13:47:52.481 UTC 2 15 38 431 424 1036.302 1833.654 0 864.6552 698.6109 0 0 35 0 0 615 305.285 2.481992
Jun 12th 13:47:47.725 UTC 3 12 1 313 307 783.4086 1423.44 5 195.492 8.813952 1 0 37 0 0 0 0 NaN
Jun 12th 13:46:52.472 UTC 2 14 40 429 422 1032.695 1826.71 0 863.1087 697.1115 0 0 35 0 0 615 305.285 2.481992
Jun 12th 13:46:47.733 UTC 3 11 0 311 305 779.5961 1415.319 5 195.8531 8.822056 1 0 37 0 0 0 0 NaN
Jun 12th 13:45:51.348 UTC 2 15 36 427 421 1027.423 1823.672 0 861.4344 697.1115 0 0 34 0 0 615 305.285 2.481992
Jun 12th 13:45:47.735 UTC 3 11 0 309 304 777.356 1413.516 5 196.095 8.83692 1 0 37 0 0 0 0 NaN
Jun 12th 13:44:51.335 UTC 2 13 37 424 420 1021.169 1818.062 0 859.4438 695.1987 0 0 34 0 0 615 305.285 2.481992
Jun 12th 13:44:46.776 UTC 3 11 0 307 302 774.9561 1403.732 5 196.3999 8.863713 1 0 36 0 0 0 0 NaN
Jun 12th 13:43:50.460 UTC 2 15 38 422 415 1018.279 1794.843 0 858.0017 693.2081 0 0 33 0 0 615 305.285 2.481992
Jun 12th 13:43:46.774 UTC 3 9 0 306 301 773.756 1397.353 5 196.8087 8.910229 1 0 36 0 0 0 0 NaN
Jun 12th 13:42:50.473 UTC 2 15 39 420 412 1014.315 1778.467 0 856.9731 690.9973 0 0 33 0 0 615 305.285 2.481992
Jun 12th 13:42:46.785 UTC 3 6 0 304 301 770.5911 1397.353 5 196.6227 8.98701 1 0 36 0 0 0 0 NaN
Jun 12th 13:41:50.468 UTC 2 14 40 420 409 1014.315 1760.804 0 856.9731 688.3935 0 0 33 0 0 610 301.82 2.473934
Jun 12th 13:41:46.083 UTC 3 7 0 303 299 767.8911 1382.677 5 196.6288 8.999879 1 0 35 0 0 0 0 NaN
Jun 12th 13:40:50.470 UTC 2 15 39 418 407 1009.518 1750.854 0 855.9365 687.8593 0 0 33 0 0 595 293.6862 2.467952
Jun 12th 13:40:46.073 UTC 3 6 1 302 299 766.551 1382.677 5 196.6292 9.018462 1 0 35 0 0 0 0 NaN
Jun 12th 13:39:50.459 UTC 2 15 40 413 405 993.1017 1739.043 0 852.6343 686.5569 0 0 33 0 0 580 289.0212 2.491562
Jun 12th 13:39:46.083 UTC 3 6 0 301 299 762.8723 1382.677 5 196.4479 9.018462 1 0 35 0 0 0 0 NaN
Jun 12th 13:38:50.469 UTC 2 15 40 412 404 991.3018 1736.647 0 852.0549 685.9357 0 0 33 0 0 560 280.5512 2.504922
Jun 12th 13:38:46.083 UTC 3 5 1 301 298 762.8723 1376.059 5 196.4479 9.052561 1 0 35 0 0 0 0 NaN
Jun 12th 13:37:50.469 UTC 2 15 40 410 404 987.0817 1736.647 0 850.5921 685.9357 0 0 33 0 0 545 275.0687 2.523566
Jun 12th 13:37:46.072 UTC 3 5 0 301 297 762.8723 1370.152 5 196.4479 9.061549 1 0 35 0 0 0 0 NaN
