dt1 dt2 dt3 dt4 controller drones queue deliveries fullTrips revenue costs penalties avgDelTime avgWaitTime fDel fRet fLaunch collisions unknown rejectionPenalties potentialLost avgPotentialLost
Jun 12th 15:13:21.515 UTC 2 15 37 685 677 1786.975 2686.043 0 288.9509 134.136 0 0 62 0 0 650 208.0694 1.600533
Jun 12th 15:13:12.819 UTC 3 15 1 439 435 1123.407 2014.893 10 198.7962 13.66667 2 1 65 0 0 0 0 NaN
Jun 12th 15:12:21.516 UTC 2 15 40 683 673 1781.822 2667.752 0 289.3479 133.7728 0 0 62 0 0 650 208.0694 1.600533
Jun 12th 15:12:12.813 UTC 3 13 0 439 434 1123.407 2007.311 10 198.7962 13.71544 2 1 65 0 0 0 0 NaN
Jun 12th 15:11:21.517 UTC 2 15 39 680 670 1776.175 2653.82 0 289.9486 133.8921 0 0 62 0 0 650 208.0694 1.600533
Jun 12th 15:11:12.824 UTC 3 11 1 439 433 1123.407 2001.848 10 198.7962 13.78263 2 1 65 0 0 0 0 NaN
Jun 12th 15:10:21.516 UTC 2 14 39 677 669 1771.475 2648.577 0 290.1627 133.8 0 0 62 0 0 650 208.0694 1.600533
Jun 12th 15:10:12.814 UTC 3 10 0 436 432 1116.94 1992.798 10 198.3912 13.80626 2 1 65 0 0 0 0 NaN
Jun 12th 15:09:21.517 UTC 2 15 40 674 666 1765.522 2632.139 0 290.7163 134.0817 0 0 62 0 0 635 203.3168 1.60092
Jun 12th 15:09:12.814 UTC 3 10 0 436 430 1116.94 1986.096 10 198.3912 13.85488 2 1 65 0 0 0 0 NaN
Jun 12th 15:08:21.507 UTC 2 15 38 672 665 1764.002 2627.279 0 288.4653 134.2305 0 0 62 0 0 635 203.3168 1.60092
Jun 12th 15:08:12.815 UTC 3 8 0 436 429 1116.94 1982.308 10 198.3912 13.90807 2 1 65 0 0 0 0 NaN
Jun 12th 15:07:21.517 UTC 2 15 40 670 660 1760.972 2608.927 0 288.2887 134.9029 0 0 62 0 0 630 202.1169 1.604102
Jun 12th 15:07:12.823 UTC 3 11 0 434 426 1115.24 1973.696 10 198.621 13.90807 2 1 65 0 0 0 0 NaN
Jun 12th 15:06:21.506 UTC 2 15 40 668 659 1757.867 2604.469 0 287.4026 134.9875 0 0 62 0 0 620 201.6646 1.626327
Jun 12th 15:06:11.997 UTC 3 10 0 432 425 1108.72 1972.058 10 198.6751 13.95055 2 1 64 0 0 0 0 NaN
Jun 12th 15:05:21.506 UTC 2 14 38 665 659 1752.06 2604.469 0 286.7446 133.8168 0 0 62 0 0 610 195.5333 1.602732
Jun 12th 15:05:11.986 UTC 3 9 1 429 424 1100.791 1966.627 10 198.9291 13.98368 2 1 64 0 0 0 0 NaN
Jun 12th 15:04:21.515 UTC 2 15 37 662 656 1743.076 2595.113 0 287.2021 133.0508 0 0 62 0 0 605 193.9933 1.603251
Jun 12th 15:04:12.006 UTC 3 10 1 426 422 1094.436 1954.989 10 199.0119 14.01077 2 1 64 0 0 0 0 NaN
Jun 12th 15:03:21.515 UTC 2 15 39 658 652 1730.84 2584.196 0 287.6603 132.3143 0 0 62 0 0 605 193.9933 1.603251
Jun 12th 15:03:11.996 UTC 3 8 1 426 421 1094.436 1947.889 10 199.0119 14.06964 2 1 64 0 0 0 0 NaN
Jun 12th 15:02:21.515 UTC 2 14 39 657 650 1723.37 2574.408 0 287.9893 132.2847 0 0 62 0 0 605 193.9933 1.603251
Jun 12th 15:02:11.995 UTC 3 6 1 426 420 1094.436 1941.152 10 199.0119 14.15258 2 1 64 0 0 0 0 NaN
Jun 12th 15:01:21.515 UTC 2 13 39 654 647 1720.17 2562.547 0 288.6287 132.4599 0 0 62 0 0 605 193.9933 1.603251
Jun 12th 15:01:11.987 UTC 3 8 0 425 418 1090.757 1922.29 10 198.9642 14.15258 2 1 64 0 0 0 0 NaN
Jun 12th 15:00:20.485 UTC 2 15 40 652 642 1713.745 2548.072 0 288.9657 132.6803 0 0 61 0 0 595 193.0934 1.622633
Jun 12th 15:00:11.997 UTC 3 8 0 424 418 1087.078 1922.29 10 198.9309 14.15258 2 1 64 0 0 0 0 NaN
Jun 12th 14:59:20.497 UTC 2 15 39 648 639 1700.003 2533.798 0 289.958 133.2392 0 0 61 0 0 585 189.4146 1.618928
Jun 12th 14:59:11.997 UTC 3 11 0 423 415 1085.443 1904.378 10 198.6217 14.15258 2 1 64 0 0 0 0 NaN
Jun 12th 14:58:20.497 UTC 2 15 40 645 635 1692.013 2523.638 0 290.5189 133.8923 0 0 61 0 0 580 188.6946 1.626678
Jun 12th 14:58:11.373 UTC 3 12 0 421 413 1077.67 1896.132 10 198.2432 14.18034 2 1 63 0 0 0 0 NaN
Jun 12th 14:57:20.486 UTC 2 15 39 640 634 1675.56 2522.24 0 290.8871 134.0618 0 0 61 0 0 570 186.3152 1.634344
Jun 12th 14:57:11.395 UTC 3 13 0 421 411 1077.67 1884.679 10 198.2432 14.19807 2 1 63 0 0 0 0 NaN
Jun 12th 14:56:20.498 UTC 2 15 40 638 629 1665.908 2499.175 0 291.304 134.8445 0 0 61 0 0 570 186.3152 1.634344
Jun 12th 14:56:11.385 UTC 3 13 0 420 410 1076.58 1881.954 10 198.2951 14.22759 2 1 63 0 0 0 0 NaN
Jun 12th 14:55:20.498 UTC 2 15 37 634 628 1659.413 2493.638 0 291.6842 135.0482 0 0 61 0 0 560 180.0027 1.607167
Jun 12th 14:55:10.476 UTC 3 15 2 417 407 1065.403 1864.253 10 198.0672 14.06176 2 1 62 0 0 0 0 NaN
Jun 12th 14:54:20.486 UTC 2 14 39 634 624 1659.413 2474.016 0 291.6842 135.2534 0 0 61 0 0 560 180.0027 1.607167
Jun 12th 14:54:10.486 UTC 3 14 1 413 407 1060.143 1864.253 10 197.448 14.07902 2 1 62 0 0 0 0 NaN
Jun 12th 14:53:20.486 UTC 2 15 37 631 622 1647.96 2463.373 0 292.1284 135.444 0 0 61 0 0 560 180.0027 1.607167
Jun 12th 14:53:10.486 UTC 3 13 0 412 405 1057.443 1850.451 10 197.4419 14.13633 2 1 62 0 0 0 0 NaN
Jun 12th 14:52:19.589 UTC 2 14 39 629 620 1643.405 2455.21 0 291.4294 135.6297 0 0 60 0 0 560 180.0027 1.607167
Jun 12th 14:52:10.486 UTC 3 12 0 410 404 1053.873 1845.323 10 197.2995 14.18163 2 1 62 0 0 0 0 NaN
Jun 12th 14:51:18.618 UTC 2 15 39 627 618 1640.666 2449.176 0 289.5608 135.8189 0 0 59 0 0 540 173.2347 1.604025
Jun 12th 14:51:10.475 UTC 3 14 0 409 402 1052.973 1837.393 10 197.2153 14.18163 2 1 62 0 0 0 0 NaN
Jun 12th 14:50:18.618 UTC 2 15 38 621 616 1628.443 2442.995 0 288.938 136.0629 0 0 59 0 0 540 173.2347 1.604025
Jun 12th 14:50:10.485 UTC 3 13 0 408 401 1047.776 1832.424 10 197.021 14.21564 2 1 62 0 0 0 0 NaN
Jun 12th 14:49:18.607 UTC 2 14 37 620 615 1626.807 2439.568 0 288.631 136.4292 0 0 59 0 0 540 173.2347 1.604025
Jun 12th 14:49:10.475 UTC 3 11 1 406 400 1044.423 1825.848 10 196.926 14.29246 2 1 62 0 0 0 0 NaN
Jun 12th 14:48:17.761 UTC 2 13 37 617 614 1615.715 2438.444 0 288.9445 133.7054 0 0 58 0 0 540 173.2347 1.604025
Jun 12th 14:48:10.485 UTC 3 10 0 403 399 1038.455 1821.913 10 196.7776 14.33988 2 1 62 0 0 0 0 NaN
Jun 12th 14:47:17.762 UTC 2 14 37 614 609 1605.725 2419.61 0 289.744 134.5246 0 0 58 0 0 540 173.2347 1.604025
Jun 12th 14:47:10.485 UTC 3 9 0 403 399 1038.455 1821.913 10 196.7776 14.36634 2 1 62 0 0 0 0 NaN
Jun 12th 14:46:17.753 UTC 2 13 39 612 604 1599.627 2403.703 0 290.2442 133.69 0 0 58 0 0 540 173.2347 1.604025
Jun 12th 14:46:09.831 UTC 3 10 1 402 396 1036.655 1808.845 10 196.764 14.4082 2 1 61 0 0 0 0 NaN
Jun 12th 14:45:17.751 UTC 2 15 39 612 599 1599.627 2379.003 0 290.2442 133.9725 0 0 58 0 0 540 173.2347 1.604025
Jun 12th 14:45:09.839 UTC 3 8 1 401 396 1031.075 1808.845 10 196.8528 14.45037 2 1 61 0 0 0 0 NaN
Jun 12th 14:44:17.751 UTC 2 15 39 608 597 1584.924 2374.299 0 291.0736 134.1412 0 0 58 0 0 535 173.2347 1.619016
Jun 12th 14:44:09.839 UTC 3 6 1 399 395 1025.371 1802.731 10 197.046 14.52197 2 1 61 0 0 0 0 NaN
Jun 12th 14:43:17.761 UTC 2 14 40 605 595 1573.194 2369.458 0 290.2679 134.4957 0 0 58 0 0 530 173.2347 1.63429
Jun 12th 14:43:09.830 UTC 3 4 0 399 395 1025.371 1802.731 10 197.046 14.55787 2 1 61 0 0 0 0 NaN
Jun 12th 14:42:17.750 UTC 2 15 40 598 594 1553.402 2365.352 0 291.5467 134.4957 0 0 58 0 0 505 157.4892 1.559299
Jun 12th 14:42:09.841 UTC 3 7 0 397 392 1023.221 1784.248 10 196.8546 14.55787 2 1 61 0 0 0 0 NaN
Jun 12th 14:41:17.750 UTC 2 15 39 595 591 1548.411 2358.315 0 291.2292 135.0087 0 0 58 0 0 500 153.7692 1.537692
Jun 12th 14:41:09.842 UTC 3 10 0 397 389 1023.221 1772.256 10 196.8546 14.55787 2 1 61 0 0 0 0 NaN
Jun 12th 14:40:17.739 UTC 2 15 36 595 589 1548.411 2349.699 0 291.2292 135.39 0 0 58 0 0 500 153.7692 1.537692
Jun 12th 14:40:09.832 UTC 3 9 0 395 389 1016.043 1772.256 10 197.1275 14.59215 2 1 61 0 0 0 0 NaN
Jun 12th 14:39:17.751 UTC 2 13 39 591 586 1541.7 2336.108 0 292.0052 135.0622 0 0 58 0 0 500 153.7692 1.537692
Jun 12th 14:39:09.108 UTC 3 10 0 394 386 1008.416 1753.581 10 197.0964 14.63237 2 1 60 0 0 0 0 NaN
Jun 12th 14:38:17.761 UTC 2 15 40 590 579 1540.35 2312.092 0 292.1242 135.2221 0 0 58 0 0 495 151.5092 1.530396
Jun 12th 14:38:09.100 UTC 3 9 1 393 386 1007.216 1753.581 10 197.0656 14.65639 2 1 60 0 0 0 0 NaN
Jun 12th 14:37:17.750 UTC 2 15 38 587 576 1536.181 2296.481 0 292.7476 135.4592 0 0 58 0 0 495 151.5092 1.530396
Jun 12th 14:37:09.097 UTC 3 9 0 390 386 996.3184 1753.581 10 196.5758 14.65639 2 1 60 0 0 0 0 NaN
Jun 12th 14:36:15.913 UTC 2 12 40 585 575 1530.151 2291.595 0 293.3092 135.6865 0 0 56 0 0 495 151.5092 1.530396
Jun 12th 14:36:09.098 UTC 3 11 0 390 383 996.3184 1738.248 10 196.5758 14.67842 2 1 60 0 0 0 0 NaN
Jun 12th 14:35:15.935 UTC 2 15 40 582 570 1525.266 2273.435 0 292.5608 135.9304 0 0 56 0 0 485 150.0017 1.54641
Jun 12th 14:35:08.404 UTC 3 11 1 388 381 983.4933 1729.342 10 196.5049 14.72544 2 1 59 0 0 0 0 NaN
Jun 12th 14:34:15.924 UTC 2 15 39 577 570 1511.054 2273.435 0 292.788 135.9304 0 0 56 0 0 475 145.9772 1.536603
Jun 12th 14:34:07.526 UTC 3 10 1 388 381 983.4933 1729.342 10 196.5049 14.74427 2 1 58 0 0 0 0 NaN
Jun 12th 14:33:15.925 UTC 2 15 36 574 569 1504.825 2270.362 0 292.9325 136.0829 0 0 56 0 0 475 145.9772 1.536603
Jun 12th 14:33:07.526 UTC 3 11 0 386 379 978.1249 1715.511 10 195.7401 14.75805 2 1 58 0 0 0 0 NaN
Jun 12th 14:32:15.924 UTC 2 14 34 570 569 1489.846 2270.362 0 292.8619 135.8842 0 0 56 0 0 475 145.9772 1.536603
Jun 12th 14:32:06.739 UTC 3 10 0 383 378 963.6236 1711.526 10 195.6172 14.80524 2 1 57 0 0 0 0 NaN
Jun 12th 14:31:15.026 UTC 2 13 36 570 565 1489.846 2251.005 0 292.8619 136.3567 0 0 55 0 0 475 145.9772 1.536603
Jun 12th 14:31:06.739 UTC 3 10 0 382 377 961.1711 1704.138 10 195.6817 14.8186 2 1 57 0 0 0 0 NaN
Jun 12th 14:30:13.925 UTC 2 15 34 569 562 1487.536 2235.741 0 293.0346 136.5759 0 0 54 0 0 475 145.9772 1.536603
Jun 12th 14:30:06.731 UTC 3 12 0 382 374 961.1711 1686.651 10 195.6817 14.83736 2 1 57 0 0 0 0 NaN
Jun 12th 14:29:13.925 UTC 2 15 36 568 556 1485.766 2213.863 0 293.3352 136.4535 0 0 54 0 0 475 145.9772 1.536603
Jun 12th 14:29:06.747 UTC 3 10 1 380 373 953.9485 1684.174 10 195.5361 14.91753 2 1 57 0 0 0 0 NaN
Jun 12th 14:28:12.985 UTC 2 15 40 565 553 1481.116 2197.592 0 294.0643 136.8015 0 0 53 0 0 465 145.9772 1.569648
Jun 12th 14:28:06.120 UTC 3 9 0 379 373 953.0485 1684.174 10 195.3191 14.93583 2 1 56 0 0 0 0 NaN
Jun 12th 14:27:12.974 UTC 2 15 40 564 552 1479.481 2193.051 0 294.4005 137.0113 0 0 53 0 0 450 143.9523 1.59947
Jun 12th 14:27:05.170 UTC 3 9 0 377 373 948.2661 1684.174 10 195.6207 14.93583 2 1 55 0 0 0 0 NaN
Jun 12th 14:26:12.975 UTC 2 15 39 559 551 1474.139 2188.896 0 277.7462 137.2325 0 0 53 0 0 435 137.848 1.58446
Jun 12th 14:26:05.190 UTC 3 9 0 376 372 946.631 1680.942 10 195.353 14.95156 2 1 55 0 0 0 0 NaN
Jun 12th 14:25:12.965 UTC 2 15 39 556 548 1466.96 2182.042 0 277.3107 137.7176 0 0 53 0 0 435 137.848 1.58446
Jun 12th 14:25:05.181 UTC 3 9 0 374 370 944.196 1671.547 10 194.9888 15.00667 2 1 55 0 0 0 0 NaN
Jun 12th 14:24:12.976 UTC 2 15 35 553 548 1459.303 2182.042 0 276.7135 137.7176 0 0 53 0 0 435 137.848 1.58446
Jun 12th 14:24:05.170 UTC 3 12 0 373 365 943.5961 1651.293 10 195.1666 15.03613 2 1 55 0 0 0 0 NaN
Jun 12th 14:23:12.975 UTC 2 15 34 549 545 1445.353 2171.211 0 277.5788 138.3937 0 0 53 0 0 435 137.848 1.58446
Jun 12th 14:23:04.364 UTC 3 12 0 371 364 932.4473 1646.2 10 195.8268 15.06541 2 1 54 0 0 0 0 NaN
Jun 12th 14:22:12.975 UTC 2 15 36 548 541 1441.675 2152.823 0 277.8077 121.2357 0 0 53 0 0 435 137.848 1.58446
Jun 12th 14:22:03.679 UTC 3 10 0 369 363 927.0473 1644.049 10 196.2213 15.15561 2 1 53 0 0 0 0 NaN
Jun 12th 14:21:12.986 UTC 2 15 38 546 537 1433.695 2136.341 0 278.3857 121.3596 0 0 53 0 0 435 137.848 1.58446
Jun 12th 14:21:03.690 UTC 3 9 0 368 361 925.6973 1627.012 10 196.2963 15.2364 2 1 53 0 0 0 0 NaN
Jun 12th 14:20:12.976 UTC 2 15 40 546 533 1433.695 2117.402 0 278.3857 121.7283 0 0 53 0 0 430 136.048 1.581953
Jun 12th 14:20:03.687 UTC 3 7 0 366 361 916.1798 1627.012 10 196.0708 15.29469 2 1 53 0 0 0 0 NaN
Jun 12th 14:19:12.976 UTC 2 15 40 543 531 1425.031 2109.584 0 278.9763 122.0868 0 0 53 0 0 420 126.6205 1.507387
Jun 12th 14:19:03.679 UTC 3 9 0 365 358 912.1973 1617.116 10 196.0477 15.32139 2 1 53 0 0 0 0 NaN
Jun 12th 14:18:12.966 UTC 2 15 40 539 530 1419.536 2108.304 0 275.648 122.2817 0 0 53 0 0 400 116.1955 1.452444
Jun 12th 14:18:03.678 UTC 3 10 0 365 356 912.1973 1610.507 10 196.0477 15.33736 2 1 53 0 0 0 0 NaN
Jun 12th 14:17:12.976 UTC 2 14 40 535 529 1411.449 2104.638 0 275.3447 122.4527 0 0 53 0 0 390 111.1105 1.424494
Jun 12th 14:17:02.904 UTC 3 12 0 363 354 907.2843 1605.737 10 195.9242 15.33736 2 1 52 0 0 0 0 NaN
Jun 12th 14:16:12.976 UTC 2 14 39 531 526 1400.341 2093.469 0 275.8014 122.982 0 0 53 0 0 390 111.1105 1.424494
Jun 12th 14:16:02.894 UTC 3 14 2 358 349 891.3955 1577.154 10 196.3272 15.12378 2 1 52 0 0 0 0 NaN
Jun 12th 14:15:12.976 UTC 2 15 35 528 524 1391.484 2082.6 0 276.4544 123.1715 0 0 53 0 0 390 111.1105 1.424494
Jun 12th 14:15:02.089 UTC 3 13 3 357 348 890.3235 1570.264 10 194.0581 15.13091 2 1 51 0 0 0 0 NaN
Jun 12th 14:14:12.966 UTC 2 13 38 527 522 1389.849 2073.971 0 276.6215 119.4879 0 0 53 0 0 390 111.1105 1.424494
Jun 12th 14:14:02.100 UTC 3 14 1 355 346 886.2135 1558.288 10 194.2863 15.16205 2 1 51 0 0 0 0 NaN
Jun 12th 14:13:11.985 UTC 2 14 39 527 516 1389.849 2050.491 0 276.6215 119.9694 0 0 52 0 0 390 111.1105 1.424494
Jun 12th 14:13:02.099 UTC 3 13 0 353 346 881.3347 1558.288 10 194.2236 15.1768 2 1 51 0 0 0 0 NaN
Jun 12th 14:12:11.986 UTC 2 15 38 523 514 1377.057 2045.063 0 277.3244 120.1851 0 0 52 0 0 390 111.1105 1.424494
Jun 12th 14:12:01.272 UTC 3 12 1 351 345 877.5048 1553.929 10 194.0884 15.24485 2 1 50 0 0 0 0 NaN
Jun 12th 14:11:11.975 UTC 2 15 40 520 511 1366.032 2032.649 0 277.9333 120.6185 0 0 52 0 0 375 107.0105 1.426807
Jun 12th 14:11:01.262 UTC 3 12 0 349 344 873.0422 1545.76 10 193.7341 15.27056 2 1 50 0 0 0 0 NaN
Jun 12th 14:10:11.984 UTC 2 15 39 517 509 1359.906 2022.671 0 278.0351 120.8809 0 0 52 0 0 375 107.0105 1.426807
Jun 12th 14:10:00.414 UTC 3 12 0 347 342 870.1822 1536.365 10 193.2583 15.33864 2 1 49 0 0 0 0 NaN
Jun 12th 14:09:11.986 UTC 2 15 39 514 508 1355.269 2020.845 0 277.636 121.0071 0 0 52 0 0 365 103.2665 1.41461
Jun 12th 14:09:00.414 UTC 3 11 0 347 341 870.1822 1530.685 10 193.2583 15.3847 2 1 49 0 0 0 0 NaN
Jun 12th 14:08:11.976 UTC 2 15 37 510 505 1348.572 2014.53 0 278.3681 121.6176 0 0 52 0 0 365 103.2665 1.41461
Jun 12th 14:08:00.415 UTC 3 14 1 346 337 867.8722 1508.168 10 193.3056 15.41075 2 1 49 0 0 0 0 NaN
Jun 12th 14:07:11.986 UTC 2 15 37 509 502 1342.598 2001.826 0 278.7611 122.1364 0 0 52 0 0 365 103.2665 1.41461
Jun 12th 14:06:59.650 UTC 3 13 0 344 337 860.481 1508.168 10 193.3235 15.43413 2 1 48 0 0 0 0 NaN
Jun 12th 14:06:11.975 UTC 2 15 37 504 499 1329.436 1984.495 0 279.783 122.2411 0 0 52 0 0 365 103.2665 1.41461
Jun 12th 14:05:59.649 UTC 3 12 1 344 335 860.481 1503.531 10 193.3235 15.52577 2 1 48 0 0 0 0 NaN
Jun 12th 14:05:11.985 UTC 2 15 40 504 493 1329.436 1963.338 0 279.783 122.8756 0 0 52 0 0 365 103.2665 1.41461
Jun 12th 14:04:59.648 UTC 3 11 0 339 335 850.7784 1503.531 10 193.4777 15.54611 2 1 48 0 0 0 0 NaN
Jun 12th 14:04:11.027 UTC 2 15 40 503 491 1327.636 1956.797 0 279.8548 123.2193 0 0 51 0 0 360 99.28401 1.378945
Jun 12th 14:03:59.637 UTC 3 9 0 338 335 848.9384 1503.531 10 193.2813 15.60506 2 1 48 0 0 0 0 NaN
Jun 12th 14:03:10.181 UTC 2 15 40 499 489 1306.182 1947.597 0 281.243 123.2723 0 0 50 0 0 360 99.28401 1.378945
Jun 12th 14:02:58.995 UTC 3 8 0 336 334 845.5134 1494.698 10 193.075 15.66114 2 1 47 0 0 0 0 NaN
Jun 12th 14:02:10.171 UTC 2 15 39 493 488 1286.896 1944.163 0 278.2967 123.4938 0 0 50 0 0 350 96.27402 1.375343
Jun 12th 14:01:58.986 UTC 3 7 0 336 334 845.5134 1494.698 10 193.075 15.69058 2 1 47 0 0 0 0 NaN
Jun 12th 14:01:09.252 UTC 2 14 40 492 486 1285.696 1935.879 0 278.4587 124.0876 0 0 49 0 0 350 96.27402 1.375343
Jun 12th 14:00:58.987 UTC 3 7 0 336 332 845.5134 1485.301 10 193.075 15.77343 2 1 47 0 0 0 0 NaN
Jun 12th 14:00:08.180 UTC 2 15 39 490 483 1276.26 1920.092 0 278.2315 124.4704 0 0 48 0 0 340 92.43176 1.359291
Jun 12th 13:59:58.996 UTC 3 7 0 336 331 845.5134 1480.657 10 193.075 15.81491 2 1 47 0 0 0 0 NaN
Jun 12th 13:59:08.169 UTC 2 15 38 488 482 1272.088 1914.106 0 278.2695 124.6226 0 0 48 0 0 340 92.43176 1.359291
Jun 12th 13:58:58.107 UTC 3 9 1 336 327 845.5134 1469.801 10 193.075 15.88105 2 1 46 0 0 0 0 NaN
Jun 12th 13:58:07.209 UTC 2 15 40 486 477 1267.056 1888.267 0 278.6231 122.1589 0 0 47 0 0 335 90.79676 1.355175
Jun 12th 13:57:58.107 UTC 3 9 0 334 327 842.8884 1469.801 10 193.5067 15.88105 2 1 46 0 0 0 0 NaN
Jun 12th 13:57:07.219 UTC 2 15 40 485 474 1265.856 1882.246 0 278.7262 122.2916 0 0 47 0 0 335 90.79676 1.355175
Jun 12th 13:56:57.201 UTC 3 9 0 329 326 822.4697 1467.59 10 193.4102 15.91711 2 1 45 0 0 0 0 NaN
Jun 12th 13:56:07.209 UTC 2 15 37 484 473 1264.875 1878.311 0 274.5288 122.1101 0 0 47 0 0 335 90.79676 1.355175
Jun 12th 13:55:57.210 UTC 3 10 0 328 323 821.3796 1455.936 10 193.6139 15.98079 2 1 45 0 0 0 0 NaN
Jun 12th 13:55:05.342 UTC 2 15 39 478 470 1254.615 1864.264 0 273.595 122.5673 0 0 45 0 0 335 90.79676 1.355175
Jun 12th 13:54:57.204 UTC 3 11 0 327 320 818.6572 1440.507 10 193.9252 16.04578 2 1 45 0 0 0 0 NaN
Jun 12th 13:54:05.331 UTC 2 15 39 474 468 1240.548 1856.26 0 273.4812 123.0153 0 0 45 0 0 325 89.14576 1.371473
Jun 12th 13:53:57.199 UTC 3 10 1 326 318 816.8572 1432.296 10 194.2004 16.15848 2 1 45 0 0 0 0 NaN
Jun 12th 13:53:05.332 UTC 2 15 38 472 467 1233.581 1851.142 0 274.0788 123.1609 0 0 45 0 0 320 87.37576 1.365246
Jun 12th 13:52:57.209 UTC 3 10 0 324 317 814.1572 1429.963 10 194.624 16.17843 2 1 45 0 0 0 0 NaN
Jun 12th 13:52:05.323 UTC 2 15 37 471 465 1229.058 1840.882 0 274.4813 119.3434 0 0 45 0 0 320 87.37576 1.365246
Jun 12th 13:51:57.207 UTC 3 9 0 320 316 806.1084 1426.53 10 195.3 16.25526 2 1 45 0 0 0 0 NaN
Jun 12th 13:51:05.342 UTC 2 12 38 469 462 1226.133 1828.919 0 274.3333 118.3202 0 0 45 0 0 320 87.37576 1.365246
Jun 12th 13:50:57.207 UTC 3 8 0 320 315 806.1084 1424.385 10 195.3 16.32683 2 1 45 0 0 0 0 NaN
Jun 12th 13:50:05.323 UTC 2 15 40 467 456 1221.833 1807.101 0 271.9567 118.5523 0 0 45 0 0 315 87.37576 1.386917
Jun 12th 13:49:57.197 UTC 3 7 0 318 314 802.7559 1423.029 10 195.3759 16.4023 2 1 45 0 0 0 0 NaN
Jun 12th 13:49:05.341 UTC 2 15 40 464 454 1214.206 1799.538 0 272.6694 118.7685 0 0 45 0 0 310 87.37576 1.409286
Jun 12th 13:48:55.769 UTC 3 6 0 316 314 796.6934 1419.86 5 196.1428 16.47331 1 1 43 0 0 0 0 NaN
Jun 12th 13:48:05.331 UTC 2 15 39 461 454 1208.936 1799.538 0 273.3986 118.7685 0 0 45 0 0 305 85.58364 1.40301
Jun 12th 13:47:55.759 UTC 3 7 1 315 310 793.0146 1405.593 5 195.5084 16.57666 1 1 43 0 0 0 0 NaN
Jun 12th 13:47:04.474 UTC 2 15 39 457 451 1198.998 1790.127 0 273.4026 119.1671 0 0 44 0 0 305 85.58364 1.40301
Jun 12th 13:46:55.760 UTC 3 9 0 314 307 790.3596 1391.025 5 195.9415 16.62249 1 1 43 0 0 0 0 NaN
Jun 12th 13:46:04.484 UTC 2 14 39 454 448 1190.253 1773.885 0 274.0555 117.3085 0 0 44 0 0 305 85.58364 1.40301
Jun 12th 13:45:55.768 UTC 3 12 0 312 303 787.6895 1370.127 5 196.2337 16.65606 1 1 43 0 0 0 0 NaN
Jun 12th 13:45:03.524 UTC 2 15 40 452 445 1185.963 1760.785 0 274.503 117.7039 0 0 43 0 0 295 81.39413 1.379562
Jun 12th 13:44:55.158 UTC 3 12 0 312 302 787.6895 1368.576 5 196.2337 16.70263 1 1 42 0 0 0 0 NaN
Jun 12th 13:44:03.524 UTC 2 15 38 451 443 1183.308 1753.078 0 274.6331 118.129 0 0 43 0 0 290 80.49413 1.38783
Jun 12th 13:43:55.158 UTC 3 13 1 310 299 783.3695 1359.357 5 196.6749 16.53599 1 1 42 0 0 0 0 NaN
Jun 12th 13:43:03.535 UTC 2 15 38 450 439 1180.653 1735.731 0 274.8755 118.4066 0 0 43 0 0 290 80.49413 1.38783
Jun 12th 13:42:55.169 UTC 3 15 2 305 296 771.0208 1344.888 5 196.8591 16.50779 1 1 42 0 0 0 0 NaN
Jun 12th 13:42:03.527 UTC 2 15 37 446 437 1165.943 1727.585 0 272.4212 118.836 0 0 43 0 0 290 80.49413 1.38783
Jun 12th 13:41:55.158 UTC 3 15 1 302 294 766.6508 1337.766 5 194.2961 16.38348 1 1 42 0 0 0 0 NaN
Jun 12th 13:41:03.526 UTC 2 15 36 444 436 1162.943 1723.723 0 271.5027 118.9469 0 0 43 0 0 290 80.49413 1.38783
Jun 12th 13:40:55.168 UTC 3 13 0 300 294 760.6533 1337.766 5 194.744 16.46465 1 1 42 0 0 0 0 NaN
Jun 12th 13:40:02.629 UTC 2 15 34 439 434 1152.83 1718.519 0 271.3623 119.4039 0 0 42 0 0 290 80.49413 1.38783
Jun 12th 13:39:55.168 UTC 3 13 1 297 292 756.0082 1328.196 5 194.9958 16.56046 1 1 42 0 0 0 0 NaN
Jun 12th 13:39:02.619 UTC 2 14 34 436 433 1143.882 1714.166 0 272.0698 117.9814 0 0 42 0 0 290 80.49413 1.38783
Jun 12th 13:38:55.157 UTC 3 9 1 296 292 755.4082 1328.196 5 195.1292 16.69653 1 1 42 0 0 0 0 NaN
Jun 12th 13:38:02.627 UTC 2 15 35 435 428 1140.417 1697.748 0 272.0368 116.9643 0 0 42 0 0 290 80.49413 1.38783
Jun 12th 13:37:55.157 UTC 3 8 1 294 291 750.9382 1326.903 5 195.0264 16.76586 1 1 42 0 0 0 0 NaN
Jun 12th 13:37:02.627 UTC 2 15 37 433 424 1136.052 1685.522 0 272.451 117.3114 0 0 42 0 0 290 80.49413 1.38783
Jun 12th 13:36:55.168 UTC 3 7 1 293 289 749.7382 1312.227 5 195.5061 16.86504 1 1 42 0 0 0 0 NaN
Jun 12th 13:36:01.749 UTC 2 15 40 431 420 1133.612 1670.326 0 273.267 116.8604 0 0 41 0 0 285 80.49413 1.412178
Jun 12th 13:35:55.167 UTC 3 6 0 293 288 749.7382 1310.249 5 195.5061 16.96086 1 1 42 0 0 0 0 NaN
