dt1 dt2 dt3 dt4 uw controller drones queue deliveries fullTrips revenue costs penalties avgDelTime avgWaitTime fDel fRet fLaunch collisions unknown rejecValue avgRejecValue potentialLost avgPotentialLost
Jun 17th 17:23:42.725 UTC 7 21 19 0 326 317 906.6473 1321.23 5 296.7678 124.5838 1 1 8 0 1 0 0 NaN 0 NaN
Jun 17th 17:23:37.533 UTC 22 17 16 0 408 405 1073.367 1715.978 15 232.9583 52.23348 3 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 17:23:37.527 UTC 2 24 20 41 663 651 1640.075 3402.167 10 584.5535 377.4311 2 0 0 0 0 270 126.9422 2.350781 109.2882 2.023855
Jun 17th 17:23:37.511 UTC 17 3 19 20 561 551 1432.839 2573.487 5 403.0785 217.7859 1 0 0 0 0 25 10.72395 2.14479 10.31695 2.06339
Jun 17th 17:23:37.491 UTC 6 16 20 12 493 477 1284.656 2456.029 5 383.0059 176.5311 1 1 0 0 0 0 0 NaN 0 NaN
Jun 17th 17:23:37.453 UTC 20 15 20 9 488 478 1314.546 2149.405 0 271.0905 92.66736 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 17:23:37.210 UTC 11 20 13 2 469 464 1237.742 2026.081 30.17241 253.3095 78.60664 6 1 0 0 0 0 0 NaN 0 NaN
Jun 17th 17:23:11.708 UTC 8 8 20 24 434 424 1087.25 1899.08 0 433.4672 258.1763 0 0 8 0 0 300 130.8475 2.180791 128.0722 2.134537
Jun 17th 17:23:08.286 UTC 3 19 20 34 537 528 1426.45 2485.54 0 498.1622 318.6918 0 1 7 0 1 110 49.00488 2.227494 45.57913 2.071779
Jun 17th 17:23:06.704 UTC 1 11 20 18 379 364 941.4034 1682.612 6.440605 322.0381 135.4978 1 2 8 0 2 0 0 NaN 0 NaN
Jun 17th 17:22:50.174 UTC 13 10 20 34 574 565 1455.242 2697.177 5 446.8419 258.7969 1 0 6 0 0 380 205.0381 2.69787 192.1557 2.528365
Jun 17th 17:22:42.725 UTC 7 21 17 3 322 314 889.1497 1305.047 5 299.0433 125.86 1 1 8 0 1 0 0 NaN 0 NaN
Jun 17th 17:22:37.527 UTC 2 24 19 42 659 648 1627.656 3388.965 10 584.9434 379.0552 2 0 0 0 0 270 126.9422 2.350781 109.2882 2.023855
Jun 17th 17:22:37.525 UTC 22 17 14 1 406 402 1070.737 1703.807 15 233.1617 52.6615 3 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 17:22:37.523 UTC 17 3 20 18 558 547 1425.651 2554.646 5 401.4666 218.7364 1 0 0 0 0 25 10.72395 2.14479 10.31695 2.06339
Jun 17th 17:22:37.480 UTC 6 16 20 6 489 476 1275.556 2448.176 5 382.8443 176.7865 1 1 0 0 0 0 0 NaN 0 NaN
Jun 17th 17:22:37.443 UTC 20 15 20 4 482 474 1299.831 2127.741 0 272.4212 93.33483 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 17:22:37.219 UTC 11 20 8 0 466 464 1226.2 2026.081 30.17241 254.0275 79.3111 6 1 0 0 0 0 0 NaN 0 NaN
Jun 17th 17:22:11.707 UTC 8 8 19 20 432 423 1083.74 1895.085 0 432.7258 259.3287 0 0 8 0 0 300 130.8475 2.180791 128.0722 2.134537
Jun 17th 17:22:08.286 UTC 3 19 20 32 536 526 1425.55 2473.573 0 497.0668 319.5609 0 1 7 0 1 110 49.00488 2.227494 45.57913 2.071779
Jun 17th 17:22:06.695 UTC 1 11 20 15 378 363 940.8035 1676.198 6.440605 322.4458 135.7871 1 2 8 0 2 0 0 NaN 0 NaN
Jun 17th 17:21:11.707 UTC 8 8 20 20 426 419 1068.622 1875.916 0 432.4596 259.6028 0 0 8 0 0 300 130.8475 2.180791 128.0722 2.134537
Jun 17th 17:21:08.298 UTC 3 19 20 30 535 522 1419.576 2450.913 0 495.6792 321.6417 0 1 7 0 1 110 49.00488 2.227494 45.57913 2.071779
Jun 17th 17:21:06.705 UTC 1 11 19 12 376 361 939.3185 1663.653 6.440605 311.8505 136.4278 1 2 8 0 2 0 0 NaN 0 NaN
Jun 17th 17:20:50.186 UTC 13 10 20 28 569 559 1449.225 2659.197 5 436.4117 261.2401 1 0 6 0 0 380 205.0381 2.69787 192.1557 2.528365
Jun 17th 17:20:42.715 UTC 7 21 15 0 319 309 879.312 1280.153 5 299.0908 128.4229 1 1 8 0 1 0 0 NaN 0 NaN
Jun 17th 17:20:37.536 UTC 2 24 19 27 653 643 1612.308 3359.173 10 586.61 381.7404 2 0 0 0 0 270 126.9422 2.350781 109.2882 2.023855
Jun 17th 17:20:37.534 UTC 22 17 9 1 403 399 1064.684 1681.507 15 234.2771 53.55352 3 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 17:20:37.512 UTC 17 3 20 11 552 543 1409.178 2534.494 5 398.6707 220.1312 1 0 0 0 0 25 10.72395 2.14479 10.31695 2.06339
Jun 17th 17:20:37.490 UTC 6 16 15 0 485 475 1268.526 2440.9 5 380.6552 178.8027 1 1 0 0 0 0 0 NaN 0 NaN
Jun 17th 17:20:37.444 UTC 20 15 16 3 478 469 1290.091 2098.06 0 272.5376 94.89304 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 17:20:37.210 UTC 11 20 6 1 465 461 1224.85 2011.536 30.17241 254.3504 80.05791 6 1 0 0 0 0 0 NaN 0 NaN
Jun 17th 17:20:11.720 UTC 8 8 20 21 424 415 1065.187 1856.862 0 432.3812 257.7858 0 0 8 0 0 300 130.8475 2.180791 128.0722 2.134537
Jun 17th 17:20:08.286 UTC 3 19 20 26 533 520 1416.021 2439.307 0 493.8807 322.6783 0 1 7 0 1 110 49.00488 2.227494 45.57913 2.071779
Jun 17th 17:20:06.705 UTC 1 11 20 7 371 360 926.3169 1657.555 6.440605 292.6503 136.4278 1 2 8 0 2 0 0 NaN 0 NaN
Jun 17th 17:19:51.078 UTC 21 4 19 43 582 569 1480.024 2850.506 5 687.5189 486.9621 1 0 7 0 0 495 236.5601 2.389496 220.0095 2.222318
Jun 17th 17:19:50.185 UTC 13 10 20 25 568 556 1447.983 2641.234 5 432.7398 262.4306 1 0 6 0 0 380 205.0381 2.69787 192.1557 2.528365
Jun 17th 17:19:42.724 UTC 7 21 13 1 318 307 874.7355 1271.662 5 298.4112 129.9402 1 1 8 0 1 0 0 NaN 0 NaN
Jun 17th 17:19:37.533 UTC 22 17 7 1 403 396 1064.684 1661.725 15 234.2771 54.12724 3 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 17:19:37.527 UTC 2 24 20 22 650 638 1604.789 3331.42 10 584.8766 383.9802 2 0 0 0 0 270 126.9422 2.350781 109.2882 2.023855
Jun 17th 17:19:37.523 UTC 17 3 18 11 550 541 1406.163 2525.45 5 397.0498 219.3172 1 0 0 0 0 25 10.72395 2.14479 10.31695 2.06339
Jun 17th 17:19:37.489 UTC 6 16 13 0 483 474 1261.581 2434.237 5 378.5874 179.8544 1 1 0 0 0 0 0 NaN 0 NaN
Jun 17th 17:19:37.442 UTC 20 15 11 1 478 468 1290.091 2092.357 0 272.5376 95.88883 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 17:19:37.200 UTC 11 20 5 1 464 458 1218.876 1994.081 30.17241 254.7934 80.68303 6 1 0 0 0 0 0 NaN 0 NaN
Jun 17th 17:19:11.707 UTC 8 8 20 23 422 411 1060.909 1838.874 0 432.6057 257.3179 0 0 8 0 0 300 130.8475 2.180791 128.0722 2.134537
Jun 17th 17:19:08.285 UTC 3 19 20 24 529 519 1401.992 2434.013 0 490.4409 320.3505 0 1 7 0 1 110 49.00488 2.227494 45.57913 2.071779
Jun 17th 17:19:06.703 UTC 1 11 20 4 368 360 917.8218 1657.555 6.440605 280.9686 136.4278 1 2 8 0 2 0 0 NaN 0 NaN
Jun 17th 17:18:11.707 UTC 8 8 19 27 419 408 1052.332 1825.117 0 433.2834 256.6163 0 0 8 0 0 300 130.8475 2.180791 128.0722 2.134537
Jun 17th 17:18:08.285 UTC 3 19 19 28 527 516 1396.982 2417.145 0 489.8322 309.9754 0 1 7 0 1 110 49.00488 2.227494 45.57913 2.071779
Jun 17th 17:18:06.693 UTC 1 11 20 5 366 359 911.5443 1652.242 6.440605 278.737 131.7943 1 2 8 0 2 0 0 NaN 0 NaN
Jun 17th 17:17:50.186 UTC 13 10 20 27 565 552 1438.181 2619.812 5 427.9525 254.3187 1 0 6 0 0 380 205.0381 2.69787 192.1557 2.528365
Jun 17th 17:17:42.714 UTC 7 21 18 0 311 301 848.3333 1247.725 5 295.8893 130.3285 1 1 8 0 1 0 0 NaN 0 NaN
Jun 17th 17:17:37.534 UTC 22 17 8 0 402 395 1061.633 1655.723 15 233.2956 54.12724 3 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 17:17:37.532 UTC 17 3 19 16 546 535 1399.587 2498.607 5 395.1301 214.4324 1 0 0 0 0 25 10.72395 2.14479 10.31695 2.06339
Jun 17th 17:17:37.526 UTC 2 24 20 25 646 634 1596.751 3311.038 10 583.5811 381.4559 2 0 0 0 0 270 126.9422 2.350781 109.2882 2.023855
Jun 17th 17:17:37.480 UTC 6 16 19 0 477 468 1244.331 2399.237 5 373.2845 179.8544 1 1 0 0 0 0 0 NaN 0 NaN
Jun 17th 17:17:37.453 UTC 20 15 15 0 473 464 1276.659 2071.867 0 267.1978 95.88883 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 17:17:37.210 UTC 11 20 6 0 464 457 1218.876 1989.316 30.17241 254.7934 80.68303 6 1 0 0 0 0 0 NaN 0 NaN
Jun 17th 17:17:11.706 UTC 8 8 20 30 417 404 1044.119 1807.441 0 434.0313 256.3822 0 0 8 0 0 300 130.8475 2.180791 128.0722 2.134537
Jun 17th 17:17:08.297 UTC 3 19 20 29 523 514 1382.525 2406.553 0 487.9403 308.7062 0 1 7 0 1 110 49.00488 2.227494 45.57913 2.071779
Jun 17th 17:17:06.704 UTC 1 11 20 5 364 359 907.7253 1652.242 6.440605 277.049 131.7943 1 2 8 0 2 0 0 NaN 0 NaN
Jun 17th 17:17:02.298 UTC 18 13 20 40 214 199 532.8398 793.3013 0 428.3471 267.5705 0 0 22 0 0 285 131.309 2.303667 117.8713 2.067917
Jun 17th 17:16:42.726 UTC 7 21 19 0 308 300 841.3019 1243.503 5 295.6562 130.3285 1 1 8 0 1 0 0 NaN 0 NaN
Jun 17th 17:16:37.537 UTC 2 24 19 26 643 634 1592.566 3311.038 10 582.2909 381.2299 2 0 0 0 0 270 126.9422 2.350781 109.2882 2.023855
Jun 17th 17:16:37.534 UTC 22 17 10 0 400 393 1058.862 1645.993 15 231.6426 54.12724 3 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 17:16:37.522 UTC 17 3 20 18 543 532 1391.414 2485.501 5 393.7391 212.8783 1 0 0 0 0 25 10.72395 2.14479 10.31695 2.06339
Jun 17th 17:16:37.491 UTC 6 16 19 0 476 468 1242.021 2399.237 5 372.1007 179.8544 1 1 0 0 0 0 0 NaN 0 NaN
Jun 17th 17:16:37.443 UTC 20 15 17 0 469 462 1270.246 2062.865 0 264.3695 95.88883 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 17:16:37.210 UTC 11 20 8 0 462 455 1213.728 1980.321 30.17241 253.4392 80.68303 6 1 0 0 0 0 0 NaN 0 NaN
Jun 17th 17:16:11.707 UTC 8 8 20 33 413 401 1033.799 1798.327 0 435.8342 256.5961 0 0 8 0 0 300 130.8475 2.180791 128.0722 2.134537
Jun 17th 17:16:08.288 UTC 3 19 20 30 521 513 1378.221 2401.448 0 487.9185 307.3741 0 1 7 0 1 110 49.00488 2.227494 45.57913 2.071779
Jun 17th 17:16:06.693 UTC 1 11 20 8 362 356 905.0388 1638.054 6.440605 275.4489 119.6555 1 2 8 0 2 0 0 NaN 0 NaN
Jun 17th 17:16:02.298 UTC 18 13 20 41 211 198 523.2811 788.604 0 431.2831 267.6524 0 0 22 0 0 285 131.309 2.303667 117.8713 2.067917
Jun 17th 17:15:11.706 UTC 8 8 20 37 410 397 1031.499 1790.854 0 437.3878 257.4776 0 0 8 0 0 300 130.8475 2.180791 128.0722 2.134537
Jun 17th 17:15:08.277 UTC 3 19 20 34 520 509 1377.24 2382.259 0 488.0579 304.5888 0 1 7 0 1 110 49.00488 2.227494 45.57913 2.071779
Jun 17th 17:15:06.713 UTC 1 11 18 12 362 354 905.0388 1628.593 6.440605 275.4489 107.6541 1 2 8 0 2 0 0 NaN 0 NaN
Jun 17th 17:15:02.297 UTC 18 13 20 43 208 196 513.1883 768.3268 0 431.9754 268.5132 0 0 22 0 0 285 131.309 2.303667 117.8713 2.067917
Jun 17th 17:14:42.714 UTC 7 21 19 7 302 293 831.1119 1226.542 5 296.7423 127.922 1 1 8 0 1 0 0 NaN 0 NaN
Jun 17th 17:14:40.967 UTC 16 6 19 24 366 352 931.1993 1510.347 5 369.7868 197.5782 1 0 13 0 2 0 0 NaN 0 NaN
Jun 17th 17:14:37.525 UTC 2 24 19 31 636 629 1562.15 3286.546 10 581.3363 379.4657 2 0 0 0 0 270 126.9422 2.350781 109.2882 2.023855
Jun 17th 17:14:37.524 UTC 22 17 17 0 396 386 1049.808 1611.852 15 228.8832 54.12724 3 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 17:14:37.511 UTC 17 3 20 23 535 527 1364.3 2466.877 5 391.1811 210.0048 1 0 0 0 0 25 10.72395 2.14479 10.31695 2.06339
Jun 17th 17:14:37.480 UTC 6 16 20 3 472 464 1233.771 2381.14 5 370.0419 175.9615 1 1 0 0 0 0 0 NaN 0 NaN
Jun 17th 17:14:37.433 UTC 20 15 20 1 466 458 1263.196 2041.216 0 261.8924 95.22061 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 17:14:37.212 UTC 11 20 13 0 458 450 1203.274 1960.501 30.17241 251.9702 80.68303 6 1 0 0 0 0 0 NaN 0 NaN
Jun 17th 17:14:17.038 UTC 14 14 20 32 527 520 1287.024 2575.406 0 532.929 338.575 0 0 6 0 0 205 102.8919 2.509558 78.54513 1.915735
Jun 17th 17:14:11.715 UTC 8 8 20 39 404 395 1016.688 1782.968 0 441.4413 258.1899 0 0 8 0 0 300 130.8475 2.180791 128.0722 2.134537
Jun 17th 17:14:08.295 UTC 3 19 20 37 516 506 1369.005 2367.979 0 487.4243 303.7693 0 1 7 0 1 110 49.00488 2.227494 45.57913 2.071779
Jun 17th 17:14:06.703 UTC 1 11 16 18 361 350 903.6528 1611.096 6.440605 274.6376 84.726 1 2 8 0 2 0 0 NaN 0 NaN
Jun 17th 17:14:02.309 UTC 18 13 20 45 203 194 501.3533 763.1476 0 432.0951 269.9976 0 0 22 0 0 285 131.309 2.303667 117.8713 2.067917
Jun 17th 17:13:42.713 UTC 7 21 15 13 296 291 820.5981 1223.07 5 299.7584 127.5224 1 1 8 0 1 0 0 NaN 0 NaN
Jun 17th 17:13:40.989 UTC 16 6 20 28 362 347 923.0294 1494.816 5 372.5429 198.7236 1 0 13 0 2 0 0 NaN 0 NaN
Jun 17th 17:13:37.536 UTC 2 24 20 33 634 626 1558.853 3272.697 10 581.3831 378.6439 2 0 0 0 0 270 126.9422 2.350781 109.2882 2.023855
Jun 17th 17:13:37.535 UTC 22 17 18 0 395 385 1038.603 1607.429 15 228.468 54.12724 3 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 17:13:37.531 UTC 17 3 19 28 532 523 1358.424 2453.206 5 390.9595 207.9448 1 0 0 0 0 25 10.72395 2.14479 10.31695 2.06339
Jun 17th 17:13:37.490 UTC 6 16 19 6 469 462 1215.901 2373.057 5 368.9731 174.0212 1 1 0 0 0 0 0 NaN 0 NaN
Jun 17th 17:13:37.453 UTC 20 15 17 7 462 455 1255.042 2029.115 0 261.1822 90.02165 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 17:13:37.213 UTC 11 20 17 0 456 446 1197.541 1946.46 30.17241 251.3745 80.68303 6 1 0 0 0 0 0 NaN 0 NaN
Jun 17th 17:13:17.048 UTC 14 14 18 36 525 518 1283.864 2569.106 0 533.9728 338.7993 0 0 6 0 0 205 102.8919 2.509558 78.54513 1.915735
Jun 17th 17:13:11.714 UTC 8 8 17 43 397 394 1002.275 1773.928 0 446.4708 260.4136 0 0 8 0 0 300 130.8475 2.180791 128.0722 2.134537
Jun 17th 17:13:08.286 UTC 3 19 20 41 515 502 1363.628 2350.635 0 487.4105 302.1496 0 1 7 0 1 110 49.00488 2.227494 45.57913 2.071779
Jun 17th 17:13:06.694 UTC 1 11 20 21 359 343 901.9628 1576.466 6.440605 275.0056 82.09836 1 2 8 0 2 0 0 NaN 0 NaN
Jun 17th 17:13:02.298 UTC 18 13 17 49 198 193 485.35 759.3853 0 429.6585 274.432 0 0 22 0 0 285 131.309 2.303667 117.8713 2.067917
Jun 17th 17:12:50.177 UTC 13 10 19 39 549 541 1389.634 2572.756 5 421.8955 237.1527 1 0 6 0 0 380 205.0381 2.69787 192.1557 2.528365
Jun 17th 17:12:42.724 UTC 7 21 9 19 293 291 812.8431 1223.07 5 301.8025 128.3732 1 1 8 0 1 0 0 NaN 0 NaN
Jun 17th 17:12:37.537 UTC 22 17 20 1 392 382 1018.893 1592.909 15 228.5974 53.46561 3 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 17:12:37.526 UTC 2 24 18 38 633 623 1552.879 3264.16 10 581.3404 376.7362 2 0 0 0 0 270 126.9422 2.350781 109.2882 2.023855
Jun 17th 17:12:37.523 UTC 17 3 20 33 529 517 1354.081 2435.02 5 391.9158 206.0669 1 0 0 0 0 25 10.72395 2.14479 10.31695 2.06339
Jun 17th 17:12:37.490 UTC 6 16 19 11 468 457 1211.761 2355.215 5 369.2983 170.6324 1 1 0 0 0 0 0 NaN 0 NaN
Jun 17th 17:12:37.442 UTC 20 15 20 10 459 449 1244.778 2005.562 0 261.1879 88.38133 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 17:12:37.203 UTC 11 20 19 1 453 443 1191.741 1932.996 30.17241 251.5582 79.98444 6 1 0 0 0 0 0 NaN 0 NaN
Jun 17th 17:12:17.049 UTC 14 14 18 42 522 512 1277.614 2538.006 0 535.7418 338.5658 0 0 6 0 0 205 102.8919 2.509558 78.54513 1.915735
Jun 17th 17:12:08.288 UTC 3 19 20 44 511 499 1351.926 2336.279 0 489.2167 302.4723 0 1 7 0 1 110 49.00488 2.227494 45.57913 2.071779
Jun 17th 17:12:06.694 UTC 1 11 20 24 358 340 899.2628 1564.292 6.440605 274.4963 80.18784 1 2 8 0 2 0 0 NaN 0 NaN
Jun 17th 17:11:17.039 UTC 14 14 20 46 521 506 1274.294 2507.521 0 536.5363 339.6536 0 0 6 0 0 205 102.8919 2.509558 78.54513 1.915735
Jun 17th 17:11:08.297 UTC 3 19 19 45 509 499 1348.551 2336.279 0 489.3391 301.9528 0 1 7 0 1 110 49.00488 2.227494 45.57913 2.071779
Jun 17th 17:11:06.704 UTC 1 11 20 24 350 340 884.6992 1564.292 6.440605 275.3373 80.18784 1 2 8 0 2 0 0 NaN 0 NaN
Jun 17th 17:10:50.187 UTC 13 10 20 47 544 532 1366.932 2531.565 5 424.2788 234.4956 1 0 6 0 0 380 205.0381 2.69787 192.1557 2.528365
Jun 17th 17:10:37.526 UTC 2 24 20 46 624 613 1532.574 3216.935 10 585.579 377.1639 2 0 0 0 0 270 126.9422 2.350781 109.2882 2.023855
Jun 17th 17:10:37.523 UTC 22 17 20 6 386 377 999.4681 1575.16 15 228.7862 51.44295 3 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 17:10:37.512 UTC 17 3 18 40 520 512 1317.665 2409.72 5 395.8958 205.9587 1 0 0 0 0 25 10.72395 2.14479 10.31695 2.06339
Jun 17th 17:10:37.479 UTC 6 16 20 16 461 451 1201.066 2323.246 5 369.285 167.8939 1 1 0 0 0 0 0 NaN 0 NaN
Jun 17th 17:10:37.453 UTC 20 15 19 17 453 443 1227.136 1973.417 0 262.2294 85.51047 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 17:10:37.213 UTC 11 20 20 10 447 433 1172.683 1883.189 30.17241 252.2135 78.02343 6 1 0 0 0 0 0 NaN 0 NaN
Jun 17th 17:10:17.038 UTC 14 14 20 50 517 502 1270.495 2495.14 0 539.1785 341.4727 0 0 6 0 0 205 102.8919 2.509558 78.54513 1.915735
Jun 17th 17:10:08.284 UTC 3 19 19 49 504 494 1327.456 2316.098 0 491.4327 302.6941 0 1 7 0 1 110 49.00488 2.227494 45.57913 2.071779
Jun 17th 17:10:06.706 UTC 1 11 20 26 346 337 867.6979 1554.84 6.440605 274.6359 79.65235 1 2 8 0 2 0 0 NaN 0 NaN
Jun 17th 17:09:17.039 UTC 14 14 20 43 515 501 1267.142 2488.914 0 540.6721 342.1118 0 0 6 0 0 200 99.40264 2.485066 75.0559 1.876397
Jun 17th 17:09:08.287 UTC 3 19 20 47 502 490 1319.255 2304.032 0 492.0235 303.7968 0 1 7 0 1 110 49.00488 2.227494 45.57913 2.071779
Jun 17th 17:09:06.695 UTC 1 11 20 24 344 334 863.7349 1543.961 6.440605 272.8694 80.22537 1 2 8 0 2 0 0 NaN 0 NaN
Jun 17th 17:08:50.188 UTC 13 10 20 50 539 524 1355.532 2494.319 5 426.36 237.3569 1 0 6 0 0 355 189.4571 2.668409 178.3017 2.511291
Jun 17th 17:08:43.121 UTC 10 12 19 49 340 331 905.6218 1240.202 0 311.231 162.8569 0 0 17 0 0 230 114.0404 2.479139 92.91791 2.019954
Jun 17th 17:08:37.535 UTC 2 24 18 43 617 609 1514.516 3204.535 10 589.8107 378.9153 2 0 0 0 0 270 126.9422 2.350781 109.2882 2.023855
Jun 17th 17:08:37.524 UTC 22 17 20 5 380 370 984.118 1543.249 15 230.0787 51.49793 3 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 17:08:37.522 UTC 17 3 18 32 514 503 1295.518 2372.636 5 398.4078 208.7491 1 0 0 0 0 25 10.72395 2.14479 10.31695 2.06339
Jun 17th 17:08:37.478 UTC 6 16 20 21 455 443 1178.678 2287.792 5 372.091 166.549 1 1 0 0 0 0 0 NaN 0 NaN
Jun 17th 17:08:37.443 UTC 20 15 20 18 447 432 1211.844 1932.667 0 262.3897 85.72565 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 17:08:37.203 UTC 11 20 20 5 442 428 1163.213 1858.911 30.17241 253.1622 78.43444 6 1 0 0 0 0 0 NaN 0 NaN
Jun 17th 17:08:17.039 UTC 14 14 20 34 508 500 1251.111 2479.369 0 545.6991 342.7428 0 0 6 0 0 200 99.40264 2.485066 75.0559 1.876397
Jun 17th 17:08:08.276 UTC 3 19 20 41 498 488 1303.921 2294.137 0 494.55 304.8803 0 1 7 0 1 110 49.00488 2.227494 45.57913 2.071779
Jun 17th 17:08:06.693 UTC 1 11 20 28 340 329 854.5861 1527.75 6.440605 270.4703 79.30532 1 2 8 0 2 0 0 NaN 0 NaN
Jun 17th 17:07:45.579 UTC 21 4 20 38 564 555 1422.317 2799.815 5 701.4951 496.0146 1 0 6 0 0 485 234.7639 2.420246 218.7038 2.254678
Jun 17th 17:07:43.122 UTC 10 12 20 47 336 329 895.0805 1232.885 0 311.4627 163.2796 0 0 17 0 0 230 114.0404 2.479139 92.91791 2.019954
Jun 17th 17:07:37.524 UTC 2 24 19 39 614 602 1508.35 3160.733 10 591.6828 381.7447 2 0 0 0 0 270 126.9422 2.350781 109.2882 2.023855
Jun 17th 17:07:37.524 UTC 22 17 18 5 378 368 975.4555 1534.984 15 230.1053 51.91615 3 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 17:07:37.520 UTC 17 3 20 25 512 497 1287.699 2347.637 5 399.5018 210.2926 1 0 0 0 0 25 10.72395 2.14479 10.31695 2.06339
Jun 17th 17:07:37.490 UTC 6 16 20 25 450 438 1167.07 2265.486 5 374.5317 167.2171 1 1 0 0 0 0 0 NaN 0 NaN
Jun 17th 17:07:37.443 UTC 20 15 20 17 443 432 1203.139 1932.667 0 263.0875 85.72565 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 17:07:37.215 UTC 11 20 19 3 438 426 1155.176 1850.793 30.17241 253.7065 78.74165 6 1 0 0 0 0 0 NaN 0 NaN
Jun 17th 17:07:17.055 UTC 14 14 19 27 504 497 1236.859 2459.326 0 547.9792 345.3008 0 0 6 0 0 200 99.40264 2.485066 75.0559 1.876397
Jun 17th 17:07:08.295 UTC 3 19 18 41 494 485 1292.383 2276.784 0 497.4103 306.0702 0 1 7 0 1 110 49.00488 2.227494 45.57913 2.071779
Jun 17th 17:07:06.705 UTC 1 11 20 30 337 323 845.5936 1497.3 6.440605 270.422 77.98467 1 2 8 0 2 0 0 NaN 0 NaN
Jun 17th 17:06:45.578 UTC 21 4 19 35 562 553 1413.711 2793.825 5 702.8078 498.2108 1 0 6 0 0 485 234.7639 2.420246 218.7038 2.254678
Jun 17th 17:06:43.530 UTC 12 7 20 50 298 286 778.4901 1250.791 0 471.9057 295.134 0 0 18 0 2 465 194.1791 2.087947 150.4363 1.617595
Jun 17th 17:06:43.122 UTC 10 12 20 45 334 328 887.9705 1229.135 0 311.9366 163.7105 0 0 17 0 0 230 114.0404 2.479139 92.91791 2.019954
Jun 17th 17:06:37.535 UTC 22 17 20 2 374 362 968.8767 1509.311 15 230.7375 52.32756 3 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 17:06:37.531 UTC 17 3 19 22 509 494 1279.52 2334.933 5 400.5249 211.3707 1 0 0 0 0 25 10.72395 2.14479 10.31695 2.06339
Jun 17th 17:06:37.525 UTC 2 24 20 35 612 600 1498.18 3143.967 5 593.3152 382.4911 1 0 0 0 0 270 126.9422 2.350781 109.2882 2.023855
Jun 17th 17:06:37.489 UTC 6 16 19 20 450 434 1167.07 2249.103 5 374.5317 168.8142 1 1 0 0 0 0 0 NaN 0 NaN
Jun 17th 17:06:37.453 UTC 20 15 19 11 438 431 1188.439 1929.348 0 263.4078 86.05769 0 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 17:06:37.214 UTC 11 20 20 5 433 422 1140.147 1833.417 30.17241 254.1653 78.8702 6 1 0 0 0 0 0 NaN 0 NaN
Jun 17th 17:06:17.050 UTC 14 14 18 22 504 492 1236.859 2439.873 0 547.9792 349.1062 0 0 6 0 0 200 99.40264 2.485066 75.0559 1.876397
Jun 17th 17:06:08.287 UTC 3 19 19 36 491 479 1279.399 2257.694 0 498.866 308.4482 0 1 7 0 1 110 49.00488 2.227494 45.57913 2.071779
Jun 17th 17:06:06.697 UTC 1 11 19 31 334 322 831.6061 1493.165 6.440605 271.8014 77.94376 1 2 8 0 2 0 0 NaN 0 NaN
Jun 17th 17:05:45.577 UTC 21 4 18 37 559 548 1408.011 2765.243 5 705.8127 502.3555 1 0 6 0 0 485 234.7639 2.420246 218.7038 2.254678
Jun 17th 17:05:43.521 UTC 12 7 20 52 294 283 769.2675 1241.623 0 473.4989 294.7489 0 0 18 0 2 460 192.9059 2.096804 149.1632 1.621339
Jun 17th 17:05:43.113 UTC 10 12 17 46 331 325 881.8654 1215.078 0 312.7916 164.5737 0 0 17 0 0 230 114.0404 2.479139 92.91791 2.019954
Jun 17th 17:05:37.535 UTC 2 24 19 35 609 597 1491.11 3128.522 5 595.0598 384.8065 1 0 0 0 0 270 126.9422 2.350781 109.2882 2.023855
Jun 17th 17:05:37.534 UTC 22 17 19 0 370 362 955.758 1509.311 15 230.9922 52.44282 3 0 0 0 0 0 0 NaN 0 NaN
Jun 17th 17:05:37.522 UTC 17 3 19 16 503 492 1269.21 2327.281 5 402.6566 211.941 1 0 0 0 0 25 10.72395 2.14479 10.31695 2.06339
