dt1 dt2 dt3 dt4 uw controller drones queue deliveries fullTrips revenue costs penalties avgDelTime avgWaitTime fDel fRet fLaunch collisions unknown rejecValue avgRejecValue potentialLost avgPotentialLost
Jun 18th 01:26:28.776 UTC 5 17 2 0 645 643 1752.2 2669.866 15 295.2982 125.3148 3 0 0 0 0 0 0 NaN 0 NaN
Jun 18th 01:26:28.536 UTC 17 3 19 12 770 761 2224.086 3707.382 10 674.9337 494.5304 2 0 0 0 0 7045 955.216 0.6779389 873.6163 0.6200258
Jun 18th 01:26:28.447 UTC 21 15 6 0 721 719 1821.958 3197.891 10 409.898 240.6568 2 0 0 0 0 10 1.085727 0.5428634 0.7857268 0.3928634
Jun 18th 01:26:28.313 UTC 12 16 20 6 684 673 1853.865 3453.166 0 535.9606 348.3814 0 0 0 0 0 30 3.985927 0.6643212 3.445927 0.5743212
Jun 18th 01:26:25.774 UTC 16 5 10 0 627 617 1681.002 2909.686 5 609.4327 424.439 1 0 6 0 2 5480 1151.456 1.050598 1144.394 1.044155
Jun 18th 01:26:25.056 UTC 18 18 20 26 602 591 1992.577 2978.252 5 624.7466 437.1569 1 0 9 0 0 31905 4646.475 0.7281735 3858.161 0.6046326
Jun 18th 01:26:14.477 UTC 3 19 18 232 454 442 1460.024 2136.359 10 1119.139 922.937 2 0 16 0 0 269140 53106.86 0.986603 24796.2 0.4606562
Jun 18th 01:26:14.301 UTC 1 21 20 25 454 443 1277.477 1790.587 1.686321 454.3045 309.4254 0 1 15 0 7 6335 1068.262 0.8431425 1064.606 0.840257
Jun 18th 01:26:06.645 UTC 7 10 17 3 690 687 2215.01 3541.402 0 767.7081 586.9186 0 0 5 0 0 24860 4373.708 0.8796678 3958.251 0.7961084
Jun 18th 01:26:03.651 UTC 9 20 18 2 680 669 1788.832 2962.669 20 446.1542 275.9178 4 0 2 0 0 0 0 NaN 0 NaN
Jun 18th 01:25:39.346 UTC 22 4 20 200 622 612 2036.272 3453.668 0.1455382 845.7175 620.1652 0 1 6 0 1 92270 14528.28 0.7872699 3099.124 0.1679378
Jun 18th 01:25:38.024 UTC 4 24 19 34 710 699 2448.869 3953.669 5.113008 735.0205 518.088 1 1 1 0 0 12315 2747.87 1.11566 2600.438 1.055801
Jun 18th 01:25:37.983 UTC 19 9 20 27 505 490 1411.302 1959.965 0 357.3553 192.4465 0 1 9 0 4 40 5.515581 0.6894476 5.215581 0.6519477
Jun 18th 01:25:32.534 UTC 20 2 20 27 624 612 1834.046 2682.321 0 645.8176 479.6498 0 0 9 0 4 13420 1638.587 0.610502 1584.694 0.5904223
Jun 18th 01:25:28.990 UTC 2 23 20 31 709 696 2157.343 3642.127 10 683.0504 479.7111 2 0 3 0 0 12295 2034.58 0.8274015 1922.957 0.7820078
Jun 18th 01:25:28.765 UTC 5 17 2 0 645 643 1752.2 2669.866 15 295.2982 125.3148 3 0 0 0 0 0 0 NaN 0 NaN
Jun 18th 01:25:28.527 UTC 17 3 19 14 766 759 2219.072 3695.909 10 669.8426 492.9132 2 0 0 0 0 7045 955.216 0.6779389 873.6163 0.6200258
Jun 18th 01:25:28.459 UTC 21 15 12 0 721 713 1821.958 3173.603 10 409.898 240.6568 2 0 0 0 0 10 1.085727 0.5428634 0.7857268 0.3928634
Jun 18th 01:25:28.310 UTC 12 16 19 10 681 670 1850.927 3445.883 0 531.1262 339.3813 0 0 0 0 0 30 3.985927 0.6643212 3.445927 0.5743212
Jun 18th 01:25:25.786 UTC 16 5 13 0 625 614 1679.982 2890.695 5 607.1857 424.439 1 0 6 0 2 5480 1151.456 1.050598 1144.394 1.044155
Jun 18th 01:25:25.048 UTC 18 18 20 27 598 590 1984.828 2973.146 5 619.8863 434.985 1 0 9 0 0 31905 4646.475 0.7281735 3858.161 0.6046326
Jun 18th 01:25:14.302 UTC 1 21 20 27 450 441 1271.631 1782.134 1.686321 447.9678 305.3333 0 1 15 0 7 6335 1068.262 0.8431425 1064.606 0.840257
Jun 18th 01:25:06.654 UTC 7 10 19 9 688 679 2212.96 3495.128 0 763.616 577.2729 0 0 5 0 0 24860 4373.708 0.8796678 3958.251 0.7961084
Jun 18th 01:25:03.647 UTC 9 20 20 5 677 664 1786.07 2935.612 20 442.7468 269.8576 4 0 2 0 0 0 0 NaN 0 NaN
Jun 18th 01:24:39.345 UTC 22 4 19 203 619 610 2020.133 3445.013 0.1455382 847.6622 620.9766 0 1 6 0 1 89990 14166.69 0.7871255 3102.241 0.1723659
Jun 18th 01:24:38.036 UTC 4 24 20 37 706 695 2430.875 3926.046 5.113008 735.3049 514.1524 1 1 1 0 0 12315 2747.87 1.11566 2600.438 1.055801
Jun 18th 01:24:37.982 UTC 19 9 19 31 504 487 1408.617 1945.066 0 357.0212 189.8844 0 1 9 0 4 40 5.515581 0.6894476 5.215581 0.6519477
Jun 18th 01:24:32.531 UTC 20 2 19 30 618 610 1827.216 2674.918 0 639.3812 476.7678 0 0 9 0 4 13420 1638.587 0.610502 1584.694 0.5904223
Jun 18th 01:24:29.009 UTC 2 23 20 34 707 693 2151.569 3632.828 10 683.6144 477.1768 2 0 3 0 0 12295 2034.58 0.8274015 1922.957 0.7820078
Jun 18th 01:24:28.776 UTC 5 17 3 0 645 642 1752.2 2666.119 15 295.2982 125.3148 3 0 0 0 0 0 0 NaN 0 NaN
Jun 18th 01:24:28.524 UTC 17 3 18 17 765 757 2217.62 3683.822 10 669.4028 488.6833 2 0 0 0 0 7045 955.216 0.6779389 873.6163 0.6200258
Jun 18th 01:24:28.459 UTC 21 15 16 0 720 709 1821.718 3150.126 10 406.9888 240.6568 2 0 0 0 0 10 1.085727 0.5428634 0.7857268 0.3928634
Jun 18th 01:24:28.300 UTC 12 16 19 15 678 665 1847.702 3425.843 0 527.3402 331.6784 0 0 0 0 0 30 3.985927 0.6643212 3.445927 0.5743212
Jun 18th 01:24:25.776 UTC 16 5 17 0 623 610 1679.282 2864.283 5 602.8802 424.439 1 0 6 0 2 5480 1151.456 1.050598 1144.394 1.044155
Jun 18th 01:24:25.040 UTC 18 18 20 32 596 585 1980.394 2954.969 5 617.4914 428.6252 1 0 9 0 0 31905 4646.475 0.7281735 3858.161 0.6046326
Jun 18th 01:24:14.312 UTC 1 21 20 29 447 439 1264.649 1774.89 1.686321 445.244 301.7709 0 1 15 0 7 6335 1068.262 0.8431425 1064.606 0.840257
Jun 18th 01:24:06.655 UTC 7 10 18 15 688 674 2212.96 3470.984 0 763.616 567.1 0 0 5 0 0 24860 4373.708 0.8796678 3958.251 0.7961084
Jun 18th 01:24:03.643 UTC 9 20 20 7 675 662 1784.55 2924.498 20 439.3658 267.951 4 0 2 0 0 0 0 NaN 0 NaN
Jun 18th 01:23:14.311 UTC 1 21 20 33 445 435 1260.333 1755.271 1.686321 444.2318 294.969 0 1 15 0 7 6335 1068.262 0.8431425 1064.606 0.840257
Jun 18th 01:23:06.645 UTC 7 10 20 16 688 671 2212.96 3461.088 0 763.616 566.1416 0 0 5 0 0 24860 4373.708 0.8796678 3958.251 0.7961084
Jun 18th 01:23:03.662 UTC 9 20 20 11 672 658 1779.507 2913.319 20 436.9718 262.9323 4 0 2 0 0 0 0 NaN 0 NaN
Jun 18th 01:22:39.346 UTC 22 4 20 209 614 603 1988.018 3403.011 0.1455382 851.9393 622.493 0 1 6 0 1 85295 13422.09 0.7868039 3108.66 0.1822299
Jun 18th 01:22:38.029 UTC 4 24 20 40 701 692 2414.444 3913.39 5.113008 734.1827 509.5571 1 1 1 0 0 12315 2747.87 1.11566 2600.438 1.055801
Jun 18th 01:22:37.994 UTC 19 9 20 32 494 485 1378.284 1936.734 0 355.5678 189.371 0 1 9 0 4 40 5.515581 0.6894476 5.215581 0.6519477
Jun 18th 01:22:32.523 UTC 20 2 19 37 611 603 1816.655 2651.584 0 638.6667 468.4028 0 0 9 0 4 13420 1638.587 0.610502 1584.694 0.5904223
Jun 18th 01:22:28.997 UTC 2 23 20 36 695 691 2114.777 3620.453 10 684.4683 476.1128 2 0 3 0 0 12295 2034.58 0.8274015 1922.957 0.7820078
Jun 18th 01:22:28.766 UTC 5 17 4 0 643 641 1746.496 2663.308 15 295.5373 125.3148 3 0 0 0 0 0 0 NaN 0 NaN
Jun 18th 01:22:28.537 UTC 17 3 20 23 759 749 2208.551 3649.07 10 664.1345 478.7697 2 0 0 0 0 7045 955.216 0.6779389 873.6163 0.6200258
Jun 18th 01:22:28.470 UTC 21 15 20 6 714 699 1816.533 3102.062 10 399.635 231.1531 2 0 0 0 0 10 1.085727 0.5428634 0.7857268 0.3928634
Jun 18th 01:22:28.310 UTC 12 16 20 18 670 661 1839.539 3408.008 0 513.6199 326.5663 0 0 0 0 0 30 3.985927 0.6643212 3.445927 0.5743212
Jun 18th 01:22:25.776 UTC 16 5 19 2 617 606 1676.757 2844.176 5 591.7186 422.2001 1 0 6 0 2 5480 1151.456 1.050598 1144.394 1.044155
Jun 18th 01:22:14.300 UTC 1 21 19 35 442 434 1254.737 1754.014 1.686321 440.8763 291.7984 0 1 15 0 7 6335 1068.262 0.8431425 1064.606 0.840257
Jun 18th 01:22:06.644 UTC 7 10 19 20 685 668 2208.71 3445.484 0 759.5448 558.8587 0 0 5 0 0 24860 4373.708 0.8796678 3958.251 0.7961084
Jun 18th 01:22:03.651 UTC 9 20 19 13 668 657 1774.323 2910.626 20 434.2856 259.5875 4 0 2 0 0 0 0 NaN 0 NaN
Jun 18th 01:21:39.345 UTC 22 4 20 211 613 601 1982.82 3392.516 0.1455382 852.7836 623.5952 0 1 6 0 1 83690 13167.54 0.7866857 3110.854 0.1858558
Jun 18th 01:21:38.039 UTC 4 24 20 43 698 689 2403.899 3891.93 5.113008 734.7999 508.0608 1 1 1 0 0 12315 2747.87 1.11566 2600.438 1.055801
Jun 18th 01:21:37.984 UTC 19 9 20 36 491 481 1367.271 1923.701 0 355.6049 188.5972 0 1 9 0 4 40 5.515581 0.6894476 5.215581 0.6519477
Jun 18th 01:21:32.531 UTC 20 2 20 41 611 598 1816.655 2629.587 0 638.6667 463.1363 0 0 9 0 4 13420 1638.587 0.610502 1584.694 0.5904223
Jun 18th 01:21:28.786 UTC 5 17 4 0 642 641 1744.471 2663.308 15 295.7424 125.3148 3 0 0 0 0 0 0 NaN 0 NaN
Jun 18th 01:21:28.527 UTC 17 3 17 28 756 747 2204.085 3635.246 10 661.7617 472.7645 2 0 0 0 0 7045 955.216 0.6779389 873.6163 0.6200258
Jun 18th 01:21:28.459 UTC 21 15 20 7 712 698 1815.503 3096.391 10 396.0654 228.3819 2 0 0 0 0 10 1.085727 0.5428634 0.7857268 0.3928634
Jun 18th 01:21:28.310 UTC 12 16 20 20 667 659 1832.007 3401.255 0 513.5354 323.9438 0 0 0 0 0 30 3.985927 0.6643212 3.445927 0.5743212
Jun 18th 01:21:25.785 UTC 16 5 19 6 616 602 1675.957 2829.436 5 591.2975 413.6462 1 0 6 0 2 5480 1151.456 1.050598 1144.394 1.044155
Jun 18th 01:21:17.602 UTC 11 11 19 43 469 451 1578.433 2239.183 8.520419 617.3998 409.9822 0 6 12 0 2 25190 4009.847 0.7959204 3633.769 0.7212721
Jun 18th 01:21:14.299 UTC 1 21 18 39 439 431 1248.953 1742.602 1.686321 437.3979 285.9725 0 1 15 0 7 6335 1068.262 0.8431425 1064.606 0.840257
Jun 18th 01:21:06.655 UTC 7 10 20 21 677 666 2195.875 3436.823 0 749.3004 558.2472 0 0 5 0 0 24860 4373.708 0.8796678 3958.251 0.7961084
Jun 18th 01:21:03.652 UTC 9 20 20 16 662 653 1767.214 2893.879 20 428.0371 256.1208 4 0 2 0 0 0 0 NaN 0 NaN
Jun 18th 01:20:39.336 UTC 22 4 19 215 609 598 1959.634 3367.121 0.1455382 856.5222 626.3065 0 1 6 0 1 80420 12648.94 0.7864302 3115.325 0.1936909
Jun 18th 01:20:38.038 UTC 4 24 20 44 696 688 2393.501 3885.414 5.113008 735.5355 507.9689 1 1 1 0 0 12315 2747.87 1.11566 2600.438 1.055801
Jun 18th 01:20:37.985 UTC 19 9 20 38 486 479 1341.497 1916.812 0 356.223 188.1744 0 1 9 0 4 40 5.515581 0.6894476 5.215581 0.6519477
Jun 18th 01:20:32.532 UTC 20 2 19 46 605 594 1797.876 2607.463 0 643.1755 460.9689 0 0 9 0 4 13420 1638.587 0.610502 1584.694 0.5904223
Jun 18th 01:20:28.777 UTC 5 17 5 0 641 640 1740.489 2657.554 15 296.019 125.3148 3 0 0 0 0 0 0 NaN 0 NaN
Jun 18th 01:20:28.526 UTC 17 3 19 31 754 742 2201.361 3608.642 10 658.8616 470.2973 2 0 0 0 0 7045 955.216 0.6779389 873.6163 0.6200258
Jun 18th 01:20:28.459 UTC 21 15 20 8 710 697 1814.02 3090.704 10 394.357 227.6725 2 0 0 0 0 10 1.085727 0.5428634 0.7857268 0.3928634
Jun 18th 01:20:28.321 UTC 12 16 20 24 663 655 1825.962 3378.997 0 509.2769 318.4546 0 0 0 0 0 30 3.985927 0.6643212 3.445927 0.5743212
Jun 18th 01:20:25.776 UTC 16 5 20 7 612 600 1667.4 2826.175 5 588.7218 411.7419 1 0 6 0 2 5480 1151.456 1.050598 1144.394 1.044155
Jun 18th 01:20:17.623 UTC 11 11 20 45 465 448 1561.355 2226.633 8.520419 619.4454 410.7007 0 6 12 0 2 25190 4009.847 0.7959204 3633.769 0.7212721
Jun 18th 01:20:14.301 UTC 1 21 19 45 437 424 1244.804 1713.49 1.686321 435.0555 281.8253 0 1 15 0 7 6335 1068.262 0.8431425 1064.606 0.840257
Jun 18th 01:20:06.645 UTC 7 10 20 21 673 666 2189.776 3436.823 0 741.6569 558.2472 0 0 5 0 0 24860 4373.708 0.8796678 3958.251 0.7961084
Jun 18th 01:20:03.662 UTC 9 20 20 18 659 651 1764.081 2880.004 20 422.3624 253.6519 4 0 2 0 0 0 0 NaN 0 NaN
Jun 18th 01:20:03.479 UTC 13 7 20 63 313 302 1157.108 1416.344 5 577.9689 396.9608 1 0 21 0 2 20730 3819.69 0.9212953 3710.25 0.8948988
Jun 18th 01:19:17.613 UTC 11 11 20 47 460 445 1528.202 2208.446 8.520419 624.3417 412.8119 0 6 12 0 2 25190 4009.847 0.7959204 3633.769 0.7212721
Jun 18th 01:19:14.311 UTC 1 21 20 44 434 423 1237.918 1708.375 1.686321 432.2668 281.8253 0 1 15 0 7 6335 1068.262 0.8431425 1064.606 0.840257
Jun 18th 01:19:06.644 UTC 7 10 19 22 671 665 2186.671 3430.396 0 738.7609 555.3398 0 0 5 0 0 24860 4373.708 0.8796678 3958.251 0.7961084
Jun 18th 01:19:03.999 UTC 15 14 20 83 459 449 1665.616 2262.549 0 639.6501 437.868 0 0 13 0 1 28030 7121.916 1.270409 6843.066 1.220668
Jun 18th 01:19:03.662 UTC 9 20 20 19 655 647 1759.727 2863.269 20 416.2777 252.0571 4 0 2 0 0 0 0 NaN 0 NaN
Jun 18th 01:19:03.472 UTC 13 7 20 65 313 299 1157.108 1401.719 5 577.9689 397.5287 1 0 21 0 2 20495 3770.152 0.9197735 3660.712 0.8930744
Jun 18th 01:18:38.026 UTC 4 24 20 54 694 682 2383.545 3857.559 5.113008 736.3825 507.2738 1 1 1 0 0 12280 2734.894 1.113556 2590.41 1.054727
Jun 18th 01:18:37.992 UTC 19 9 20 43 481 470 1315.498 1878.116 0 357.9801 187.7139 0 1 9 0 4 40 5.515581 0.6894476 5.215581 0.6519477
Jun 18th 01:18:32.533 UTC 20 2 19 55 601 587 1779.197 2571.646 0 646.0397 465.0144 0 0 9 0 4 13385 1633.246 0.6101032 1579.953 0.5901953
Jun 18th 01:18:28.768 UTC 5 17 2 0 641 639 1740.489 2652.429 15 296.019 126.0217 3 0 0 0 0 0 0 NaN 0 NaN
Jun 18th 01:18:28.537 UTC 17 3 20 31 749 738 2194.879 3590.644 10 652.3957 468.349 2 0 0 0 0 7045 955.216 0.6779389 873.6163 0.6200258
Jun 18th 01:18:28.470 UTC 21 15 19 12 699 693 1804.269 3076.816 10 380.0611 221.2073 2 0 0 0 0 10 1.085727 0.5428634 0.7857268 0.3928634
Jun 18th 01:18:28.312 UTC 12 16 19 26 658 650 1818.336 3349.17 0 506.4268 314.0711 0 0 0 0 0 30 3.985927 0.6643212 3.445927 0.5743212
Jun 18th 01:18:25.786 UTC 16 5 20 12 603 593 1659.012 2800.518 5 581.2828 405.0561 1 0 6 0 2 5480 1151.456 1.050598 1144.394 1.044155
Jun 18th 01:18:17.613 UTC 11 11 20 47 458 444 1519.776 2202.84 8.520419 625.9008 413.4143 0 6 12 0 2 25190 4009.847 0.7959204 3633.769 0.7212721
Jun 18th 01:18:14.301 UTC 1 21 19 47 430 420 1229.156 1694.697 1.686321 429.433 277.1689 0 1 15 0 7 6335 1068.262 0.8431425 1064.606 0.840257
Jun 18th 01:18:06.645 UTC 7 10 20 24 668 662 2181.271 3418.369 0 735.5978 551.1044 0 0 5 0 0 24860 4373.708 0.8796678 3958.251 0.7961084
Jun 18th 01:18:03.998 UTC 15 14 20 89 458 446 1659.642 2251.76 0 640.5082 437.1978 0 0 13 0 1 27475 6979.05 1.270073 6724.704 1.223786
Jun 18th 01:18:03.647 UTC 9 20 19 23 654 644 1758.377 2848.638 20 415.5367 247.4516 4 0 2 0 0 0 0 NaN 0 NaN
Jun 18th 01:18:03.481 UTC 13 7 20 66 309 298 1141.964 1392.541 5 578.9755 396.6743 1 0 21 0 2 20415 3753.562 0.9193147 3644.122 0.8925109
Jun 18th 01:17:38.036 UTC 4 24 19 97 690 680 2363.059 3847.516 5.113008 738.751 508.0623 1 1 1 0 0 11765 2555.888 1.086225 2448.419 1.040552
Jun 18th 01:17:37.981 UTC 19 9 16 48 477 469 1293.381 1874.545 0 359.5944 188.3931 0 1 9 0 4 40 5.515581 0.6894476 5.215581 0.6519477
Jun 18th 01:17:32.533 UTC 20 2 19 59 596 584 1767.223 2557.27 0 648.0721 467.1966 0 0 9 0 4 13275 1620.923 0.6105171 1567.629 0.5904441
Jun 18th 01:17:28.776 UTC 5 17 3 0 641 638 1740.489 2648.67 15 296.019 126.0217 3 0 0 0 0 0 0 NaN 0 NaN
Jun 18th 01:17:28.524 UTC 17 3 19 35 747 735 2191.459 3573.323 10 650.7034 463.9083 2 0 0 0 0 7045 955.216 0.6779389 873.6163 0.6200258
Jun 18th 01:17:28.457 UTC 21 15 19 15 697 690 1802.169 3065.121 10 377.997 218.186 2 0 0 0 0 10 1.085727 0.5428634 0.7857268 0.3928634
Jun 18th 01:17:28.310 UTC 12 16 20 32 656 643 1815.042 3308.445 0 505.5634 304.6143 0 0 0 0 0 30 3.985927 0.6643212 3.445927 0.5743212
Jun 18th 01:17:25.777 UTC 16 5 20 13 600 592 1655.37 2796.602 5 578.8485 404.5689 1 0 6 0 2 5480 1151.456 1.050598 1144.394 1.044155
Jun 18th 01:17:17.602 UTC 11 11 20 59 454 439 1507.31 2181.229 8.520419 625.6893 417.2821 0 6 12 0 2 25105 3989.656 0.794594 3619.858 0.7209436
Jun 18th 01:17:14.301 UTC 1 21 19 54 429 415 1226.501 1675.41 1.686321 428.8149 272.5186 0 1 15 0 7 6295 1060.844 0.8426086 1057.668 0.840086
Jun 18th 01:17:07.703 UTC 10 13 19 99 224 216 855.5483 1032.013 0.8762667 398.632 245.1296 0 1 23 0 3 26125 8599.938 1.645921 6231.605 1.192652
Jun 18th 01:17:06.655 UTC 7 10 19 30 666 657 2176.701 3385.66 0 733.1704 543.3204 0 0 5 0 0 24860 4373.708 0.8796678 3958.251 0.7961084
Jun 18th 01:17:03.992 UTC 15 14 20 99 454 442 1646.78 2231.177 0 643.2106 439.3406 0 0 13 0 1 26565 6741.655 1.268898 6546.725 1.232209
Jun 18th 01:17:03.644 UTC 9 20 20 28 652 639 1755.828 2819.363 15 412.4281 241.6499 3 0 2 0 0 0 0 NaN 0 NaN
Jun 18th 01:17:03.470 UTC 13 7 19 72 304 294 1124.337 1376.496 5 581.4725 397.8425 1 0 21 0 2 19925 3651.248 0.916248 3542.079 0.8888528
Jun 18th 01:16:38.036 UTC 4 24 19 99 688 678 2353.62 3831.714 5.113008 740.1299 508.7586 1 1 1 0 0 11280 2390.484 1.059612 2317.53 1.027274
Jun 18th 01:16:28.776 UTC 5 17 5 0 640 636 1739.889 2638.957 15 295.1822 126.0217 3 0 0 0 0 0 0 NaN 0 NaN
Jun 18th 01:16:28.525 UTC 17 3 19 38 742 732 2182.13 3564.023 10 647.6968 459.5589 2 0 0 0 0 7045 955.216 0.6779389 873.6163 0.6200258
Jun 18th 01:16:28.467 UTC 21 15 19 18 694 687 1798.757 3050.528 10 376.5723 214.7965 2 0 0 0 0 10 1.085727 0.5428634 0.7857268 0.3928634
Jun 18th 01:16:28.321 UTC 12 16 20 33 653 642 1810.767 3305.812 0 503.0674 304.3914 0 0 0 0 0 30 3.985927 0.6643212 3.445927 0.5743212
Jun 18th 01:16:25.776 UTC 16 5 18 18 596 589 1651.817 2787.782 5 575.1065 398.2783 1 0 6 0 2 5480 1151.456 1.050598 1144.394 1.044155
Jun 18th 01:16:14.312 UTC 1 21 20 57 424 411 1211.939 1658.893 1.686321 426.8632 269.8994 0 1 15 0 7 6205 1045.581 0.8425307 1042.405 0.8399715
Jun 18th 01:16:07.682 UTC 10 13 20 105 224 210 855.5483 975.5789 0.8762667 398.632 210.3165 0 1 23 0 3 24810 8150.474 1.642578 6014.125 1.212037
Jun 18th 01:16:06.644 UTC 7 10 19 36 664 651 2173.364 3351.244 0 729.9728 534.9186 0 0 5 0 0 24860 4373.708 0.8796678 3958.251 0.7961084
Jun 18th 01:16:04.009 UTC 15 14 20 99 449 442 1620.5 2231.177 0 647.5114 439.3406 0 0 13 0 1 26565 6741.655 1.268898 6546.725 1.232209
Jun 18th 01:16:03.662 UTC 9 20 20 31 650 636 1752.903 2808.114 15 410.5436 236.1867 3 0 2 0 0 0 0 NaN 0 NaN
Jun 18th 01:16:03.470 UTC 13 7 20 75 300 291 1107.055 1358.977 5 583.5486 397.8078 1 0 21 0 2 19685 3601.066 0.9146727 3492.032 0.8869779
Jun 18th 01:15:38.039 UTC 4 24 20 120 685 673 2341.977 3805.971 5.113008 742.1767 510.4799 1 1 1 0 0 10065 2113.615 1.049982 2042.587 1.014698
Jun 18th 01:15:28.771 UTC 5 17 9 0 640 632 1739.889 2622.941 15 295.1822 126.0217 3 0 0 0 0 0 0 NaN 0 NaN
Jun 18th 01:15:28.536 UTC 17 3 20 40 738 729 2174.01 3542.86 10 646.3593 458.6822 2 0 0 0 0 7045 955.216 0.6779389 873.6163 0.6200258
Jun 18th 01:15:28.457 UTC 21 15 20 22 692 682 1796.747 3026.39 10 373.8626 206.6879 2 0 0 0 0 10 1.085727 0.5428634 0.7857268 0.3928634
Jun 18th 01:15:28.311 UTC 12 16 19 37 652 639 1809.227 3292.725 0 501.4438 300.972 0 0 0 0 0 30 3.985927 0.6643212 3.445927 0.5743212
Jun 18th 01:15:25.767 UTC 16 5 20 20 593 585 1648.781 2765.955 5 571.7245 396.3586 1 0 6 0 2 5480 1151.456 1.050598 1144.394 1.044155
Jun 18th 01:15:14.312 UTC 1 21 20 60 420 408 1198.521 1649.457 1.686321 425.4566 267.6397 0 1 15 0 7 6070 1022.501 0.8422582 1019.325 0.8396419
Jun 18th 01:15:07.692 UTC 10 13 20 108 221 207 842.9786 964.0238 0.8762667 399.0431 207.3064 0 1 23 0 3 23955 7858.237 1.640208 5873.184 1.225879
Jun 18th 01:15:06.644 UTC 7 10 20 39 661 647 2167.644 3330.553 0 727.3082 530.5035 0 0 5 0 0 24860 4373.708 0.8796678 3958.251 0.7961084
Jun 18th 01:15:03.998 UTC 15 14 20 101 446 441 1611.207 2226.412 0 649.0984 440.1207 0 0 13 0 1 26310 6675.387 1.268603 6514.197 1.23797
Jun 18th 01:15:03.652 UTC 9 20 20 32 646 635 1746.227 2806.215 15 407.3764 233.8999 3 0 2 0 0 0 0 NaN 0 NaN
Jun 18th 01:15:03.468 UTC 13 7 20 76 300 290 1107.055 1356.229 5 583.5486 398.2729 1 0 21 0 2 19555 3574.108 0.9138604 3465.073 0.8859814
Jun 18th 01:15:00.452 UTC 6 22 19 79 325 315 1104.115 1574.337 0.2554005 654.7263 449.0165 0 1 17 0 3 15705 2755.51 0.8772715 2504.618 0.7973952
Jun 18th 01:14:38.037 UTC 4 24 20 122 683 671 2330.828 3793.305 5.113008 743.5712 511.5499 1 1 1 0 0 9350 2004.096 1.071709 1933.079 1.033732
Jun 18th 01:14:28.769 UTC 5 17 12 0 637 629 1737.929 2608.303 15 292.7066 126.0217 3 0 0 0 0 0 0 NaN 0 NaN
Jun 18th 01:14:28.534 UTC 17 3 20 41 735 728 2167.697 3539.934 10 645.3932 457.9248 2 0 0 0 0 7045 955.216 0.6779389 873.6163 0.6200258
Jun 18th 01:14:28.461 UTC 21 15 19 26 691 679 1795.547 3016.807 10 372.7491 203.0757 2 0 0 0 0 10 1.085727 0.5428634 0.7857268 0.3928634
Jun 18th 01:14:28.309 UTC 12 16 20 39 650 636 1805.677 3277.736 0 501.5216 298.6422 0 0 0 0 0 30 3.985927 0.6643212 3.445927 0.5743212
Jun 18th 01:14:25.788 UTC 16 5 19 24 589 582 1642.885 2750.452 5 570.553 390.667 1 0 6 0 2 5480 1151.456 1.050598 1144.394 1.044155
Jun 18th 01:14:14.301 UTC 1 21 20 61 418 407 1191.49 1643.588 1.686321 425.4001 267.0508 0 1 15 0 7 6015 1013.248 0.8422675 1010.072 0.8396273
Jun 18th 01:14:07.681 UTC 10 13 20 110 217 205 820.7711 954.8142 0.8762667 400.0404 205.4268 0 1 23 0 3 23360 7654.868 1.638456 5775.102 1.236109
Jun 18th 01:14:06.655 UTC 7 10 19 42 661 645 2167.644 3323.669 0 727.3082 525.7286 0 0 5 0 0 24860 4373.708 0.8796678 3958.251 0.7961084
Jun 18th 01:14:03.661 UTC 9 20 20 34 641 633 1738.471 2800.819 15 403.8073 232.4952 3 0 2 0 0 0 0 NaN 0 NaN
Jun 18th 01:14:03.459 UTC 13 7 19 79 296 289 1089.969 1350.705 5 588.4381 399.5206 1 0 21 0 2 19270 3514.73 0.9119694 3405.695 0.8836781
Jun 18th 01:14:00.444 UTC 6 22 19 81 321 313 1078.267 1564.911 0.2554005 659.9241 451.2027 0 1 17 0 3 15400 2684.293 0.8715239 2463.169 0.7997301
Jun 18th 01:13:38.029 UTC 4 24 20 125 681 669 2322.364 3784.495 5.113008 744.9316 512.7853 1 1 1 0 0 8605 1890.025 1.098213 1819.007 1.056948
Jun 18th 01:13:34.646 UTC 18 18 20 37 589 578 1961.406 2912.314 5 615.9958 422.4401 1 0 8 0 0 31905 4646.475 0.7281735 3858.161 0.6046326
Jun 18th 01:13:28.778 UTC 5 17 16 0 636 625 1737.209 2593.873 15 292.2208 126.0217 3 0 0 0 0 0 0 NaN 0 NaN
Jun 18th 01:13:28.526 UTC 17 3 20 44 735 725 2167.697 3525.912 10 645.3932 456.5968 2 0 0 0 0 7045 955.216 0.6779389 873.6163 0.6200258
Jun 18th 01:13:28.449 UTC 21 15 20 30 687 674 1788.927 2992.692 10 372.1059 201.1405 2 0 0 0 0 10 1.085727 0.5428634 0.7857268 0.3928634
Jun 18th 01:13:28.300 UTC 12 16 20 42 646 633 1797.749 3262.499 0 499.2433 297.3107 0 0 0 0 0 30 3.985927 0.6643212 3.445927 0.5743212
Jun 18th 01:13:25.776 UTC 16 5 17 30 589 578 1642.885 2728.673 5 570.553 384.7656 1 0 6 0 2 5480 1151.456 1.050598 1144.394 1.044155
Jun 18th 01:13:14.301 UTC 1 21 19 68 411 404 1161.099 1634.398 1.686321 424.6604 265.3841 0 1 15 0 7 5690 957.3448 0.841252 954.4957 0.8387484
