dt1 dt2 dt3 dt4 controller drones queue deliveries fullTrips revenue costs penalties avgDelTime avgWaitTime fDel fRet fLaunch collisions unknown potentialLost avgPotentialLost
Jun 11th 08:27:26.739 UTC 3 15 2 466 460 1210.759 2080.023 10.0214 192.4448 13.15898 2 0 55 0 0 0 NaN
Jun 11th 08:26:45.825 UTC 2 13 39 701 695 1792.333 2717.7 0 302.1022 147.6599 0 0 66 0 0 233.0669 1.975143
Jun 11th 08:26:26.760 UTC 3 13 0 464 460 1206.939 2080.023 10.0214 192.2162 13.20961 2 0 55 0 0 0 NaN
Jun 11th 08:25:45.824 UTC 2 15 39 699 691 1788.483 2701.833 0 302.0817 147.9681 0 0 66 0 0 230.0789 1.966486
Jun 11th 08:25:26.740 UTC 3 15 1 462 456 1201.359 2068.331 10.0214 191.8815 13.19299 2 0 55 0 0 0 NaN
Jun 11th 08:24:45.824 UTC 2 15 38 697 689 1783.458 2695.735 0 302.3765 148.3477 0 0 66 0 0 230.0789 1.966486
Jun 11th 08:24:26.748 UTC 3 14 3 461 452 1199.589 2051.982 10.0214 192.0193 12.70501 2 0 55 0 0 0 NaN
Jun 11th 08:23:45.826 UTC 2 14 36 695 687 1776.716 2689.873 0 302.7624 148.909 0 0 66 0 0 230.0789 1.966486
Jun 11th 08:23:26.757 UTC 3 14 4 460 450 1198.689 2040.313 5.0134 192.1548 12.29454 1 0 55 0 0 0 NaN
Jun 11th 08:22:45.814 UTC 2 15 36 691 683 1770.596 2670.548 0 302.0172 148.7717 0 0 66 0 0 230.0789 1.966486
Jun 11th 08:22:26.747 UTC 3 15 2 456 449 1185.719 2036.011 5.0134 191.1608 12.29454 1 0 55 0 0 0 NaN
Jun 11th 08:21:45.827 UTC 2 15 38 689 680 1766.328 2655.307 0 301.9953 148.9783 0 0 66 0 0 230.0789 1.966486
Jun 11th 08:21:26.747 UTC 3 14 0 453 447 1177.239 2030.468 5.0134 191.4046 12.31815 1 0 55 0 0 0 NaN
Jun 11th 08:20:45.826 UTC 2 15 40 687 678 1761.45 2649.585 0 302.2177 149.2211 0 0 66 0 0 224.7025 1.937091
Jun 11th 08:20:26.746 UTC 3 11 0 452 447 1174.786 2030.468 5.0134 191.4292 12.38582 1 0 55 0 0 0 NaN
Jun 11th 08:19:45.814 UTC 2 15 37 684 678 1755.75 2649.585 0 302.8018 149.2211 0 0 66 0 0 219.505 1.908739
Jun 11th 08:19:26.758 UTC 3 12 0 448 444 1161.511 2019.455 5.0134 191.4032 12.41972 1 0 55 0 0 0 NaN
Jun 11th 08:18:45.824 UTC 2 14 39 681 675 1752.6 2640.025 0 303.1542 148.4568 0 0 66 0 0 219.505 1.908739
Jun 11th 08:18:26.750 UTC 3 10 1 446 443 1157.019 2015.712 5.0134 191.5969 12.47548 1 0 55 0 0 0 NaN
Jun 11th 08:17:45.813 UTC 2 14 39 677 671 1745.66 2619.946 0 303.604 149.0486 0 0 66 0 0 219.505 1.908739
Jun 11th 08:17:26.749 UTC 3 12 1 446 439 1157.019 2000.14 5.0134 191.5969 12.50737 1 0 55 0 0 0 NaN
Jun 11th 08:16:44.583 UTC 2 15 40 676 669 1743.207 2608.155 0 303.6532 149.1629 0 0 65 0 0 215.6575 1.908474
Jun 11th 08:16:26.738 UTC 3 15 0 445 435 1156.119 1980.291 5.0134 191.652 12.52651 1 0 55 0 0 0 NaN
Jun 11th 08:15:44.582 UTC 2 15 38 675 666 1739.529 2595.27 0 303.7864 149.7429 0 0 65 0 0 215.6575 1.908474
Jun 11th 08:15:26.758 UTC 3 15 1 440 432 1145.994 1961.833 5.0134 192.2501 12.33882 1 0 55 0 0 0 NaN
Jun 11th 08:14:44.581 UTC 2 14 39 673 663 1735.629 2579.735 0 304.0771 150.2429 0 0 65 0 0 215.6575 1.908474
Jun 11th 08:14:26.749 UTC 3 14 0 440 431 1145.994 1957.506 5.0134 192.2501 12.33412 1 0 55 0 0 0 NaN
Jun 11th 08:13:44.593 UTC 2 15 40 670 660 1731.419 2570.595 0 302.6351 150.3566 0 0 65 0 0 211.9788 1.892668
Jun 11th 08:13:26.035 UTC 3 11 1 438 431 1142.094 1957.506 5.0134 192.3802 12.39805 1 0 54 0 0 0 NaN
Jun 11th 08:12:44.581 UTC 2 15 39 667 660 1725.749 2570.595 0 302.4498 150.3566 0 0 65 0 0 207.0344 1.882131
Jun 11th 08:12:26.046 UTC 3 12 0 434 429 1132.69 1948.555 5.0134 191.9896 12.4053 1 0 54 0 0 0 NaN
Jun 11th 08:11:44.591 UTC 2 14 37 664 658 1717.06 2558.37 0 302.7986 150.9571 0 0 65 0 0 207.0344 1.882131
Jun 11th 08:11:26.046 UTC 3 11 1 431 429 1117.262 1948.555 5.0134 192.2748 12.41934 1 0 54 0 0 0 NaN
Jun 11th 08:10:43.560 UTC 2 15 37 660 655 1708.913 2545.839 0 302.8021 151.2812 0 0 64 0 0 207.0344 1.882131
Jun 11th 08:10:26.038 UTC 3 11 0 431 427 1117.262 1936.336 5.0134 192.2748 12.45456 1 0 54 0 0 0 NaN
Jun 11th 08:09:43.562 UTC 2 14 36 660 654 1708.913 2544.004 0 302.8021 149.8214 0 0 64 0 0 207.0344 1.882131
Jun 11th 08:09:26.029 UTC 3 10 0 430 426 1115.462 1934.958 5.0134 191.8428 12.49469 1 0 54 0 0 0 NaN
Jun 11th 08:08:43.551 UTC 2 15 36 659 650 1707.278 2525.278 0 303.0178 149.7957 0 0 64 0 0 207.0344 1.882131
Jun 11th 08:08:26.040 UTC 3 10 1 429 423 1112.762 1919.468 5.0134 192.1539 12.55667 1 0 54 0 0 0 NaN
Jun 11th 08:07:43.562 UTC 2 13 39 657 648 1698.908 2518.079 0 303.4001 150.1175 0 0 64 0 0 207.0344 1.882131
Jun 11th 08:07:26.036 UTC 3 11 0 428 419 1110.962 1895.959 5.0134 191.8806 12.61478 1 0 54 0 0 0 NaN
Jun 11th 08:06:42.531 UTC 2 15 39 652 643 1690.018 2497.723 0 299.0722 150.4698 0 0 63 0 0 206.4344 1.91143
Jun 11th 08:06:26.036 UTC 3 11 0 427 419 1107.284 1895.959 5.0134 191.6732 12.61478 1 0 54 0 0 0 NaN
Jun 11th 08:05:42.542 UTC 2 15 40 650 642 1685.998 2493.68 0 299.3357 150.626 0 0 63 0 0 197.5519 1.899537
Jun 11th 08:05:25.015 UTC 3 11 0 424 419 1102.404 1895.959 5.0134 191.5155 12.61478 1 0 53 0 0 0 NaN
Jun 11th 08:04:41.276 UTC 2 15 40 647 640 1675.94 2484.524 0 299.7798 150.9138 0 0 62 0 0 190.5206 1.886343
Jun 11th 08:04:25.008 UTC 3 13 0 422 417 1094.66 1882.745 5.0134 191.4415 12.61478 1 0 53 0 0 0 NaN
Jun 11th 08:03:41.263 UTC 2 15 36 646 639 1674.1 2480.063 0 299.9999 151.1173 0 0 62 0 0 190.5206 1.886343
Jun 11th 08:03:25.009 UTC 3 12 2 421 415 1093.025 1874.866 5.0134 191.4129 12.42396 1 0 53 0 0 0 NaN
Jun 11th 08:02:41.273 UTC 2 15 39 642 635 1664.913 2463.262 0 300.0403 146.725 0 0 62 0 0 190.5206 1.886343
Jun 11th 08:02:25.020 UTC 3 15 1 420 409 1092.225 1838.596 5.0134 191.2571 12.46601 1 0 53 0 0 0 NaN
Jun 11th 08:01:41.263 UTC 2 15 39 641 632 1658.939 2451.311 0 300.2424 147.1649 0 0 62 0 0 190.5206 1.905206
Jun 11th 08:01:25.008 UTC 3 15 0 417 408 1077.832 1832.695 5.0134 191.2532 12.44477 1 0 53 0 0 0 NaN
Jun 11th 08:00:41.275 UTC 2 15 40 638 630 1656.049 2442.982 0 300.8103 147.5441 0 0 62 0 0 180.5981 1.861836
Jun 11th 08:00:25.010 UTC 3 14 0 415 407 1073.407 1827.832 5.0134 191.191 12.45421 1 0 53 0 0 0 NaN
Jun 11th 07:59:41.264 UTC 2 14 39 636 630 1648.275 2442.982 0 301.0493 147.7548 0 0 62 0 0 180.5981 1.861836
Jun 11th 07:59:24.106 UTC 3 13 0 413 407 1069.577 1827.832 5.0134 191.0278 12.46109 1 0 52 0 0 0 NaN
Jun 11th 07:58:41.265 UTC 2 14 39 632 626 1639.146 2427.397 0 301.5881 148.1994 0 0 62 0 0 180.5981 1.861836
Jun 11th 07:58:24.105 UTC 3 12 0 412 406 1066.877 1823.811 5.0134 191.0204 12.49878 1 0 52 0 0 0 NaN
Jun 11th 07:57:40.127 UTC 2 14 39 630 624 1635.35 2415.051 0 301.7878 148.608 0 0 61 0 0 178.8081 1.862585
Jun 11th 07:57:24.094 UTC 3 12 1 409 404 1063.607 1810.881 5.0134 190.7463 12.54574 1 0 52 0 0 0 NaN
Jun 11th 07:56:40.127 UTC 2 15 39 629 620 1633.81 2397.547 0 302.0932 149.1154 0 0 61 0 0 177.2681 1.865981
Jun 11th 07:56:24.088 UTC 3 12 0 407 403 1059.383 1807.02 5.0134 189.8096 12.55742 1 0 52 0 0 0 NaN
Jun 11th 07:55:40.120 UTC 2 14 38 625 618 1624.503 2390.814 0 302.9389 149.5232 0 0 61 0 0 177.2681 1.865981
Jun 11th 07:55:24.105 UTC 3 12 0 406 401 1058.183 1798.486 5.0134 189.8664 12.60495 1 0 52 0 0 0 NaN
Jun 11th 07:54:39.171 UTC 2 15 40 625 613 1624.503 2374.342 0 302.9389 150.2138 0 0 60 0 0 177.2681 1.885831
Jun 11th 07:54:24.096 UTC 3 11 0 405 401 1056.158 1798.486 5.0134 189.9218 12.61209 1 0 52 0 0 0 NaN
Jun 11th 07:53:39.171 UTC 2 14 39 621 613 1619.238 2374.342 0 303.3226 150.4473 0 0 60 0 0 177.2681 1.906109
Jun 11th 07:53:24.095 UTC 3 9 0 404 400 1055.258 1795.26 5.0134 190.0157 12.68008 1 0 52 0 0 0 NaN
Jun 11th 07:52:39.160 UTC 2 15 38 615 610 1604.597 2362.739 0 304.2997 150.8188 0 0 60 0 0 177.2681 1.906109
Jun 11th 07:52:24.105 UTC 3 13 0 402 395 1048.575 1770.743 5.0134 190.0845 12.6899 1 0 52 0 0 0 NaN
Jun 11th 07:51:37.314 UTC 2 15 38 614 607 1602.827 2351.091 0 304.6855 151.4312 0 0 58 0 0 177.2681 1.906109
Jun 11th 07:51:24.105 UTC 3 15 0 400 392 1042.691 1762.379 5.0134 189.816 12.71203 1 0 52 0 0 0 NaN
Jun 11th 07:50:37.313 UTC 2 15 36 612 605 1600.476 2344.387 0 304.0526 151.8605 0 0 58 0 0 177.2681 1.906109
Jun 11th 07:50:24.106 UTC 3 14 0 398 391 1035.716 1756.274 5.0134 190.3319 12.76475 1 0 52 0 0 0 NaN
Jun 11th 07:49:37.316 UTC 2 13 39 610 602 1596.366 2337.44 0 304.5112 152.2231 0 0 58 0 0 177.2681 1.906109
Jun 11th 07:49:24.095 UTC 3 12 0 396 389 1033.427 1745.673 5.0134 190.6658 12.81197 1 0 52 0 0 0 NaN
Jun 11th 07:48:37.326 UTC 2 15 40 608 598 1591.656 2321.794 0 304.5073 152.5977 0 0 58 0 0 176.3831 1.917208
Jun 11th 07:48:24.105 UTC 3 11 1 394 387 1028.906 1734.138 5.0134 190.6732 12.88696 1 0 52 0 0 0 NaN
Jun 11th 07:47:37.316 UTC 2 14 39 603 597 1579.518 2317.658 0 305.0655 152.7753 0 0 58 0 0 172.6631 1.897397
Jun 11th 07:47:24.104 UTC 3 13 0 391 384 1024.722 1722.586 5.0134 190.5201 12.89544 1 0 52 0 0 0 NaN
Jun 11th 07:46:37.315 UTC 2 14 39 600 593 1575.648 2297.781 0 305.8128 153.0581 0 0 58 0 0 172.6631 1.897397
Jun 11th 07:46:23.268 UTC 3 12 1 391 383 1024.722 1717.359 5.0134 190.5201 12.93451 1 0 51 0 0 0 NaN
Jun 11th 07:45:37.306 UTC 2 15 39 599 591 1574.558 2291.287 0 305.8645 153.2334 0 0 58 0 0 169.9406 1.888229
Jun 11th 07:45:23.290 UTC 3 11 0 388 382 1015.704 1713.108 5.0134 190.7816 12.95845 1 0 51 0 0 0 NaN
Jun 11th 07:44:37.326 UTC 2 15 40 596 586 1572.068 2272.871 0 306.4403 153.2981 0 0 58 0 0 165.4181 1.858631
Jun 11th 07:44:23.278 UTC 3 10 0 387 382 1014.354 1713.108 5.0134 190.7135 12.97692 1 0 51 0 0 0 NaN
Jun 11th 07:43:37.315 UTC 2 15 40 595 584 1570.298 2266.128 0 306.6331 153.6185 0 0 58 0 0 165.4181 1.858631
Jun 11th 07:43:22.269 UTC 3 9 0 384 381 1009.734 1708.309 5.0134 190.1137 13.02186 1 0 50 0 0 0 NaN
Jun 11th 07:42:37.315 UTC 2 15 38 589 584 1560.158 2266.128 0 307.1638 153.6185 0 0 58 0 0 154.2469 1.772953
Jun 11th 07:42:22.270 UTC 3 10 0 382 379 1004.85 1697.274 5.0134 190.1048 13.05092 1 0 50 0 0 0 NaN
Jun 11th 07:41:37.326 UTC 2 14 39 586 580 1549.65 2244.623 0 307.8565 154.5188 0 0 58 0 0 154.2469 1.772953
Jun 11th 07:41:22.280 UTC 3 8 0 382 379 1004.85 1697.274 5.0134 190.1048 13.0965 1 0 50 0 0 0 NaN
Jun 11th 07:40:37.315 UTC 2 15 37 585 577 1548.75 2238.17 0 307.9506 154.9451 0 0 58 0 0 152.4069 1.772173
Jun 11th 07:40:22.279 UTC 3 10 1 381 376 1002.398 1680.083 5.0134 190.0981 13.11048 1 0 50 0 0 0 NaN
Jun 11th 07:39:37.314 UTC 2 15 39 582 573 1535.509 2219.078 0 308.7046 155.3437 0 0 58 0 0 152.4069 1.772173
Jun 11th 07:39:22.278 UTC 3 8 0 381 375 1002.398 1678.181 5.0134 190.0981 13.18148 1 0 50 0 0 0 NaN
Jun 11th 07:38:36.140 UTC 2 14 39 580 571 1528.581 2210.481 0 309.2117 155.7427 0 0 57 0 0 152.4069 1.772173
Jun 11th 07:38:21.332 UTC 3 8 0 380 374 994.7703 1675.874 5.0134 190.0731 13.2034 1 0 49 0 0 0 NaN
Jun 11th 07:37:36.129 UTC 2 15 40 577 569 1520.104 2204.424 0 309.44 155.9788 0 0 57 0 0 137.6529 1.678694
Jun 11th 07:37:21.320 UTC 3 9 1 377 372 983.2866 1661.626 5.0134 190.3044 13.22777 1 0 49 0 0 0 NaN
Jun 11th 07:36:36.140 UTC 2 15 39 575 567 1515.839 2193.191 0 310.0548 156.462 0 0 57 0 0 137.6529 1.678694
Jun 11th 07:36:20.431 UTC 3 10 0 375 370 981.2966 1652.304 5.0134 190.3406 13.24144 1 0 48 0 0 0 NaN
Jun 11th 07:35:36.140 UTC 2 15 38 571 565 1505.214 2181.639 0 310.4861 156.7762 0 0 57 0 0 137.6529 1.678694
Jun 11th 07:35:19.657 UTC 3 9 1 374 369 977.6178 1649.828 5.0134 190.1685 13.29952 1 0 47 0 0 0 NaN
Jun 11th 07:34:36.130 UTC 2 15 40 569 562 1501.099 2167.021 0 310.8507 157.3806 0 0 57 0 0 133.382 1.667275
Jun 11th 07:34:19.647 UTC 3 8 1 374 368 977.6178 1647.224 5.0134 190.1685 13.3343 1 0 47 0 0 0 NaN
Jun 11th 07:33:36.139 UTC 2 15 39 569 559 1501.099 2159.796 0 310.8507 158.0802 0 0 57 0 0 133.382 1.667275
Jun 11th 07:33:18.658 UTC 3 8 0 372 368 968.4378 1647.224 5.0134 190.558 13.3343 1 0 46 0 0 0 NaN
Jun 11th 07:32:35.232 UTC 2 15 38 566 556 1490.644 2150.574 0 311.5402 158.4894 0 0 56 0 0 133.382 1.667275
Jun 11th 07:32:18.657 UTC 3 8 0 368 367 954.8315 1644.751 5.0134 190.1095 13.34544 1 0 46 0 0 0 NaN
Jun 11th 07:31:35.221 UTC 2 14 40 562 553 1485.002 2141.556 0 302.3157 159.3386 0 0 56 0 0 133.382 1.667275
Jun 11th 07:31:18.648 UTC 3 8 0 368 364 954.8315 1637.679 5.0134 190.1095 13.43551 1 0 46 0 0 0 NaN
Jun 11th 07:30:35.242 UTC 2 15 39 558 552 1475.544 2137.433 0 291.139 159.3386 0 0 56 0 0 129.808 1.664205
Jun 11th 07:30:17.769 UTC 3 10 0 366 361 943.6828 1619.95 5.0134 190.7599 13.45248 1 0 45 0 0 0 NaN
Jun 11th 07:29:35.233 UTC 2 14 38 555 549 1469.409 2130.336 0 291.966 160.3153 0 0 56 0 0 129.808 1.664205
Jun 11th 07:29:17.780 UTC 3 9 0 365 360 940.9828 1611.637 5.0134 190.9657 13.50742 1 0 45 0 0 0 NaN
Jun 11th 07:28:35.233 UTC 2 14 37 554 547 1468.209 2118.309 0 291.8079 158.7965 0 0 56 0 0 129.808 1.664205
Jun 11th 07:28:17.095 UTC 3 7 0 364 360 938.2828 1611.637 5.0134 191.1199 13.53226 1 0 44 0 0 0 NaN
Jun 11th 07:27:35.241 UTC 2 14 38 549 543 1456.001 2103.812 0 292.8821 150.9307 0 0 56 0 0 129.808 1.664205
Jun 11th 07:27:17.089 UTC 3 10 0 363 355 937.4828 1592.05 5.0134 191.0234 13.58651 1 0 44 0 0 0 NaN
Jun 11th 07:26:35.242 UTC 2 14 39 548 540 1450.421 2087.936 0 293.3066 140.2037 0 0 56 0 0 127.153 1.651338
Jun 11th 07:26:17.106 UTC 3 11 0 362 353 935.6828 1585.224 5.0134 191.3129 13.60295 1 0 44 0 0 0 NaN
Jun 11th 07:25:35.231 UTC 2 12 40 547 537 1448.651 2078.921 0 293.5232 141.1177 0 0 56 0 0 120.943 1.591355
Jun 11th 07:25:17.095 UTC 3 11 0 359 353 927.999 1585.224 5.0134 191.0591 13.60295 1 0 44 0 0 0 NaN
Jun 11th 07:24:33.967 UTC 2 15 40 544 532 1445.715 2054.873 0 284.9365 141.0748 0 0 55 0 0 119.308 1.590773
Jun 11th 07:24:16.095 UTC 3 13 0 356 350 918.804 1572.778 5.0134 191.3244 13.61601 1 0 43 0 0 0 NaN
Jun 11th 07:23:33.980 UTC 2 15 39 538 531 1428.441 2050.284 0 284.9357 141.3243 0 0 55 0 0 113.1992 1.550675
Jun 11th 07:23:16.105 UTC 3 12 0 354 349 912.2115 1571.237 5.0134 191.012 13.66168 1 0 43 0 0 0 NaN
Jun 11th 07:22:33.977 UTC 2 15 36 537 529 1425.741 2045.05 0 285.0545 141.8002 0 0 55 0 0 113.1992 1.550675
Jun 11th 07:22:16.105 UTC 3 11 0 352 349 909.0365 1571.237 5.0134 191.2267 13.69438 1 0 43 0 0 0 NaN
Jun 11th 07:21:33.972 UTC 2 15 34 534 529 1420.321 2045.05 0 285.295 141.8002 0 0 55 0 0 113.1992 1.550675
Jun 11th 07:21:16.106 UTC 3 9 0 350 347 904.9265 1560.694 5.0134 191.4394 13.77925 1 0 43 0 0 0 NaN
Jun 11th 07:20:33.020 UTC 2 11 37 530 529 1410.266 2045.05 0 284.9778 133.1238 0 0 54 0 0 113.1992 1.550675
Jun 11th 07:20:16.105 UTC 3 9 0 349 345 903.7265 1556.705 5.0134 191.4344 13.82678 1 0 43 0 0 0 NaN
Jun 11th 07:19:31.937 UTC 2 15 38 529 521 1409.666 2018.899 0 284.9897 133.2284 0 0 53 0 0 113.1992 1.550675
Jun 11th 07:19:15.176 UTC 3 12 0 348 341 901.7165 1536.374 5.0134 191.8249 13.84951 1 0 42 0 0 0 NaN
Jun 11th 07:18:31.927 UTC 2 15 36 528 520 1405.683 2012.96 0 285.4301 133.4497 0 0 53 0 0 113.1992 1.550675
Jun 11th 07:18:15.186 UTC 3 11 0 346 339 889.3115 1527.279 5.0134 192.1792 13.94239 1 0 42 0 0 0 NaN
Jun 11th 07:17:31.935 UTC 2 14 39 525 517 1395.799 2000.729 0 286.2696 133.518 0 0 53 0 0 113.1992 1.550675
Jun 11th 07:17:14.312 UTC 3 12 0 345 336 887.2864 1514.326 5.0134 192.5048 13.97901 1 0 41 0 0 0 NaN
Jun 11th 07:16:31.940 UTC 2 15 40 523 511 1392.394 1975.26 0 286.6007 134.1532 0 0 53 0 0 113.1992 1.550675
Jun 11th 07:16:14.301 UTC 3 11 0 343 334 883.2564 1508.273 5.0134 192.4395 14.06478 1 0 41 0 0 0 NaN
Jun 11th 07:15:31.928 UTC 2 15 39 520 510 1387.805 1972.848 0 284.1449 134.1138 0 0 53 0 0 109.0278 1.535602
Jun 11th 07:15:13.515 UTC 3 13 0 341 332 879.4064 1495.725 5.0134 192.7305 14.06478 1 0 40 0 0 0 NaN
Jun 11th 07:14:31.927 UTC 2 15 40 519 507 1385.495 1961.309 0 284.4532 134.6497 0 0 53 0 0 105.0453 1.500647
Jun 11th 07:14:13.526 UTC 3 12 0 336 332 867.6401 1495.725 5.0134 192.5321 14.0959 1 0 40 0 0 0 NaN
Jun 11th 07:13:31.927 UTC 2 15 36 511 506 1367.27 1959.796 0 284.1393 134.824 0 0 53 0 0 105.0453 1.500647
Jun 11th 07:13:13.525 UTC 3 12 0 333 331 862.9151 1490.195 5.0134 192.6557 14.10981 1 0 40 0 0 0 NaN
Jun 11th 07:12:31.937 UTC 2 15 33 510 505 1365.798 1957.275 0 283.6337 133.2066 0 0 53 0 0 105.0453 1.500647
Jun 11th 07:12:13.536 UTC 3 9 1 333 330 862.9151 1486.337 5.0134 192.6557 14.21021 1 0 40 0 0 0 NaN
Jun 11th 07:11:31.927 UTC 2 14 35 506 503 1352.186 1948.87 0 283.5939 132.6167 0 0 53 0 0 105.0453 1.500647
Jun 11th 07:11:13.525 UTC 3 9 0 333 328 862.9151 1482.613 5.0134 192.6557 14.26871 1 0 40 0 0 0 NaN
Jun 11th 07:10:31.928 UTC 2 14 35 505 499 1350.386 1928.938 0 283.7269 132.9169 0 0 53 0 0 105.0453 1.500647
Jun 11th 07:10:13.528 UTC 3 9 0 333 327 862.9151 1478.541 5.0134 192.6557 14.29527 1 0 40 0 0 0 NaN
Jun 11th 07:09:31.921 UTC 2 13 37 504 494 1344.176 1911.004 0 284.0097 131.7183 0 0 53 0 0 105.0453 1.500647
Jun 11th 07:09:12.646 UTC 3 6 1 329 327 845.7626 1478.541 5.0134 193.3656 14.38321 1 0 39 0 0 0 NaN
Jun 11th 07:08:30.626 UTC 2 15 40 503 489 1342.376 1891.21 0 284.3153 131.9357 0 0 52 0 0 103.2453 1.496308
Jun 11th 07:08:12.636 UTC 3 6 0 328 325 843.9926 1473.397 5.0134 192.7713 14.42924 1 0 39 0 0 0 NaN
Jun 11th 07:07:30.624 UTC 2 15 40 500 488 1330.957 1887.339 0 281.1247 132.1247 0 0 52 0 0 93.32026 1.435696
Jun 11th 07:07:12.647 UTC 3 8 0 326 323 840.6326 1467.736 5.0134 193.2538 14.42924 1 0 39 0 0 0 NaN
Jun 11th 07:06:30.615 UTC 2 15 40 493 487 1310.471 1883.245 0 280.1136 132.3085 0 0 52 0 0 90.88026 1.465811
Jun 11th 07:06:12.647 UTC 3 8 0 326 321 840.6326 1459.516 5.0134 193.2538 14.46975 1 0 39 0 0 0 NaN
Jun 11th 07:05:30.625 UTC 2 15 39 490 486 1305.561 1878.841 0 280.3387 132.501 0 0 52 0 0 89.28726 1.463726
Jun 11th 07:05:11.686 UTC 3 8 0 324 319 834.0588 1452.435 5.0134 193.676 14.54419 1 0 38 0 0 0 NaN
Jun 11th 07:04:30.621 UTC 2 14 37 488 485 1301.098 1876.288 0 280.6097 132.9244 0 0 52 0 0 89.28726 1.463726
Jun 11th 07:04:11.707 UTC 3 10 0 322 317 829.29 1439.792 5.0134 194.1112 14.54419 1 0 38 0 0 0 NaN
Jun 11th 07:03:30.624 UTC 2 14 37 487 481 1294.888 1864.203 0 280.7926 128.3371 0 0 52 0 0 89.28726 1.463726
Jun 11th 07:03:11.697 UTC 3 11 0 321 314 827.4901 1415.619 5.0134 194.403 14.61629 1 0 38 0 0 0 NaN
Jun 11th 07:02:30.622 UTC 2 15 38 484 476 1288.35 1843.576 0 281.7462 128.6789 0 0 52 0 0 89.28726 1.463726
Jun 11th 07:02:11.697 UTC 3 13 0 319 309 824.1801 1394.264 5.0134 194.3178 14.67317 1 0 38 0 0 0 NaN
Jun 11th 07:01:30.625 UTC 2 15 40 481 472 1277.696 1828.201 0 282.8942 129.1948 0 0 52 0 0 87.66726 1.461121
Jun 11th 07:01:11.698 UTC 3 12 0 317 309 813.2451 1394.264 5.0134 194.7409 14.71005 1 0 38 0 0 0 NaN
Jun 11th 07:00:30.620 UTC 2 14 40 480 469 1275.926 1817.179 0 283.2457 130.1272 0 0 52 0 0 87.66726 1.511504
Jun 11th 07:00:11.688 UTC 3 14 1 317 306 813.2451 1380.798 5.0134 194.7409 14.7503 1 0 38 0 0 0 NaN
Jun 11th 06:59:30.616 UTC 2 15 40 476 465 1270.159 1798.061 0 281.1258 130.7393 0 0 52 0 0 87.66726 1.538022
Jun 11th 06:59:11.697 UTC 3 12 1 311 306 800.29 1380.798 5.0134 194.8812 14.79703 1 0 38 0 0 0 NaN
Jun 11th 06:58:30.613 UTC 2 15 39 472 465 1260.091 1798.061 0 280.3273 130.7393 0 0 52 0 0 85.87514 1.533485
Jun 11th 06:58:10.829 UTC 3 12 0 311 304 800.29 1371.24 5.0134 194.8812 14.86007 1 0 37 0 0 0 NaN
Jun 11th 06:57:30.626 UTC 2 15 40 470 462 1254.669 1790.788 0 278.7089 131.1914 0 0 52 0 0 81.87014 1.516114
Jun 11th 06:57:10.827 UTC 3 11 1 310 304 797.59 1371.24 5.0134 194.6421 14.88194 1 0 37 0 0 0 NaN
Jun 11th 06:56:30.624 UTC 2 15 40 465 460 1236.869 1783.975 0 278.7105 131.5738 0 0 52 0 0 80.07014 1.510757
Jun 11th 06:56:10.839 UTC 3 11 0 308 302 788.8262 1364.689 5.0134 193.9518 14.94206 1 0 37 0 0 0 NaN
Jun 11th 06:55:30.624 UTC 2 14 37 463 459 1228.912 1778.461 0 279.3406 129.2956 0 0 52 0 0 80.07014 1.510757
Jun 11th 06:55:10.841 UTC 3 13 0 305 299 784.5712 1352.132 5.0134 194.2639 14.96762 1 0 37 0 0 0 NaN
Jun 11th 06:54:29.623 UTC 2 13 39 461 455 1226.512 1758.928 0 279.4209 129.0417 0 0 51 0 0 80.07014 1.510757
Jun 11th 06:54:09.605 UTC 3 14 1 304 296 783.2311 1334.817 5.0134 194.143 15.04223 1 0 36 0 0 0 NaN
Jun 11th 06:53:28.621 UTC 2 14 39 460 452 1225.422 1748.401 0 279.5652 127.0682 0 0 50 0 0 80.07014 1.510757
Jun 11th 06:53:09.595 UTC 3 14 0 303 295 781.4611 1327.528 5.0134 194.3675 15.06265 1 0 36 0 0 0 NaN
Jun 11th 06:52:28.619 UTC 2 15 40 459 448 1222.969 1729.953 0 279.9574 127.3179 0 0 50 0 0 80.07014 1.510757
Jun 11th 06:52:09.596 UTC 3 13 0 301 294 778.4611 1323.045 5.0134 194.4967 15.1525 1 0 36 0 0 0 NaN
Jun 11th 06:51:28.611 UTC 2 15 39 456 444 1217.142 1721.005 0 280.4955 127.7642 0 0 50 0 0 80.07014 1.510757
Jun 11th 06:51:08.983 UTC 3 14 0 300 291 775.8061 1314.981 5.0134 194.6324 15.19144 1 0 35 0 0 0 NaN
Jun 11th 06:50:28.612 UTC 2 15 39 451 443 1200.845 1716.614 0 279.7408 128.0042 0 0 50 0 0 80.07014 1.510757
Jun 11th 06:50:08.981 UTC 3 14 0 297 288 768.8173 1298.336 5.0134 193.7954 15.31459 1 0 35 0 0 0 NaN
Jun 11th 06:49:28.621 UTC 2 14 36 447 442 1191.804 1712.513 0 280.7316 128.5116 0 0 50 0 0 80.07014 1.510757
Jun 11th 06:49:08.981 UTC 3 14 0 293 287 760.6698 1294.692 5.0134 194.1779 15.36508 1 0 35 0 0 0 NaN
