dt1 dt2 dt3 dt4 controller drones queue deliveries fullTrips revenue costs penalties avgDelTime avgWaitTime fDel fRet fLaunch collisions unknown potentialLost avgPotentialLost
Jun 11th 11:11:56.752 UTC 2 15 40 621 613 1931.45 2677.94 0 408.4797 234.9501 0 0 41 0 0 268.1338 0.6875225
Jun 11th 11:11:16.842 UTC 3 13 0 447 438 1156.203 2002.517 0 196.4586 11.98092 0 0 70 0 0 0 NaN
Jun 11th 11:10:56.742 UTC 2 15 41 619 611 1927.115 2669.519 0 409.2676 235.2464 0 0 41 0 0 265.0438 0.6866419
Jun 11th 11:10:16.853 UTC 3 15 0 445 436 1153.218 1992.602 0 196.1935 11.98092 0 0 70 0 0 0 NaN
Jun 11th 11:09:56.755 UTC 2 15 40 616 609 1920.958 2661.197 0 401.1396 235.8411 0 0 41 0 0 263.2628 0.6855802
Jun 11th 11:09:16.843 UTC 3 13 0 443 436 1146.087 1992.602 0 195.8848 12.0134 0 0 70 0 0 0 NaN
Jun 11th 11:08:56.752 UTC 2 15 39 613 608 1911.305 2656.03 0 381.5388 236.2089 0 0 41 0 0 262.6628 0.6858036
Jun 11th 11:08:16.057 UTC 3 13 1 439 435 1139.427 1986.766 0 194.7246 12.03205 0 0 69 0 0 0 NaN
Jun 11th 11:07:56.743 UTC 2 15 38 611 605 1909.712 2644.928 0 370.146 237.2791 0 0 41 0 0 262.6628 0.6858036
Jun 11th 11:07:16.067 UTC 3 13 0 438 434 1136.947 1983.125 0 194.8054 12.0391 0 0 69 0 0 0 NaN
Jun 11th 11:06:56.752 UTC 2 15 36 609 603 1897.765 2639.538 0 370.8221 229.1563 0 0 41 0 0 262.6628 0.6858036
Jun 11th 11:06:15.343 UTC 3 11 0 437 433 1136.047 1974.671 0 194.6597 12.08325 0 0 68 0 0 0 NaN
Jun 11th 11:05:56.752 UTC 2 14 37 607 600 1890.985 2627.677 0 371.3081 210.1363 0 0 41 0 0 262.6628 0.6858036
Jun 11th 11:05:15.344 UTC 3 13 0 436 429 1132.422 1956.942 0 194.2619 12.13035 0 0 68 0 0 0 NaN
Jun 11th 11:04:56.752 UTC 2 15 38 605 595 1885.766 2609.906 0 371.9213 198.9457 0 0 41 0 0 262.6628 0.6858036
Jun 11th 11:04:15.356 UTC 3 12 1 434 428 1127.607 1950.419 0 194.2451 12.15288 0 0 68 0 0 0 NaN
Jun 11th 11:03:56.742 UTC 2 15 37 600 592 1877.199 2604.653 0 369.7686 199.8793 0 0 41 0 0 262.6628 0.6858036
Jun 11th 11:03:15.335 UTC 3 14 0 434 425 1127.607 1932.855 0 194.2451 12.17544 0 0 68 0 0 0 NaN
Jun 11th 11:02:56.752 UTC 2 12 39 597 590 1863.084 2592.505 0 371.2324 200.9473 0 0 41 0 0 262.6628 0.6858036
Jun 11th 11:02:13.730 UTC 3 14 2 431 423 1122.807 1923.106 0 194.0722 12.14856 0 0 66 0 0 0 NaN
Jun 11th 11:01:56.752 UTC 2 15 41 595 584 1859.709 2571.67 0 370.6745 201.845 0 0 41 0 0 259.9628 0.6841126
Jun 11th 11:01:12.855 UTC 3 15 3 430 421 1120.107 1912.955 0 193.9875 11.65184 0 0 65 0 0 0 NaN
Jun 11th 11:00:56.742 UTC 2 15 39 592 583 1854.928 2564.333 0 370.7093 202.1629 0 0 41 0 0 257.8428 0.6839331
Jun 11th 11:00:12.864 UTC 3 15 2 428 420 1113.729 1910.313 0 193.6974 11.64492 0 0 65 0 0 0 NaN
Jun 11th 10:59:56.762 UTC 2 15 38 588 581 1847.585 2555.886 0 371.0226 199.0185 0 0 41 0 0 257.8428 0.6839331
Jun 11th 10:59:12.865 UTC 3 15 3 424 416 1103.546 1892.273 0 193.5788 11.31745 0 0 65 0 0 0 NaN
Jun 11th 10:58:56.752 UTC 2 14 39 586 579 1843.593 2545.939 0 371.3238 196.9998 0 0 41 0 0 257.8428 0.6839331
Jun 11th 10:58:12.863 UTC 3 14 2 421 416 1089.686 1892.273 0 193.3956 11.32127 0 0 65 0 0 0 NaN
Jun 11th 10:57:56.751 UTC 2 15 39 584 575 1839.117 2523.132 0 371.5285 197.7098 0 0 41 0 0 257.8428 0.6839331
Jun 11th 10:57:12.854 UTC 3 13 1 421 414 1089.686 1879.292 0 193.3956 11.32811 0 0 65 0 0 0 NaN
Jun 11th 10:56:56.742 UTC 2 15 39 583 573 1835.439 2512.937 0 371.8156 197.9291 0 0 41 0 0 257.8428 0.6839331
Jun 11th 10:56:12.857 UTC 3 15 0 418 411 1082.779 1860.164 0 193.4646 11.23807 0 0 65 0 0 0 NaN
Jun 11th 10:55:56.762 UTC 2 15 41 580 571 1824.314 2502.192 0 372.4647 198.4879 0 0 41 0 0 252.3228 0.6856597
Jun 11th 10:55:11.597 UTC 3 13 1 416 410 1078.949 1859.178 0 193.2836 11.29228 0 0 64 0 0 0 NaN
Jun 11th 10:54:56.753 UTC 2 15 41 577 570 1812.864 2498.347 0 373.2504 198.6773 0 0 41 0 0 251.7228 0.6858931
Jun 11th 10:54:11.596 UTC 3 11 0 416 409 1078.949 1853.804 0 193.2836 11.31994 0 0 64 0 0 0 NaN
Jun 11th 10:53:56.753 UTC 2 15 38 575 570 1810.901 2498.347 0 368.7991 198.6773 0 0 41 0 0 251.1228 0.6861277
Jun 11th 10:53:10.519 UTC 3 14 1 414 404 1071.771 1827.079 0 193.5343 11.35809 0 0 63 0 0 0 NaN
Jun 11th 10:52:56.742 UTC 2 15 39 572 567 1801.685 2483.515 0 368.4115 199.4623 0 0 41 0 0 250.5228 0.6863637
Jun 11th 10:52:10.508 UTC 3 12 0 411 404 1064.549 1827.079 0 193.2084 11.37498 0 0 63 0 0 0 NaN
Jun 11th 10:51:56.752 UTC 2 15 37 571 566 1800.377 2479.759 0 367.7922 199.7907 0 0 41 0 0 250.5228 0.6863637
Jun 11th 10:51:10.520 UTC 3 12 0 409 404 1060.889 1827.079 0 193.0985 11.37498 0 0 63 0 0 0 NaN
Jun 11th 10:50:56.753 UTC 2 15 36 570 562 1797.947 2470.591 0 367.6467 201.112 0 0 41 0 0 250.5228 0.6863637
Jun 11th 10:50:10.522 UTC 3 13 0 406 402 1050.807 1815.986 0 193.0045 11.3871 0 0 63 0 0 0 NaN
Jun 11th 10:49:56.744 UTC 2 12 36 566 560 1784.196 2461.439 0 369.1354 195.7763 0 0 41 0 0 250.5228 0.6863637
Jun 11th 10:49:10.516 UTC 3 12 0 406 399 1050.807 1797.992 0 193.0045 11.43373 0 0 63 0 0 0 NaN
Jun 11th 10:48:54.020 UTC 2 14 39 563 555 1772.507 2436.478 0 370.1032 196.5641 0 0 40 0 0 250.5228 0.6863637
Jun 11th 10:48:09.535 UTC 3 13 0 405 397 1049.172 1787.19 0 192.8503 11.45362 0 0 62 0 0 0 NaN
Jun 11th 10:47:52.813 UTC 2 15 39 562 553 1768.787 2430.016 0 370.3511 196.8138 0 0 39 0 0 248.8327 0.6854897
Jun 11th 10:47:09.547 UTC 3 14 0 403 394 1044.59 1768.091 0 192.634 11.41767 0 0 62 0 0 0 NaN
Jun 11th 10:46:52.814 UTC 2 15 40 561 550 1766.132 2413.064 0 370.691 197.3753 0 0 39 0 0 248.8327 0.6854897
Jun 11th 10:46:07.883 UTC 3 14 0 401 393 1030.989 1759.861 0 192.4721 11.44503 0 0 60 0 0 0 NaN
Jun 11th 10:45:52.825 UTC 2 14 39 554 549 1743.237 2406.532 0 372.8624 197.8963 0 0 39 0 0 248.8327 0.6854897
Jun 11th 10:45:07.872 UTC 3 12 0 400 393 1029.199 1759.861 0 192.5652 11.46629 0 0 60 0 0 0 NaN
Jun 11th 10:44:51.833 UTC 2 15 40 553 547 1741.212 2397.489 0 372.4157 198.1209 0 0 38 0 0 245.4528 0.6818132
Jun 11th 10:44:07.884 UTC 3 12 0 397 392 1024.579 1753.313 0 192.0967 11.49065 0 0 60 0 0 0 NaN
Jun 11th 10:43:51.833 UTC 2 14 38 551 546 1736.397 2392.603 0 372.8719 198.8152 0 0 38 0 0 244.5528 0.6812055
Jun 11th 10:43:07.883 UTC 3 12 0 395 391 1022.044 1747.687 0 191.7215 11.49532 0 0 60 0 0 0 NaN
Jun 11th 10:42:51.844 UTC 2 15 39 551 540 1736.397 2371.886 0 372.8719 200.1999 0 0 38 0 0 244.5528 0.6812055
Jun 11th 10:42:07.874 UTC 3 11 1 395 389 1022.044 1740.644 0 191.7215 11.54421 0 0 60 0 0 0 NaN
Jun 11th 10:41:51.845 UTC 2 15 40 547 538 1728.042 2364.358 0 372.748 200.8328 0 0 38 0 0 243.3378 0.6797144
Jun 11th 10:41:06.976 UTC 3 10 0 393 389 1014.3 1740.644 0 190.9919 11.55384 0 0 59 0 0 0 NaN
Jun 11th 10:40:51.834 UTC 2 14 40 545 536 1716.59 2358.407 0 373.7422 200.6099 0 0 38 0 0 242.1378 0.678257
Jun 11th 10:40:06.160 UTC 3 10 0 392 389 1008.326 1740.644 0 191.2061 11.55384 0 0 58 0 0 0 NaN
Jun 11th 10:39:51.844 UTC 2 15 39 543 533 1707.927 2347.921 0 374.2795 201.2299 0 0 38 0 0 241.0478 0.6771005
Jun 11th 10:39:06.172 UTC 3 8 0 389 387 1004.726 1735.002 0 190.9581 11.60322 0 0 58 0 0 0 NaN
Jun 11th 10:38:51.844 UTC 2 15 39 536 531 1679.087 2337.301 0 376.1424 201.144 0 0 38 0 0 241.0478 0.6771005
Jun 11th 10:38:05.047 UTC 3 11 0 389 383 1004.726 1716.107 0 190.9581 11.62022 0 0 57 0 0 0 NaN
Jun 11th 10:37:51.844 UTC 2 14 39 534 530 1668.737 2331.298 0 376.3529 201.7633 0 0 38 0 0 239.9578 0.6759374
Jun 11th 10:37:05.037 UTC 3 13 0 388 381 1003.526 1703.33 0 191.2778 11.62022 0 0 57 0 0 0 NaN
Jun 11th 10:36:51.834 UTC 2 15 38 534 525 1668.737 2305.801 0 376.3529 202.123 0 0 38 0 0 238.8678 0.6747677
Jun 11th 10:36:05.046 UTC 3 11 0 385 380 995.4261 1701.128 0 191.7279 11.67536 0 0 57 0 0 0 NaN
Jun 11th 10:35:51.834 UTC 2 15 39 532 523 1661.559 2301.193 0 376.8667 202.7769 0 0 38 0 0 238.0678 0.674413
Jun 11th 10:35:05.047 UTC 3 8 0 384 380 994.0761 1701.128 0 191.8025 11.71547 0 0 57 0 0 0 NaN
Jun 11th 10:34:51.846 UTC 2 15 39 529 520 1647.778 2285.027 0 378.0313 203.2912 0 0 38 0 0 238.0678 0.674413
Jun 11th 10:34:05.046 UTC 3 9 0 383 377 992.8761 1685.278 0 192.0755 11.75145 0 0 57 0 0 0 NaN
Jun 11th 10:33:51.844 UTC 2 15 41 527 518 1639.104 2278.399 0 378.7077 203.845 0 0 38 0 0 235.0878 0.6716794
Jun 11th 10:33:04.173 UTC 3 10 1 382 374 988.8936 1672.21 0 192.0364 11.78526 0 0 56 0 0 0 NaN
Jun 11th 10:32:51.835 UTC 2 15 40 523 517 1623.927 2274.71 0 379.1173 204.1592 0 0 38 0 0 235.0878 0.6716794
Jun 11th 10:32:04.172 UTC 3 11 0 378 372 978.9518 1665.701 0 191.7952 11.80846 0 0 56 0 0 0 NaN
Jun 11th 10:31:51.844 UTC 2 14 40 521 516 1620.536 2269.285 0 379.6398 204.8138 0 0 38 0 0 232.2958 0.6694403
Jun 11th 10:31:03.332 UTC 3 15 1 378 367 978.9518 1638.417 0 191.7952 11.78156 0 0 55 0 0 0 NaN
Jun 11th 10:30:51.836 UTC 2 14 40 519 513 1611.098 2260.161 0 380.3514 205.8523 0 0 38 0 0 232.2958 0.6694403
Jun 11th 10:30:03.332 UTC 3 14 0 375 366 969.933 1635.86 0 192.1481 11.81951 0 0 55 0 0 0 NaN
Jun 11th 10:29:51.835 UTC 2 15 38 515 510 1603.528 2245.645 0 382.2018 206.5786 0 0 38 0 0 232.2958 0.6694403
Jun 11th 10:29:02.610 UTC 3 14 1 374 365 968.118 1628.932 0 192.1867 11.8479 0 0 54 0 0 0 NaN
Jun 11th 10:28:51.846 UTC 2 14 40 514 506 1598.33 2228.087 0 382.6842 207.5081 0 0 38 0 0 232.2958 0.6694403
Jun 11th 10:28:02.609 UTC 3 13 0 370 365 955.3005 1628.932 0 191.9986 11.8625 0 0 54 0 0 0 NaN
Jun 11th 10:27:51.843 UTC 2 15 38 513 502 1594.865 2210.804 0 382.9999 208.6714 0 0 38 0 0 232.2958 0.6694403
Jun 11th 10:27:02.608 UTC 3 12 0 367 364 951.6605 1627.404 0 191.6694 11.89441 0 0 54 0 0 0 NaN
Jun 11th 10:26:51.834 UTC 2 15 40 512 500 1593.065 2204.317 0 383.3274 209.3412 0 0 38 0 0 229.8148 0.6680663
Jun 11th 10:26:02.607 UTC 3 9 0 365 364 945.2255 1627.404 0 191.5874 11.93373 0 0 54 0 0 0 NaN
Jun 11th 10:25:51.834 UTC 2 15 38 507 499 1575.625 2198.439 0 385.2993 209.7024 0 0 38 0 0 229.8148 0.6680663
Jun 11th 10:25:01.781 UTC 3 9 0 364 362 944.1354 1610.328 0 191.3371 11.98829 0 0 53 0 0 0 NaN
Jun 11th 10:24:51.843 UTC 2 13 40 503 497 1570.23 2188.811 0 366.1477 210.9671 0 0 38 0 0 229.8148 0.6680663
Jun 11th 10:24:01.771 UTC 3 9 0 364 359 944.1354 1595.052 0 191.3371 12.03299 0 0 53 0 0 0 NaN
Jun 11th 10:23:51.844 UTC 2 15 40 501 494 1567.614 2177.033 0 360.2367 211.3547 0 0 38 0 0 228.1248 0.6670315
Jun 11th 10:23:01.781 UTC 3 12 0 364 355 944.1354 1567.705 0 191.3371 12.05604 0 0 53 0 0 0 NaN
Jun 11th 10:22:51.833 UTC 2 15 37 499 493 1562.904 2172.974 0 361.0188 211.7143 0 0 38 0 0 228.1248 0.6670315
Jun 11th 10:22:01.791 UTC 3 15 0 364 351 944.1354 1556.871 0 191.3371 12.07391 0 0 53 0 0 0 NaN
Jun 11th 10:21:51.843 UTC 2 13 37 498 490 1562.904 2161.843 0 354.3759 213.6407 0 0 38 0 0 228.1248 0.6670315
Jun 11th 10:21:00.394 UTC 3 14 2 361 351 936.1555 1556.871 0 191.9094 11.97334 0 0 51 0 0 0 NaN
Jun 11th 10:20:49.242 UTC 2 14 37 496 488 1558.831 2150.955 0 354.3292 208.9832 0 0 35 0 0 228.1248 0.6670315
Jun 11th 10:20:00.373 UTC 3 13 0 357 350 927.9767 1551.191 0 192.2028 12.01039 0 0 51 0 0 0 NaN
Jun 11th 10:19:48.324 UTC 2 14 40 492 485 1551.429 2138.921 0 354.7395 181.079 0 0 34 0 0 228.1248 0.6670315
Jun 11th 10:19:00.395 UTC 3 13 0 354 349 923.7117 1549.79 0 191.5799 12.0335 0 0 51 0 0 0 NaN
Jun 11th 10:18:48.312 UTC 2 15 37 490 483 1542.361 2129.91 0 355.3994 181.405 0 0 34 0 0 227.3248 0.6666416
Jun 11th 10:18:00.384 UTC 3 9 1 353 349 920.9517 1549.79 0 191.9431 12.14394 0 0 51 0 0 0 NaN
Jun 11th 10:17:48.314 UTC 2 14 38 487 482 1525.003 2126.549 0 356.8615 180.9865 0 0 34 0 0 227.3248 0.6666416
Jun 11th 10:17:00.383 UTC 3 11 0 349 345 915.2127 1531.214 0 189.8944 12.17205 0 0 51 0 0 0 NaN
Jun 11th 10:16:48.304 UTC 2 14 38 485 478 1520.764 2113.316 0 356.4208 181.9095 0 0 34 0 0 227.3248 0.6666416
Jun 11th 10:16:00.383 UTC 3 11 0 349 344 915.2127 1529.657 0 189.8944 12.19892 0 0 51 0 0 0 NaN
Jun 11th 10:15:48.315 UTC 2 13 39 481 474 1511.249 2100.672 0 357.3521 183.6549 0 0 34 0 0 227.3248 0.6666416
Jun 11th 10:14:59.445 UTC 3 12 0 347 343 912.2127 1523.843 0 190.5018 12.19892 0 0 50 0 0 0 NaN
Jun 11th 10:14:46.998 UTC 2 15 37 480 471 1508.594 2082.646 0 357.9814 183.9923 0 0 33 0 0 226.2448 0.6654258
Jun 11th 10:13:59.443 UTC 3 11 1 346 341 909.9027 1518.833 0 190.6022 12.26008 0 0 50 0 0 0 NaN
Jun 11th 10:13:46.987 UTC 2 15 38 477 468 1493.588 2067.948 0 358.7421 183.7373 0 0 33 0 0 226.2448 0.6654258
Jun 11th 10:12:59.443 UTC 3 13 0 345 337 908.1327 1500.698 0 190.4777 12.30652 0 0 50 0 0 0 NaN
Jun 11th 10:12:45.844 UTC 2 15 39 474 466 1484.183 2057.678 0 359.4315 183.8871 0 0 32 0 0 224.3848 0.6638603
Jun 11th 10:11:57.516 UTC 3 11 0 342 336 899.3779 1498.911 0 190.3087 12.36785 0 0 49 0 0 0 NaN
Jun 11th 10:11:45.834 UTC 2 15 40 473 464 1481.483 2048.15 0 359.7993 184.5538 0 0 32 0 0 224.3848 0.6638603
Jun 11th 10:10:55.583 UTC 3 14 1 341 333 898.4779 1482.266 0 190.4821 12.36785 0 0 48 0 0 0 NaN
Jun 11th 10:10:45.844 UTC 2 15 36 470 463 1470.031 2041.685 0 360.5481 184.9343 0 0 32 0 0 224.3848 0.6638603
Jun 11th 10:09:53.741 UTC 3 14 2 338 329 887.3179 1463.327 0 190.6561 12.2587 0 0 47 0 0 0 NaN
Jun 11th 10:09:43.685 UTC 2 15 40 467 459 1460.265 2025.238 0 361.4447 185.6915 0 0 31 0 0 223.6648 0.6636937
Jun 11th 10:08:53.741 UTC 3 15 0 337 327 884.3029 1450.843 0 190.511 12.26635 0 0 47 0 0 0 NaN
Jun 11th 10:08:43.677 UTC 2 15 40 465 458 1454.561 2019.995 0 362.494 186.0297 0 0 31 0 0 222.3248 0.6636561
Jun 11th 10:07:53.740 UTC 3 15 1 335 325 879.8241 1444.244 0 190.3371 11.83172 0 0 47 0 0 0 NaN
Jun 11th 10:07:43.680 UTC 2 14 39 463 457 1449.453 2017.496 0 363.3502 186.7721 0 0 31 0 0 221.7848 0.6640263
Jun 11th 10:06:53.731 UTC 3 15 3 332 323 869.3841 1438.05 0 190.2742 11.51639 0 0 47 0 0 0 NaN
Jun 11th 10:06:43.679 UTC 2 15 38 462 452 1447.143 1997.899 0 363.6534 188.3144 0 0 31 0 0 221.7848 0.6640263
Jun 11th 10:05:53.751 UTC 3 15 3 329 322 862.4703 1434.374 0 190.2243 11.46566 0 0 47 0 0 0 NaN
Jun 11th 10:05:43.690 UTC 2 15 37 459 449 1442.991 1980.706 0 358.3243 189.4714 0 0 31 0 0 221.7848 0.6640263
Jun 11th 10:04:53.740 UTC 3 13 1 324 322 857.7703 1434.374 0 190.3934 11.52437 0 0 47 0 0 0 NaN
Jun 11th 10:04:43.683 UTC 2 14 37 455 449 1435.611 1980.706 0 357.5282 188.5335 0 0 31 0 0 221.7848 0.6640263
Jun 11th 10:03:53.740 UTC 3 14 1 323 319 856.6802 1419.455 0 190.1815 11.55672 0 0 47 0 0 0 NaN
Jun 11th 10:03:43.680 UTC 2 15 37 454 444 1430.414 1961.773 0 357.8318 182.8676 0 0 31 0 0 221.7848 0.6640263
Jun 11th 10:02:53.751 UTC 3 13 1 322 316 855.8802 1406.512 0 190.3155 11.64083 0 0 47 0 0 0 NaN
Jun 11th 10:02:43.671 UTC 2 15 36 449 444 1421.174 1961.773 0 347.7482 182.8676 0 0 31 0 0 221.7848 0.6640263
Jun 11th 10:01:53.740 UTC 3 11 1 321 314 855.0803 1398.537 0 190.6497 11.70239 0 0 47 0 0 0 NaN
Jun 11th 10:01:43.680 UTC 2 14 39 448 440 1418.864 1953.125 0 347.6098 172.3671 0 0 31 0 0 221.7848 0.6640263
Jun 11th 10:00:53.089 UTC 3 11 1 320 311 853.3102 1390.891 0 190.8054 11.79208 0 0 46 0 0 0 NaN
Jun 11th 10:00:43.671 UTC 2 15 39 445 438 1412.121 1944.764 0 348.4011 172.7041 0 0 31 0 0 221.7848 0.6640263
Jun 11th 09:59:53.081 UTC 3 10 0 317 311 844.5078 1390.891 0 191.6269 11.80709 0 0 46 0 0 0 NaN
Jun 11th 09:59:43.690 UTC 2 15 38 442 434 1403.027 1927.369 0 349.7023 173.9357 0 0 31 0 0 221.7848 0.6640263
Jun 11th 09:58:53.089 UTC 3 9 1 314 310 839.5527 1386.433 0 191.4593 11.84626 0 0 46 0 0 0 NaN
Jun 11th 09:58:42.610 UTC 2 15 38 438 432 1393.015 1919.781 0 340.2036 174.5741 0 0 30 0 0 221.7848 0.6640263
Jun 11th 09:57:53.087 UTC 3 9 0 311 308 834.9226 1380.737 0 191.3902 11.86702 0 0 46 0 0 0 NaN
Jun 11th 09:57:42.601 UTC 2 14 40 438 428 1393.015 1901.84 0 340.2036 175.7922 0 0 30 0 0 220.5698 0.6623718
Jun 11th 09:56:52.272 UTC 3 9 0 311 307 834.9226 1376.984 0 191.3902 11.89498 0 0 45 0 0 0 NaN
Jun 11th 09:56:42.612 UTC 2 15 39 437 426 1391.215 1897.306 0 340.4392 176.1166 0 0 30 0 0 219.3548 0.6607072
Jun 11th 09:55:52.282 UTC 3 10 0 309 304 831.1101 1364.14 0 191.738 11.9469 0 0 45 0 0 0 NaN
Jun 11th 09:55:42.603 UTC 2 15 40 432 424 1383.862 1885.448 0 337.8531 176.754 0 0 30 0 0 217.6548 0.65956
Jun 11th 09:54:52.271 UTC 3 8 1 308 303 830.2101 1362.328 0 191.9188 12.002 0 0 45 0 0 0 NaN
Jun 11th 09:54:42.623 UTC 2 14 39 428 423 1372.409 1879.812 0 337.0887 166.2554 0 0 30 0 0 217.6548 0.65956
Jun 11th 09:53:52.272 UTC 3 9 0 305 301 826.6101 1350.951 0 192.5736 12.03997 0 0 45 0 0 0 NaN
Jun 11th 09:53:42.612 UTC 2 15 37 426 420 1365.011 1867.746 0 337.7332 166.897 0 0 30 0 0 217.6548 0.65956
Jun 11th 09:52:52.270 UTC 3 9 0 304 299 820.4001 1346.091 0 192.6417 12.08749 0 0 45 0 0 0 NaN
Jun 11th 09:52:42.623 UTC 2 13 38 425 417 1362.251 1856.396 0 338.0388 161.8969 0 0 30 0 0 217.6548 0.65956
Jun 11th 09:51:52.281 UTC 3 9 0 303 297 819.6001 1331.415 0 192.6302 12.13558 0 0 45 0 0 0 NaN
Jun 11th 09:51:42.611 UTC 2 15 40 423 413 1353.161 1839.007 0 337.8941 162.5029 0 0 30 0 0 215.2548 0.6582716
Jun 11th 09:50:52.270 UTC 3 8 0 301 297 813.0264 1331.415 0 193.2434 12.15826 0 0 45 0 0 0 NaN
Jun 11th 09:50:42.611 UTC 2 15 39 418 410 1338.928 1831.23 0 339.9531 163.3532 0 0 30 0 0 214.3548 0.6575301
Jun 11th 09:49:51.537 UTC 3 9 0 299 294 803.1376 1315.52 0 192.6264 12.23282 0 0 44 0 0 0 NaN
Jun 11th 09:49:42.610 UTC 2 15 40 417 409 1337.388 1824.893 0 339.7589 163.6236 0 0 30 0 0 214.3548 0.6615889
Jun 11th 09:48:51.547 UTC 3 7 0 299 294 803.1376 1315.52 0 192.6264 12.26754 0 0 44 0 0 0 NaN
Jun 11th 09:48:42.620 UTC 2 14 38 413 408 1323.963 1819.497 0 341.4181 163.6848 0 0 30 0 0 214.3548 0.6615889
Jun 11th 09:47:50.791 UTC 3 8 0 299 293 803.1376 1313.133 0 192.6264 12.26754 0 0 43 0 0 0 NaN
Jun 11th 09:47:42.611 UTC 2 15 40 410 403 1317.158 1793.665 0 341.587 164.9406 0 0 30 0 0 211.9148 0.6581205
Jun 11th 09:46:50.793 UTC 3 8 0 295 293 797.7026 1313.133 0 192.0325 12.26754 0 0 43 0 0 0 NaN
Jun 11th 09:46:42.612 UTC 2 15 40 410 400 1317.158 1781.407 0 341.587 165.976 0 0 30 0 0 207.3348 0.6519963
Jun 11th 09:45:49.936 UTC 3 8 0 294 292 795.0475 1309.361 0 192.3358 12.29877 0 0 42 0 0 0 NaN
Jun 11th 09:45:42.604 UTC 2 15 40 408 398 1311.663 1773.5 0 342.2482 166.1444 0 0 30 0 0 206.2448 0.6506146
Jun 11th 09:44:49.935 UTC 3 7 0 293 291 792.3251 1304.849 0 192.0839 12.33172 0 0 42 0 0 0 NaN
Jun 11th 09:44:42.624 UTC 2 15 39 405 397 1306.281 1767.303 0 337.9514 166.4585 0 0 30 0 0 205.4448 0.6501418
Jun 11th 09:43:49.925 UTC 3 8 0 293 288 792.3251 1289.886 0 192.0839 12.3954 0 0 42 0 0 0 NaN
Jun 11th 09:43:41.592 UTC 2 15 40 402 395 1299.456 1760.659 0 338.5892 166.5816 0 0 29 0 0 204.2448 0.6504611
Jun 11th 09:42:49.934 UTC 3 11 0 292 285 789.5651 1274.16 0 192.226 12.3954 0 0 42 0 0 0 NaN
Jun 11th 09:42:41.592 UTC 2 15 37 397 393 1285.27 1752.33 0 338.9216 167.3797 0 0 29 0 0 203.6448 0.6506223
Jun 11th 09:41:49.065 UTC 3 11 0 291 283 788.665 1265.563 0 192.5674 12.45549 0 0 41 0 0 0 NaN
Jun 11th 09:41:41.592 UTC 2 15 36 397 391 1285.27 1744.02 0 338.9216 165.0825 0 0 29 0 0 203.6448 0.6506223
Jun 11th 09:40:48.056 UTC 3 10 0 290 282 785.65 1260.241 0 192.6116 12.48231 0 0 40 0 0 0 NaN
Jun 11th 09:40:41.591 UTC 2 14 39 396 387 1283.01 1729.245 0 338.4968 162.7305 0 0 29 0 0 203.6448 0.6506223
Jun 11th 09:39:48.069 UTC 3 10 0 287 281 775.2175 1253.086 0 192.825 12.5182 0 0 40 0 0 0 NaN
Jun 11th 09:39:40.263 UTC 2 15 40 393 383 1277.805 1711.139 0 337.3142 163.7257 0 0 28 0 0 201.0948 0.6486928
Jun 11th 09:38:48.058 UTC 3 11 1 285 279 770.7924 1243.446 0 192.4737 12.55326 0 0 40 0 0 0 NaN
Jun 11th 09:38:40.273 UTC 2 15 39 389 382 1269.477 1706.895 0 338.1087 164.0858 0 0 28 0 0 199.2048 0.6467688
Jun 11th 09:37:48.059 UTC 3 11 0 282 277 759.2874 1237.747 0 192.015 12.59275 0 0 40 0 0 0 NaN
Jun 11th 09:37:40.263 UTC 2 14 38 387 380 1259.802 1694.051 0 338.7124 162.1826 0 0 28 0 0 199.2048 0.6467688
Jun 11th 09:36:48.048 UTC 3 11 1 282 276 759.2874 1232.743 0 192.015 12.62496 0 0 40 0 0 0 NaN
Jun 11th 09:36:40.263 UTC 2 13 39 386 376 1256.337 1675.379 0 338.9244 162.6053 0 0 28 0 0 199.2048 0.6467688
Jun 11th 09:35:48.060 UTC 3 10 0 280 276 752.3461 1232.743 0 192.504 12.64171 0 0 40 0 0 0 NaN
Jun 11th 09:35:38.804 UTC 2 15 39 383 374 1242.057 1666.387 0 339.053 162.6053 0 0 27 0 0 196.9148 0.647746
Jun 11th 09:34:48.060 UTC 3 11 0 277 273 743.6349 1219.174 0 192.2027 12.70017 0 0 40 0 0 0 NaN
Jun 11th 09:34:38.793 UTC 2 15 39 382 373 1239.357 1660.732 0 339.5029 162.8937 0 0 27 0 0 194.9248 0.6454463
Jun 11th 09:33:48.050 UTC 3 11 0 277 269 743.6349 1200.723 0 192.2027 12.79096 0 0 40 0 0 0 NaN
Jun 11th 09:33:38.793 UTC 2 15 41 378 371 1227.609 1653.341 0 339.7734 163.5759 0 0 27 0 0 194.1248 0.6449329
Jun 11th 09:32:48.070 UTC 3 11 0 276 268 742.4349 1195.611 0 192.1521 12.82671 0 0 40 0 0 0 NaN
Jun 11th 09:32:38.793 UTC 2 15 39 376 369 1222.704 1643.66 0 337.9326 164.3695 0 0 27 0 0 193.2248 0.6440827
Jun 11th 09:31:47.109 UTC 3 12 0 272 267 737.4499 1191.428 0 192.8366 12.82671 0 0 39 0 0 0 NaN
