dt1 dt2 dt3 dt4 controller drones queue deliveries fullTrips revenue costs penalties avgDelTime avgWaitTime fDel fRet fLaunch collisions unknown total
Jun 8th 20:41:20.662 UTC 2 15 40 846 838 109886 2238.8 0 300.0057 201.3863 0 0 113 0 0 2244
Jun 8th 20:40:51.511 UTC 3 13 38 707 703 90577 2298.051 5.6 291.798 162.4482 1 0 108 0 0 1263
Jun 8th 20:40:20.651 UTC 2 15 40 844 835 109806 2229 0 295.2393 194.0087 0 0 113 0 0 2234
Jun 8th 20:39:51.511 UTC 3 11 38 704 699 90258 2286.187 5.6 292.3219 162.532 1 0 108 0 0 1257
Jun 8th 20:39:17.683 UTC 2 15 40 839 832 109068 2218.718 0 295.9601 194.534 0 0 110 0 0 2226
Jun 8th 20:38:50.714 UTC 3 15 40 703 691 90081 2257.403 5.6 292.5968 163.1634 1 0 107 0 0 1251
Jun 8th 20:38:17.683 UTC 2 15 40 838 831 108988 2216.36 0 296.1519 189.6721 0 0 110 0 0 2218
Jun 8th 20:37:50.002 UTC 3 14 40 701 689 89753 2253.378 5.6 292.982 163.5864 1 0 106 0 0 1246
Jun 8th 20:37:17.683 UTC 2 12 39 834 829 108690 2211.184 0 288.0248 190.6444 0 0 110 0 0 2205
Jun 8th 20:36:50.021 UTC 3 15 40 697 687 89360 2247.507 5.6 293.8846 163.7481 1 0 106 0 0 1244
Jun 8th 20:36:17.673 UTC 2 15 38 831 824 108581 2197.644 0 273.7962 191.04 0 0 110 0 0 2198
Jun 8th 20:35:50.011 UTC 3 14 39 688 686 87975 2244.041 5.6 295.4073 164.1287 1 0 106 0 0 1233
Jun 8th 20:35:16.734 UTC 2 13 38 827 821 108039 2188.147 0 274.6841 183.2661 0 0 109 0 0 2192
Jun 8th 20:34:50.011 UTC 3 15 40 688 681 87975 2226.059 5.6 295.4073 164.9727 1 0 106 0 0 1224
Jun 8th 20:34:14.807 UTC 2 13 39 824 817 107576 2179.445 0 275.0812 184.1195 0 0 107 0 0 2184
Jun 8th 20:33:50.002 UTC 3 14 40 687 678 87821 2214.96 5.6 295.4562 165.8729 1 0 106 0 0 1218
Jun 8th 20:33:10.693 UTC 2 14 40 822 814 107339 2172.284 0 275.5734 169.7316 0 0 103 0 0 2176
Jun 8th 20:32:49.072 UTC 3 14 40 684 674 87455 2202.521 5.6 296.0727 166.3618 1 0 105 0 0 1212
Jun 8th 20:32:09.745 UTC 2 13 40 817 811 106581 2164.526 0 275.6879 170.5133 0 0 102 0 0 2166
Jun 8th 20:31:48.255 UTC 3 14 39 679 672 86679 2196.761 5.6 295.9504 166.6388 1 0 104 0 0 1208
Jun 8th 20:31:08.816 UTC 2 13 40 814 806 106307 2151.58 0 275.7892 171.3607 0 0 101 0 0 2155
Jun 8th 20:30:46.756 UTC 3 13 40 676 669 86410 2184.217 5.6 296.5806 167.3826 1 0 102 0 0 1203
Jun 8th 20:30:08.816 UTC 2 14 40 810 804 105756 2144.576 0 276.5495 170.9129 0 0 101 0 0 2146
Jun 8th 20:29:46.746 UTC 3 15 40 674 665 86173 2172.225 5.6 296.6264 167.7816 1 0 102 0 0 1198
Jun 8th 20:29:08.815 UTC 2 14 39 807 798 105437 2128.84 0 276.8979 171.3824 0 0 101 0 0 2138
Jun 8th 20:28:46.746 UTC 3 14 38 670 663 85518 2163.73 5.6 297.6587 167.1773 1 0 102 0 0 1190
Jun 8th 20:28:07.745 UTC 2 15 40 803 794 104957 2119.592 0 277.4623 171.9178 0 0 100 0 0 2129
Jun 8th 20:27:45.963 UTC 3 15 38 668 659 85378 2153.031 5.6 297.9887 167.849 1 0 101 0 0 1186
Jun 8th 20:27:07.746 UTC 2 15 40 798 793 104258 2116.529 0 278.0976 172.1235 0 0 100 0 0 2116
Jun 8th 20:26:45.952 UTC 3 13 38 665 658 84863 2149.591 5.6 297.6671 168.2264 1 0 101 0 0 1183
Jun 8th 20:26:07.733 UTC 2 15 40 794 787 103629 2096.907 0 278.8243 173.1066 0 0 100 0 0 2104
Jun 8th 20:25:44.602 UTC 3 13 40 661 654 84246 2136.494 5.6 298.7503 169.0494 1 0 99 0 0 1179
Jun 8th 20:25:07.735 UTC 2 15 40 792 783 103509 2084.497 0 279.269 173.3568 0 0 100 0 0 2098
Jun 8th 20:24:44.612 UTC 3 14 38 659 652 83958 2128.255 5.6 298.7579 169.2753 1 0 99 0 0 1170
Jun 8th 20:24:07.745 UTC 2 15 40 789 777 102816 2069.773 0 280.0348 174.4679 0 0 100 0 0 2088
Jun 8th 20:23:43.693 UTC 3 13 38 657 650 83640 2121.496 5.6 299.3347 169.3535 1 0 98 0 0 1166
Jun 8th 20:23:06.866 UTC 2 14 39 785 776 102199 2065.42 0 280.9283 174.8723 0 0 99 0 0 2077
Jun 8th 20:22:42.022 UTC 3 15 40 652 645 82902 2105.269 5.6 298.5755 169.9807 1 0 96 0 0 1162
Jun 8th 20:22:06.858 UTC 2 15 40 781 772 101979 2054.88 0 273.5479 175.4816 0 0 99 0 0 2068
Jun 8th 20:21:42.014 UTC 3 15 40 650 641 82499 2093.139 5.6 298.8571 170.6185 1 0 96 0 0 1155
Jun 8th 20:21:06.866 UTC 2 15 40 775 768 101465 2042.188 0 251.2953 176.3234 0 0 99 0 0 2057
Jun 8th 20:20:42.024 UTC 3 15 40 648 639 82191 2085.165 5.6 299.3067 171.0671 1 0 96 0 0 1152
Jun 8th 20:20:05.884 UTC 2 13 39 774 767 101465 2039.291 0 243.3169 175.672 0 0 98 0 0 2048
Jun 8th 20:19:42.025 UTC 3 15 40 642 635 81342 2076.437 5.6 299.662 169.9401 1 0 96 0 0 1145
Jun 8th 20:19:04.937 UTC 2 15 40 770 763 100934 2026.217 0 235.0096 169.1886 0 0 97 0 0 2037
Jun 8th 20:18:42.014 UTC 3 15 40 642 633 81342 2069.698 5.6 299.662 170.4372 1 0 96 0 0 1142
Jun 8th 20:18:04.948 UTC 2 15 40 767 761 100368 2021.679 0 234.8371 158.9733 0 0 97 0 0 2029
Jun 8th 20:17:42.012 UTC 3 14 40 636 630 80349 2063.921 5.6 300.311 170.6496 1 0 96 0 0 1134
Jun 8th 20:17:04.949 UTC 2 13 38 764 758 99977 2011.209 0 235.0312 130.4314 0 0 97 0 0 2020
Jun 8th 20:16:41.173 UTC 3 13 39 635 626 80289 2052.676 5.6 300.6845 171.4883 1 0 95 0 0 1126
Jun 8th 20:16:04.031 UTC 2 15 39 762 751 99783 1990.61 0 235.3844 130.6346 0 0 96 0 0 2010
Jun 8th 20:15:41.164 UTC 3 15 39 631 622 79737 2040.977 5.6 301.3436 171.9578 1 0 95 0 0 1121
Jun 8th 20:15:04.022 UTC 2 14 40 760 749 99663 1984.885 0 235.6124 130.827 0 0 96 0 0 2002
Jun 8th 20:14:41.163 UTC 3 15 40 627 618 79146 2029.279 5.6 302.5262 171.9247 1 0 95 0 0 1118
Jun 8th 20:14:04.043 UTC 2 14 40 754 747 99215 1979.626 0 218.6007 131.1321 0 0 96 0 0 1991
Jun 8th 20:13:41.173 UTC 3 14 40 624 615 78755 2016.393 5.6 303.2193 172.507 1 0 95 0 0 1113
Jun 8th 20:13:04.033 UTC 2 15 39 748 743 98587 1968.588 0 212.1559 131.5019 0 0 96 0 0 1980
Jun 8th 20:12:41.163 UTC 3 15 38 620 611 77889 2004.097 5.6 303.8988 173.2525 1 0 95 0 0 1107
Jun 8th 20:12:04.032 UTC 2 15 40 747 740 98433 1962.283 0 212.202 131.9753 0 0 96 0 0 1969
Jun 8th 20:11:41.164 UTC 3 14 40 620 609 77889 1999.119 5.6 303.8988 173.8801 1 0 95 0 0 1106
Jun 8th 20:11:04.029 UTC 2 13 39 742 738 97387 1957.62 0 212.9425 109.5984 0 0 96 0 0 1958
Jun 8th 20:10:41.163 UTC 3 14 40 615 605 77183 1986.766 5.6 304.7166 174.4278 1 0 95 0 0 1099
Jun 8th 20:10:03.122 UTC 2 12 39 740 734 97247 1947.801 0 212.8367 108.3859 0 0 95 0 0 1950
Jun 8th 20:09:41.173 UTC 3 14 40 610 603 76605 1980.18 5.6 305.8129 174.8457 1 0 95 0 0 1093
Jun 8th 20:09:00.917 UTC 2 11 39 736 731 96947 1941.215 0 213.2877 108.872 0 0 93 0 0 1940
Jun 8th 20:08:41.165 UTC 3 15 40 607 602 76356 1978.632 5.6 306.142 174.8457 1 0 95 0 0 1087
Jun 8th 20:07:58.921 UTC 2 13 40 734 725 96641 1921.592 0 213.4633 108.8892 0 0 91 0 0 1933
Jun 8th 20:07:41.164 UTC 3 14 39 603 598 75882 1964.636 5.6 307.0946 175.7287 1 0 95 0 0 1081
Jun 8th 20:06:58.906 UTC 2 15 39 730 719 95888 1908.643 0 213.4027 109.2009 0 0 91 0 0 1924
Jun 8th 20:06:41.153 UTC 3 13 39 601 593 75668 1951.166 5.6 307.5656 176.7486 1 0 95 0 0 1073
Jun 8th 20:05:58.907 UTC 2 15 39 726 717 95249 1901.881 0 214.0148 109.4591 0 0 91 0 0 1915
Jun 8th 20:05:41.174 UTC 3 14 39 599 589 75454 1939.369 5.6 308.3422 177.5181 1 0 95 0 0 1068
Jun 8th 20:04:58.907 UTC 2 15 40 720 715 94309 1895.562 0 213.702 109.6584 0 0 91 0 0 1906
Jun 8th 20:04:41.164 UTC 3 15 39 596 585 75137 1921.754 5.6 309.4309 178.1025 1 0 95 0 0 1063
Jun 8th 20:03:57.930 UTC 2 15 39 718 711 94095 1883.034 0 213.5209 109.6334 0 0 90 0 0 1894
Jun 8th 20:03:40.003 UTC 3 14 40 593 583 74606 1915.838 5.6 310.1564 178.8534 1 0 94 0 0 1058
Jun 8th 20:02:57.918 UTC 2 14 39 714 707 93620 1874.411 0 213.3197 109.5303 0 0 90 0 0 1885
Jun 8th 20:02:40.010 UTC 3 14 40 590 580 74203 1902.511 5.6 299.3117 179.5422 1 0 94 0 0 1054
Jun 8th 20:01:55.465 UTC 2 15 40 711 703 93234 1865.939 0 213.8122 109.6382 0 0 88 0 0 1876
Jun 8th 20:01:40.010 UTC 3 15 40 587 578 73939 1897.004 5.6 296.8088 179.7635 1 0 94 0 0 1048
Jun 8th 20:00:55.463 UTC 2 14 40 707 699 92612 1854.655 0 214.5254 109.3741 0 0 88 0 0 1868
Jun 8th 20:00:40.003 UTC 3 15 38 583 576 73605 1889.699 5.6 292.5744 180.3332 1 0 94 0 0 1041
Jun 8th 19:59:52.849 UTC 2 14 39 703 695 91975 1844.179 0 215.0321 109.9195 0 0 86 0 0 1856
Jun 8th 19:59:40.004 UTC 3 15 36 580 574 73239 1885.139 5.6 292.7127 179.7826 1 0 94 0 0 1037
Jun 8th 19:58:52.856 UTC 2 15 40 701 690 91718 1826.411 0 215.0083 110.4768 0 0 86 0 0 1845
Jun 8th 19:58:40.003 UTC 3 14 37 577 572 72990 1879.727 5.6 293.3142 167.0504 1 0 94 0 0 1035
Jun 8th 19:57:51.447 UTC 2 14 40 695 688 91172 1820.954 0 215.7194 110.7194 0 0 85 0 0 1832
Jun 8th 19:57:40.012 UTC 3 13 38 575 569 72821 1865.578 5.6 293.6471 163.0857 1 0 94 0 0 1032
Jun 8th 19:56:51.445 UTC 2 15 40 691 685 90483 1814.868 0 216.1858 110.9823 0 0 85 0 0 1821
Jun 8th 19:56:40.016 UTC 3 15 38 572 564 72232 1855.366 5.6 294.3368 163.4606 1 0 94 0 0 1029
Jun 8th 19:55:51.437 UTC 2 15 40 689 680 90127 1800.349 0 215.8622 111.6879 0 0 85 0 0 1811
Jun 8th 19:55:40.006 UTC 3 13 40 569 561 71713 1846.759 5.6 295.3441 164.4734 1 0 94 0 0 1024
Jun 8th 19:54:50.021 UTC 2 12 40 686 679 89707 1798.565 0 216.0325 111.9278 0 0 84 0 0 1805
Jun 8th 19:54:40.003 UTC 3 13 40 565 555 71209 1822.622 5.6 296.2747 165.6885 1 0 94 0 0 1015
Jun 8th 19:53:50.012 UTC 2 14 40 681 674 89008 1783.892 0 216.3965 112.33 0 0 84 0 0 1791
Jun 8th 19:53:40.013 UTC 3 14 40 562 553 70743 1815.458 5.6 296.7712 165.8753 1 0 94 0 0 1014
Jun 8th 19:52:50.004 UTC 2 13 38 678 671 88644 1774.382 0 216.7063 112.1465 0 0 84 0 0 1780
Jun 8th 19:52:40.014 UTC 3 15 40 560 552 70623 1812.171 5.6 297.5195 165.8753 1 0 94 0 0 1008
Jun 8th 19:51:50.005 UTC 2 15 40 677 664 88584 1752.204 0 216.7726 112.3353 0 0 84 0 0 1773
Jun 8th 19:51:40.001 UTC 3 15 40 556 548 70197 1800.175 5.6 298.3375 166.8137 1 0 94 0 0 1001
Jun 8th 19:50:50.013 UTC 2 15 40 672 664 88034 1752.204 0 217.1248 112.3353 0 0 84 0 0 1764
Jun 8th 19:50:40.013 UTC 3 15 40 551 545 69559 1791.965 5.6 299.2482 167.462 1 0 94 0 0 995
Jun 8th 19:49:50.002 UTC 2 15 38 667 662 87202 1749.022 0 217.4817 112.6116 0 0 84 0 0 1754
Jun 8th 19:49:40.011 UTC 3 12 39 550 545 69479 1791.965 5.6 299.6653 168.311 1 0 94 0 0 989
Jun 8th 19:48:50.011 UTC 2 14 40 663 659 86738 1740.534 0 217.9273 113.14 0 0 84 0 0 1748
Jun 8th 19:48:37.582 UTC 3 12 38 547 542 69111 1785.219 5.6 300.5032 169.194 1 0 91 0 0 982
Jun 8th 19:47:50.009 UTC 2 13 38 662 655 86629 1730.003 0 218.1298 113.8991 0 0 84 0 0 1736
Jun 8th 19:47:36.850 UTC 3 13 38 543 536 68659 1758.42 5.6 301.8072 170.3559 1 0 90 0 0 976
Jun 8th 19:46:50.008 UTC 2 14 40 659 649 86335 1708.054 0 218.6374 114.3471 0 0 84 0 0 1726
Jun 8th 19:46:35.911 UTC 3 15 39 542 531 68550 1741.647 5.6 301.9893 171.1687 1 0 89 0 0 972
Jun 8th 19:45:48.899 UTC 2 15 40 656 645 85804 1697.728 0 218.6602 114.6803 0 0 83 0 0 1715
Jun 8th 19:45:35.901 UTC 3 15 40 540 529 68193 1734.371 5.6 302.4924 171.5903 1 0 89 0 0 968
Jun 8th 19:44:48.888 UTC 2 15 40 651 644 85013 1696.834 0 219.0663 114.8335 0 0 83 0 0 1709
Jun 8th 19:44:35.233 UTC 3 14 39 537 527 67924 1730.596 5.6 300.0226 172.1593 1 0 88 0 0 961
Jun 8th 19:43:48.887 UTC 2 15 40 646 638 84263 1682.257 0 219.7022 115.4043 0 0 83 0 0 1698
Jun 8th 19:43:35.223 UTC 3 15 40 530 525 67021 1722.953 5.6 298.5341 172.4296 1 0 88 0 0 957
Jun 8th 19:42:48.879 UTC 2 14 39 644 635 84049 1671.586 0 219.8857 115.7538 0 0 83 0 0 1685
Jun 8th 19:42:35.223 UTC 3 14 40 527 523 66704 1717.308 5.6 298.6679 173.2801 1 0 88 0 0 954
Jun 8th 19:41:48.890 UTC 2 14 40 639 631 83534 1659.08 0 217.9946 116.0331 0 0 83 0 0 1677
Jun 8th 19:41:35.234 UTC 3 15 40 526 519 66550 1704.553 5.6 298.9752 174.2111 1 0 88 0 0 947
Jun 8th 19:40:48.890 UTC 2 15 40 636 629 83305 1651.377 0 218.4409 116.1393 0 0 83 0 0 1670
Jun 8th 19:40:34.559 UTC 3 15 39 524 515 66257 1690.078 5.6 299.3583 169.5128 1 0 87 0 0 938
Jun 8th 19:39:48.888 UTC 2 14 40 633 625 82840 1638.606 0 217.036 116.8845 0 0 83 0 0 1659
Jun 8th 19:39:33.917 UTC 3 14 39 521 513 65866 1683.256 5.6 300.1805 169.8014 1 0 86 0 0 934
Jun 8th 19:38:48.889 UTC 2 14 40 630 623 82677 1632.894 0 205.9426 117.1423 0 0 83 0 0 1651
Jun 8th 19:38:33.030 UTC 3 15 39 518 509 65617 1672.234 5.6 301.3271 170.3527 1 0 85 0 0 928
Jun 8th 19:37:47.867 UTC 2 15 40 627 618 82281 1620.739 0 206.0393 115.363 0 0 82 0 0 1641
Jun 8th 19:37:33.034 UTC 3 15 40 514 505 65103 1657.222 5.6 302.7273 171.1635 1 0 85 0 0 922
Jun 8th 19:36:47.857 UTC 2 14 39 622 617 81736 1619.851 0 203.8409 113.8659 0 0 82 0 0 1634
Jun 8th 19:36:33.043 UTC 3 14 40 510 502 64628 1646.251 5.6 299.819 172.3891 1 0 85 0 0 915
Jun 8th 19:35:46.888 UTC 2 14 40 618 612 81248 1604.895 0 204.3167 103.0908 0 0 81 0 0 1628
Jun 8th 19:35:33.032 UTC 3 15 39 509 499 64519 1640.689 5.6 299.9727 173.017 1 0 85 0 0 906
Jun 8th 19:34:46.899 UTC 2 13 40 616 610 80991 1598.634 0 204.487 103.5695 0 0 81 0 0 1615
Jun 8th 19:34:33.034 UTC 3 15 39 503 497 63676 1632.868 5.6 301.405 173.5952 1 0 85 0 0 904
Jun 8th 19:33:46.890 UTC 2 15 40 613 602 80483 1575.163 0 204.882 101.341 0 0 81 0 0 1603
Jun 8th 19:33:33.031 UTC 3 13 40 499 495 63302 1626.9 5.6 302.0391 170.6977 1 0 85 0 0 899
Jun 8th 19:32:46.888 UTC 2 15 40 610 601 80186 1571.528 0 204.7949 101.4833 0 0 81 0 0 1595
Jun 8th 19:32:33.043 UTC 3 15 40 497 490 62994 1609.106 5.6 302.7389 171.6047 1 0 85 0 0 893
Jun 8th 19:31:46.899 UTC 2 15 39 606 598 79331 1564.08 0 204.8742 101.7987 0 0 81 0 0 1587
Jun 8th 19:31:33.032 UTC 3 13 38 496 487 62746 1604.964 5.6 303.1675 172.848 1 0 85 0 0 886
Jun 8th 19:30:45.798 UTC 2 15 40 601 595 78703 1557.995 0 204.4905 102.1795 0 0 80 0 0 1576
Jun 8th 19:30:32.205 UTC 3 15 40 491 482 62004 1589.583 5.6 303.0616 173.1143 1 0 84 0 0 884
Jun 8th 19:29:45.796 UTC 2 14 40 598 592 78357 1549.43 0 204.581 102.1101 0 0 80 0 0 1568
Jun 8th 19:29:32.225 UTC 3 15 39 487 479 61585 1579.623 5.6 304.1779 173.9333 1 0 84 0 0 876
Jun 8th 19:28:45.805 UTC 2 13 39 595 588 77920 1536.25 0 204.758 101.7274 0 0 80 0 0 1560
Jun 8th 19:28:32.214 UTC 3 15 40 484 477 60996 1573.413 5.6 304.9843 174.4786 1 0 84 0 0 868
Jun 8th 19:27:43.783 UTC 2 13 40 593 584 77564 1525.413 0 205.1269 102.0022 0 0 78 0 0 1551
Jun 8th 19:27:32.216 UTC 3 13 40 480 474 60395 1561.172 5.6 305.855 174.406 1 0 84 0 0 863
Jun 8th 19:26:43.774 UTC 2 15 40 589 578 76860 1508.038 0 205.4727 102.2538 0 0 78 0 0 1543
Jun 8th 19:26:32.205 UTC 3 13 39 478 470 60003 1549.857 5.6 306.4491 175.3323 1 0 84 0 0 857
Jun 8th 19:25:43.784 UTC 2 15 40 584 577 76466 1504.687 0 201.6332 102.3528 0 0 78 0 0 1531
Jun 8th 19:25:31.327 UTC 3 15 38 477 467 59923 1540.216 5.6 306.9356 175.6474 1 0 83 0 0 852
Jun 8th 19:24:43.786 UTC 2 15 40 579 573 75761 1491.01 0 201.8244 102.7449 0 0 78 0 0 1521
Jun 8th 19:24:31.316 UTC 3 13 39 471 464 59198 1531.817 5.6 308.1598 176.8123 1 0 83 0 0 848
Jun 8th 19:23:43.776 UTC 2 14 40 577 571 75498 1482.423 0 201.7156 103.2084 0 0 78 0 0 1512
Jun 8th 19:23:30.601 UTC 3 14 40 469 461 59058 1524.283 5.6 308.2637 177.4611 1 0 82 0 0 843
Jun 8th 19:22:43.786 UTC 2 13 40 574 568 75152 1475.153 0 201.7877 99.4632 0 0 78 0 0 1500
Jun 8th 19:22:30.612 UTC 3 14 38 463 460 58321 1519.538 5.6 309.8331 177.832 1 0 82 0 0 839
Jun 8th 19:21:42.898 UTC 2 14 39 571 563 74755 1465.873 0 202.2373 99.3644 0 0 77 0 0 1490
Jun 8th 19:21:30.612 UTC 3 12 39 461 456 58084 1509.224 5.6 310.6735 178.6705 1 0 82 0 0 833
Jun 8th 19:20:41.938 UTC 2 12 40 567 560 74334 1456.993 0 195.551 99.75999 0 0 76 0 0 1484
Jun 8th 19:20:29.194 UTC 3 11 37 460 453 58024 1500.816 5.6 311.2244 179.5493 1 0 80 0 0 825
Jun 8th 19:19:41.949 UTC 2 15 40 565 553 74120 1439.358 0 196.0188 99.933 0 0 76 0 0 1473
Jun 8th 19:19:27.806 UTC 3 12 39 457 448 57726 1491.935 5.6 312.1375 180.8581 1 0 78 0 0 821
Jun 8th 19:18:41.939 UTC 2 15 40 560 550 73592 1432.453 0 191.4106 100.4086 0 0 76 0 0 1463
Jun 8th 19:18:26.265 UTC 3 14 40 451 445 56976 1476.155 5.6 314.5477 181.1167 1 0 76 0 0 815
Jun 8th 19:17:41.940 UTC 2 15 40 553 549 72724 1429.415 0 188.2112 100.5729 0 0 76 0 0 1455
Jun 8th 19:17:26.257 UTC 3 15 40 448 441 56556 1461.791 5.6 316.1016 182.2451 1 0 76 0 0 809
Jun 8th 19:16:41.940 UTC 2 15 40 551 545 72436 1418.204 0 188.2482 89.47192 0 0 76 0 0 1448
Jun 8th 19:16:26.265 UTC 3 12 40 448 438 56556 1454.934 5.6 316.1016 184.4307 1 0 76 0 0 801
Jun 8th 19:15:41.951 UTC 2 13 40 548 541 72064 1407.865 0 188.3067 86.51267 0 0 76 0 0 1440
Jun 8th 19:15:23.877 UTC 3 14 39 444 433 56182 1433.036 5.6 317.8916 185.3465 1 0 73 0 0 793
Jun 8th 19:14:40.980 UTC 2 15 40 546 535 71827 1393.345 0 188.6156 86.08926 0 0 75 0 0 1431
Jun 8th 19:14:23.224 UTC 3 14 40 440 430 55919 1419.729 5.6 290.5836 186.458 1 0 72 0 0 788
Jun 8th 19:13:40.976 UTC 2 14 40 541 533 71257 1389.851 0 188.5256 86.17548 0 0 75 0 0 1422
Jun 8th 19:13:23.223 UTC 3 14 40 437 429 55508 1415.51 5.6 291.36 186.7629 1 0 72 0 0 781
Jun 8th 19:12:40.967 UTC 2 15 40 536 528 70533 1376.531 0 189.1032 86.62827 0 0 75 0 0 1413
Jun 8th 19:12:22.502 UTC 3 15 37 436 427 55331 1409.668 5.6 291.6207 187.1803 1 0 71 0 0 776
Jun 8th 19:11:40.977 UTC 2 12 40 532 528 70033 1376.531 0 189.6717 86.52597 0 0 75 0 0 1403
Jun 8th 19:11:22.509 UTC 3 14 33 431 427 54702 1409.668 5.6 271.7764 185.2097 1 0 71 0 0 771
Jun 8th 19:10:40.978 UTC 2 14 39 529 521 69616 1362.851 0 189.5069 86.8887 0 0 75 0 0 1391
Jun 8th 19:10:21.632 UTC 3 13 36 428 423 54439 1396 5.6 261.4182 160.734 1 0 70 0 0 768
Jun 8th 19:09:39.212 UTC 2 14 40 525 517 69018 1349.17 0 190.2856 87.40234 0 0 73 0 0 1379
Jun 8th 19:09:20.867 UTC 3 14 34 427 421 54379 1390.929 5.6 261.3343 161.0889 1 0 69 0 0 764
Jun 8th 19:08:39.211 UTC 2 12 40 520 514 68153 1344.004 0 190.7211 87.54018 0 0 73 0 0 1368
Jun 8th 19:08:20.856 UTC 3 13 35 424 419 54062 1379.984 5.6 262.2235 150.6075 1 0 69 0 0 762
Jun 8th 19:07:37.347 UTC 2 15 39 518 508 67896 1329.235 0 191.0894 87.88724 0 0 71 0 0 1355
Jun 8th 19:07:20.091 UTC 3 11 38 422 416 53828 1366.016 5.6 262.7272 131.6534 1 0 68 0 0 759
Jun 8th 19:06:37.357 UTC 2 14 40 512 504 67048 1319.579 0 191.0054 88.34078 0 0 71 0 0 1344
Jun 8th 19:06:19.489 UTC 3 15 39 421 408 53761 1340.621 5.6 257.5591 132.6326 1 0 67 0 0 755
Jun 8th 19:05:37.356 UTC 2 15 40 511 500 66894 1309.147 0 191.1943 88.69011 0 0 71 0 0 1333
Jun 8th 19:05:18.816 UTC 3 14 40 419 407 53349 1338.659 5.6 258.4387 132.9625 1 0 66 0 0 752
Jun 8th 19:04:37.346 UTC 2 13 39 504 499 65828 1306.9 0 191.5548 88.12954 0 0 71 0 0 1323
Jun 8th 19:04:18.166 UTC 3 14 40 413 406 52852 1334.884 5.6 241.9801 133.2663 1 0 65 0 0 745
Jun 8th 19:03:37.346 UTC 2 15 40 499 493 64936 1291.337 0 191.9681 88.58179 0 0 71 0 0 1316
Jun 8th 19:03:18.164 UTC 3 15 36 408 404 52224 1328.083 5.6 241.9979 128.2979 1 0 65 0 0 738
Jun 8th 19:02:37.356 UTC 2 11 40 498 493 64759 1291.337 0 192.1245 88.66024 0 0 71 0 0 1307
Jun 8th 19:02:18.153 UTC 3 15 33 406 401 52030 1316.289 5.6 242.3631 129.1703 1 0 65 0 0 732
Jun 8th 19:01:36.327 UTC 2 15 40 494 484 64385 1271.105 0 192.8708 89.17883 0 0 70 0 0 1294
Jun 8th 19:01:17.235 UTC 3 12 36 405 400 51950 1311.572 5.6 242.6058 112.6663 1 0 64 0 0 730
Jun 8th 19:00:36.316 UTC 2 15 40 490 481 63824 1262.412 0 193.49 89.62318 0 0 70 0 0 1282
Jun 8th 19:00:16.632 UTC 3 9 40 403 398 51810 1303.598 5.6 243.2037 113.0139 1 0 63 0 0 728
Jun 8th 18:59:36.336 UTC 2 15 40 486 477 63515 1247.411 0 194.2645 90.28919 0 0 70 0 0 1276
Jun 8th 18:59:13.613 UTC 3 13 40 402 392 51730 1277.763 5.6 243.3331 113.5136 1 0 59 0 0 718
Jun 8th 18:58:36.328 UTC 2 15 40 482 473 62992 1236.839 0 190.6503 90.85542 0 0 70 0 0 1265
Jun 8th 18:58:12.632 UTC 3 15 40 401 388 51650 1263.591 5.6 243.4437 114.0093 1 0 58 0 0 712
Jun 8th 18:57:36.327 UTC 2 15 40 480 469 62694 1226.068 0 190.1129 91.31541 0 0 70 0 0 1256
Jun 8th 18:57:12.623 UTC 3 15 40 396 387 50928 1261.111 5.6 244.621 114.228 1 0 58 0 0 708
Jun 8th 18:56:35.285 UTC 2 14 40 472 467 61315 1220.609 0 189.253 87.66228 0 0 69 0 0 1245
Jun 8th 18:56:12.644 UTC 3 15 40 395 385 50868 1255.208 5.6 244.8177 114.7533 1 0 58 0 0 702
Jun 8th 18:55:34.276 UTC 2 14 40 470 465 60955 1214.277 0 188.9523 87.95028 0 0 68 0 0 1235
Jun 8th 18:55:12.633 UTC 3 15 39 388 384 50111 1253.201 5.6 231.1435 115.0054 1 0 58 0 0 699
Jun 8th 18:54:34.275 UTC 2 13 39 468 461 60698 1204.034 0 188.6884 86.42545 0 0 68 0 0 1226
Jun 8th 18:54:10.920 UTC 3 14 40 385 381 49745 1244.948 5.6 231.0425 115.8417 1 0 56 0 0 691
Jun 8th 18:53:34.273 UTC 2 14 40 466 456 60410 1188.614 0 188.0589 86.09116 0 0 68 0 0 1221
Jun 8th 18:53:10.930 UTC 3 14 39 384 378 49685 1235.311 5.6 231.3516 116.6791 1 0 56 0 0 682
Jun 8th 18:52:32.521 UTC 2 14 40 461 453 59634 1181.163 0 188.2099 86.57755 0 0 66 0 0 1212
Jun 8th 18:52:10.081 UTC 3 12 39 381 375 49116 1226.781 5.6 232.3895 115.4301 1 0 55 0 0 676
Jun 8th 18:51:32.512 UTC 2 15 40 457 450 58936 1172.965 0 188.492 86.48243 0 0 66 0 0 1203
Jun 8th 18:51:09.400 UTC 3 15 40 379 368 48976 1208.005 5.6 232.7854 103.4444 1 0 54 0 0 671
Jun 8th 18:50:31.531 UTC 2 14 39 453 449 58528 1170.575 0 188.4848 85.88531 0 0 65 0 0 1194
Jun 8th 18:50:09.390 UTC 3 14 39 374 366 48179 1200.445 5.6 234.0321 104.1112 1 0 54 0 0 664
