dt1 dt2 dt3 dt4 controller drones queue deliveries fullTrips revenue costs penalties avgDelTime avgWaitTime fDel fRet fLaunch collisions unknown total
Jun 6th 20:29:04.439 UTC 3 13 1 766 760 101881 3401.565 0 190.6179 14.35674 0 0 112 0 0 1882
Jun 6th 20:28:16.180 UTC 2 14 0 817 807 109870 3551.694 0 192.6622 20.12474 0 0 48 0 0 3256
Jun 6th 20:28:03.725 UTC 3 10 1 762 759 101203 3395.869 0 190.5486 14.38907 0 0 111 0 0 1871
Jun 6th 20:27:16.177 UTC 2 15 1 811 805 109233 3541.645 0 192.9089 20.06428 0 0 48 0 0 3248
Jun 6th 20:27:02.674 UTC 3 12 1 760 755 101083 3378.917 0 190.8371 14.41981 0 0 110 0 0 1867
Jun 6th 20:26:16.177 UTC 2 13 1 807 804 108827 3539.765 0 192.8638 20.09736 0 0 48 0 0 3236
Jun 6th 20:26:02.663 UTC 3 10 1 760 754 101083 3370.506 0 190.8371 14.44733 0 0 110 0 0 1863
Jun 6th 20:25:16.160 UTC 2 15 1 806 799 108718 3518.232 0 192.9989 20.09146 0 0 48 0 0 3226
Jun 6th 20:25:01.571 UTC 3 12 0 759 750 100974 3352.613 0 190.9767 14.47188 0 0 109 0 0 1858
Jun 6th 20:24:16.178 UTC 2 13 1 804 798 108461 3512.552 0 193.1868 20.12003 0 0 48 0 0 3212
Jun 6th 20:24:01.582 UTC 3 14 1 757 746 100680 3336.09 0 190.8931 14.48897 0 0 109 0 0 1856
Jun 6th 20:23:16.168 UTC 2 13 0 802 794 108104 3498.89 0 193.0467 20.17909 0 0 48 0 0 3204
Jun 6th 20:23:01.574 UTC 3 14 1 754 744 100246 3324.282 0 191.1243 14.45075 0 0 109 0 0 1850
Jun 6th 20:22:14.912 UTC 2 14 1 801 790 108044 3481.588 0 193.0511 20.19823 0 0 47 0 0 3193
Jun 6th 20:22:01.572 UTC 3 15 1 752 742 99928 3320.223 0 191.1378 14.43519 0 0 109 0 0 1845
Jun 6th 20:21:14.902 UTC 2 15 1 797 788 107547 3468.757 0 193.4014 20.11166 0 0 47 0 0 3184
Jun 6th 20:21:01.561 UTC 3 15 1 749 741 99387 3313.407 0 191.318 14.39048 0 0 109 0 0 1839
Jun 6th 20:20:13.815 UTC 2 14 1 793 788 107004 3468.757 0 193.1774 20.12715 0 0 46 0 0 3176
Jun 6th 20:20:01.571 UTC 3 15 1 745 737 98815 3293.804 0 190.9958 14.4005 0 0 109 0 0 1833
Jun 6th 20:19:13.809 UTC 2 15 1 792 783 106850 3439.909 0 193.1653 20.12675 0 0 46 0 0 3169
Jun 6th 20:19:00.521 UTC 3 15 1 742 735 98352 3288.621 0 190.7655 14.38602 0 0 108 0 0 1826
Jun 6th 20:18:13.819 UTC 2 15 1 790 781 106681 3433.202 0 193.028 20.10012 0 0 46 0 0 3158
Jun 6th 20:18:00.523 UTC 3 15 1 741 734 98126 3284.849 0 190.8971 14.36747 0 0 108 0 0 1821
Jun 6th 20:17:13.808 UTC 2 14 1 788 781 106424 3433.202 0 192.8153 20.11319 0 0 46 0 0 3151
Jun 6th 20:16:59.388 UTC 3 14 1 739 733 97945 3282.938 0 191.0842 14.34708 0 0 107 0 0 1812
Jun 6th 20:16:13.809 UTC 2 15 1 787 778 106270 3419.863 0 192.9084 20.09406 0 0 46 0 0 3141
Jun 6th 20:15:59.398 UTC 3 14 1 735 730 97319 3259.381 0 191.0298 14.37342 0 0 107 0 0 1809
Jun 6th 20:15:13.800 UTC 2 15 1 783 775 105776 3407.299 0 192.7106 20.09553 0 0 46 0 0 3131
Jun 6th 20:14:59.396 UTC 3 14 1 734 727 97142 3249.686 0 191.0821 14.39184 0 0 107 0 0 1804
Jun 6th 20:14:13.818 UTC 2 15 1 780 774 105385 3404.781 0 192.7697 20.03772 0 0 46 0 0 3122
Jun 6th 20:13:59.397 UTC 3 15 1 733 722 97021 3234.107 0 190.921 14.34401 0 0 107 0 0 1796
Jun 6th 20:13:13.810 UTC 2 14 1 778 773 105028 3403.039 0 192.8718 20.06144 0 0 46 0 0 3114
Jun 6th 20:12:59.388 UTC 3 14 1 730 722 96792 3234.107 0 191.2413 14.35923 0 0 107 0 0 1790
Jun 6th 20:12:13.809 UTC 2 14 1 775 771 104682 3396.883 0 192.9146 20.05206 0 0 46 0 0 3107
Jun 6th 20:11:57.581 UTC 3 13 1 726 719 96220 3221.914 0 191.3618 14.40673 0 0 105 0 0 1782
Jun 6th 20:11:13.810 UTC 2 13 1 774 766 104573 3382.504 0 193.0043 20.13938 0 0 46 0 0 3095
Jun 6th 20:10:57.592 UTC 3 15 1 724 715 95889 3202.988 0 191.5382 14.3466 0 0 105 0 0 1780
Jun 6th 20:10:13.821 UTC 2 15 1 769 761 103967 3361.337 0 193.3878 20.11267 0 0 46 0 0 3082
Jun 6th 20:09:57.581 UTC 3 14 1 722 715 95542 3202.988 0 191.2126 14.35347 0 0 105 0 0 1775
Jun 6th 20:09:13.809 UTC 2 14 1 766 759 103570 3349.632 0 193.7303 20.16598 0 0 46 0 0 3076
Jun 6th 20:08:56.490 UTC 3 14 1 720 711 95298 3188.627 0 191.4234 14.34267 0 0 104 0 0 1767
Jun 6th 20:08:13.808 UTC 2 15 1 764 754 103410 3326.296 0 193.6376 20.18657 0 0 46 0 0 3070
Jun 6th 20:07:55.592 UTC 3 14 1 719 709 95218 3182.137 0 191.3215 14.35755 0 0 103 0 0 1758
Jun 6th 20:07:13.819 UTC 2 15 1 763 752 103233 3317.332 0 193.8008 20.17735 0 0 46 0 0 3060
Jun 6th 20:06:55.586 UTC 3 15 1 713 706 94558 3166.711 0 191.5647 14.3187 0 0 103 0 0 1754
Jun 6th 20:06:13.810 UTC 2 15 1 761 749 102996 3304.743 0 193.7268 20.19228 0 0 46 0 0 3050
Jun 6th 20:05:55.586 UTC 3 15 1 712 704 94381 3155.826 0 191.634 14.32134 0 0 103 0 0 1749
Jun 6th 20:05:13.810 UTC 2 15 1 757 748 102365 3298.482 0 193.5362 20.04874 0 0 46 0 0 3039
Jun 6th 20:04:55.594 UTC 3 14 0 710 704 93956 3155.826 0 191.4634 14.33104 0 0 103 0 0 1746
Jun 6th 20:04:13.810 UTC 2 15 1 753 748 101894 3298.482 0 193.6043 20.04874 0 0 46 0 0 3028
Jun 6th 20:03:55.594 UTC 3 13 1 707 701 93727 3141.383 0 191.2873 14.34759 0 0 103 0 0 1741
Jun 6th 20:03:13.820 UTC 2 15 1 750 745 101487 3282.182 0 193.3994 20.07111 0 0 46 0 0 3017
Jun 6th 20:02:54.667 UTC 3 14 1 707 697 93727 3119.438 0 191.2873 14.38824 0 0 102 0 0 1737
Jun 6th 20:02:13.809 UTC 2 15 1 748 743 101244 3269.401 0 193.4684 20.05099 0 0 46 0 0 3008
Jun 6th 20:01:54.657 UTC 3 15 1 704 696 93339 3115.784 0 191.2013 14.38824 0 0 102 0 0 1731
Jun 6th 20:01:13.808 UTC 2 13 0 747 741 101164 3263.01 0 193.3483 20.13497 0 0 46 0 0 3000
Jun 6th 20:00:54.673 UTC 3 15 1 701 695 92834 3112.963 0 191.3023 14.36032 0 0 102 0 0 1722
Jun 6th 20:00:12.015 UTC 2 15 0 747 737 101164 3242.271 0 193.3483 20.16803 0 0 45 0 0 2994
Jun 6th 19:59:54.666 UTC 3 15 1 700 692 92774 3099.206 0 191.3577 14.34118 0 0 102 0 0 1714
Jun 6th 19:59:12.015 UTC 2 15 0 745 735 100975 3232.094 0 193.4786 20.15586 0 0 45 0 0 2987
Jun 6th 19:58:54.666 UTC 3 13 1 697 689 92107 3087.731 0 191.3631 14.3448 0 0 102 0 0 1705
Jun 6th 19:58:12.033 UTC 2 15 1 742 733 100561 3221.605 0 193.5181 20.13302 0 0 45 0 0 2982
Jun 6th 19:57:54.654 UTC 3 14 0 695 687 91814 3075.506 0 191.3223 14.3564 0 0 102 0 0 1697
Jun 6th 19:57:12.023 UTC 2 15 1 740 730 100372 3200.901 0 193.2111 20.13205 0 0 45 0 0 2970
Jun 6th 19:56:54.666 UTC 3 14 0 693 685 91457 3066.271 0 191.4886 14.37968 0 0 102 0 0 1695
Jun 6th 19:56:12.034 UTC 2 14 1 737 729 99938 3193.696 0 192.8431 20.14936 0 0 45 0 0 2958
Jun 6th 19:55:54.664 UTC 3 15 1 691 682 91129 3054.974 0 191.3726 14.36701 0 0 102 0 0 1690
Jun 6th 19:55:10.870 UTC 2 15 1 734 728 99639 3187.307 0 192.6724 20.14936 0 0 44 0 0 2952
Jun 6th 19:54:54.666 UTC 3 15 0 688 679 90806 3040.943 0 191.1664 14.36847 0 0 102 0 0 1681
Jun 6th 19:54:10.869 UTC 2 14 1 734 727 99639 3181.406 0 192.6724 20.16136 0 0 44 0 0 2945
Jun 6th 19:53:52.368 UTC 3 15 1 686 678 90592 3037.417 0 191.211 14.37859 0 0 99 0 0 1675
Jun 6th 19:53:10.860 UTC 2 15 1 732 725 99450 3169.877 0 192.4488 20.12144 0 0 44 0 0 2934
Jun 6th 19:52:52.359 UTC 3 15 1 683 675 90343 3020.325 0 190.9856 14.332 0 0 99 0 0 1671
Jun 6th 19:52:10.880 UTC 2 15 1 731 723 99316 3159.468 0 192.3137 20.09275 0 0 44 0 0 2920
Jun 6th 19:51:52.378 UTC 3 15 1 680 674 90094 3015.219 0 190.9052 14.27001 0 0 99 0 0 1668
Jun 6th 19:51:10.871 UTC 2 15 1 728 720 98886 3147.756 0 191.621 20.08339 0 0 44 0 0 2908
Jun 6th 19:50:52.378 UTC 3 14 1 679 673 89917 3010.899 0 190.9488 14.2764 0 0 99 0 0 1665
Jun 6th 19:50:10.870 UTC 2 15 1 726 719 98649 3142.108 0 191.5336 20.04848 0 0 44 0 0 2904
Jun 6th 19:49:52.369 UTC 3 14 1 677 670 89611 2994.864 0 190.8258 14.28743 0 0 99 0 0 1655
Jun 6th 19:49:10.882 UTC 2 15 1 722 717 98245 3129.446 0 191.5764 20.01112 0 0 44 0 0 2895
Jun 6th 19:48:51.306 UTC 3 15 1 676 667 89490 2976.448 0 190.7576 14.28376 0 0 98 0 0 1649
Jun 6th 19:48:10.870 UTC 2 15 1 721 715 98165 3119.802 0 191.4117 20.03111 0 0 44 0 0 2885
Jun 6th 19:47:51.318 UTC 3 15 1 674 664 89272 2961.966 0 190.5708 14.22599 0 0 98 0 0 1644
Jun 6th 19:47:10.871 UTC 2 15 1 721 713 98165 3110.42 0 191.4117 20.01002 0 0 44 0 0 2877
Jun 6th 19:46:51.309 UTC 3 15 1 670 663 88681 2956.312 0 190.7478 14.20272 0 0 98 0 0 1637
Jun 6th 19:46:10.871 UTC 2 15 0 719 710 97951 3096.829 0 191.2765 20.05255 0 0 44 0 0 2869
Jun 6th 19:45:51.297 UTC 3 15 1 670 661 88681 2945.162 0 190.7478 14.14997 0 0 98 0 0 1628
Jun 6th 19:45:10.862 UTC 2 15 1 718 708 97871 3090.182 0 191.2747 19.97326 0 0 44 0 0 2858
Jun 6th 19:44:51.308 UTC 3 13 1 667 660 88176 2938.844 0 190.42 14.14759 0 0 98 0 0 1624
Jun 6th 19:44:10.873 UTC 2 15 1 713 707 97299 3085.909 0 191.1402 19.9653 0 0 44 0 0 2848
Jun 6th 19:43:50.205 UTC 3 14 1 664 657 87671 2929.225 0 190.3566 14.16884 0 0 97 0 0 1620
Jun 6th 19:43:10.861 UTC 2 15 1 711 706 97065 3080.963 0 191.2174 19.92682 0 0 44 0 0 2839
Jun 6th 19:42:49.052 UTC 3 12 0 661 657 87377 2929.225 0 190.2423 14.18799 0 0 96 0 0 1614
Jun 6th 19:42:10.881 UTC 2 14 1 709 702 96812 3064.861 0 191.2244 20.00382 0 0 44 0 0 2828
Jun 6th 19:41:48.071 UTC 3 15 1 661 652 87377 2906.565 0 190.2423 14.14126 0 0 95 0 0 1610
Jun 6th 19:41:10.871 UTC 2 15 1 708 700 96732 3057.467 0 191.1316 19.96229 0 0 44 0 0 2821
Jun 6th 19:40:48.081 UTC 3 13 1 659 652 87237 2906.565 0 190.2426 14.16037 0 0 95 0 0 1603
Jun 6th 19:40:10.880 UTC 2 15 1 706 697 96236 3048.381 0 191.264 19.97738 0 0 44 0 0 2810
Jun 6th 19:39:48.082 UTC 3 14 0 655 649 86766 2890.839 0 190.0496 14.19166 0 0 95 0 0 1599
Jun 6th 19:39:09.626 UTC 2 15 1 700 694 95182 3029.506 0 191.5314 20.00959 0 0 43 0 0 2798
Jun 6th 19:38:48.073 UTC 3 15 1 653 646 86412 2877.529 0 190.1096 14.13468 0 0 95 0 0 1595
Jun 6th 19:38:09.615 UTC 2 13 1 698 694 94779 3029.506 0 191.7062 20.03871 0 0 43 0 0 2790
Jun 6th 19:37:48.082 UTC 3 15 1 652 644 86352 2865.47 0 190.2274 14.11194 0 0 95 0 0 1588
Jun 6th 19:37:07.267 UTC 2 14 1 698 689 94779 3006.916 0 191.7062 20.11738 0 0 41 0 0 2780
Jun 6th 19:36:48.083 UTC 3 12 1 651 644 86243 2865.47 0 190.0411 14.14905 0 0 95 0 0 1583
Jun 6th 19:36:07.268 UTC 2 15 1 696 684 94610 2989.541 0 191.7255 20.1741 0 0 41 0 0 2771
Jun 6th 19:35:47.022 UTC 3 14 1 648 639 85826 2842.756 0 190.0766 14.1878 0 0 94 0 0 1578
Jun 6th 19:35:07.278 UTC 2 15 1 695 682 94433 2987.007 0 191.5915 20.06927 0 0 41 0 0 2762
Jun 6th 19:34:47.013 UTC 3 15 1 645 638 85364 2839.287 0 190.0437 14.1878 0 0 94 0 0 1572
Jun 6th 19:34:07.278 UTC 2 15 0 688 682 93164 2987.007 0 192.0712 20.06927 0 0 41 0 0 2750
Jun 6th 19:33:47.022 UTC 3 14 0 644 635 85304 2815.654 0 190.0562 14.20852 0 0 94 0 0 1565
Jun 6th 19:33:07.267 UTC 2 14 0 684 679 92806 2972.857 0 192.0884 20.13489 0 0 41 0 0 2745
Jun 6th 19:32:46.274 UTC 3 15 1 639 634 84675 2809.131 0 189.8631 14.20852 0 0 93 0 0 1556
Jun 6th 19:32:05.956 UTC 2 14 1 682 676 92549 2959.933 0 191.8368 20.18601 0 0 40 0 0 2739
Jun 6th 19:31:46.261 UTC 3 14 0 639 633 84675 2801.59 0 189.8631 14.1786 0 0 93 0 0 1548
Jun 6th 19:31:05.964 UTC 2 15 1 681 674 92395 2944.644 0 191.9112 20.1374 0 0 40 0 0 2730
Jun 6th 19:30:45.114 UTC 3 11 1 639 632 84675 2793.175 0 189.8631 14.23063 0 0 92 0 0 1544
Jun 6th 19:30:05.954 UTC 2 14 1 680 672 92218 2932.528 0 191.9806 20.1626 0 0 40 0 0 2718
Jun 6th 19:29:45.124 UTC 3 14 1 637 626 84431 2766.555 0 189.5409 14.10948 0 0 92 0 0 1539
Jun 6th 19:29:05.957 UTC 2 15 0 677 668 91850 2911.801 0 191.7666 20.1792 0 0 40 0 0 2713
Jun 6th 19:28:45.118 UTC 3 15 1 637 625 84431 2762.1 0 189.5409 14.10948 0 0 92 0 0 1531
Jun 6th 19:28:05.961 UTC 2 14 1 677 666 91850 2900.31 0 191.7666 20.11659 0 0 40 0 0 2703
Jun 6th 19:27:45.116 UTC 3 14 0 634 625 84134 2762.1 0 189.7414 14.12101 0 0 92 0 0 1525
Jun 6th 19:27:05.963 UTC 2 15 1 674 664 91556 2888.449 0 191.6391 20.10245 0 0 40 0 0 2690
Jun 6th 19:26:45.112 UTC 3 12 0 630 625 83639 2762.1 0 189.3992 14.15357 0 0 92 0 0 1523
Jun 6th 19:26:05.962 UTC 2 15 0 673 663 91379 2883.844 0 191.5842 20.07942 0 0 40 0 0 2679
Jun 6th 19:25:42.990 UTC 3 15 1 628 621 83376 2743.576 0 189.316 14.1412 0 0 90 0 0 1519
Jun 6th 19:25:04.536 UTC 2 15 1 668 661 90494 2876.779 0 191.0372 19.98871 0 0 39 0 0 2669
Jun 6th 19:24:41.990 UTC 3 14 0 625 620 82904 2742.203 0 189.0639 14.18405 0 0 89 0 0 1515
Jun 6th 19:24:04.525 UTC 2 15 1 667 661 90414 2876.779 0 190.8779 19.98871 0 0 39 0 0 2656
Jun 6th 19:23:41.990 UTC 3 14 0 624 617 82844 2727.662 0 189.2219 14.22763 0 0 89 0 0 1511
Jun 6th 19:23:04.535 UTC 2 15 1 663 660 89816 2870.432 0 190.7485 19.94466 0 0 39 0 0 2645
Jun 6th 19:22:41.979 UTC 3 15 1 623 614 82690 2721.583 0 189.239 14.20286 0 0 89 0 0 1509
Jun 6th 19:22:04.535 UTC 2 14 1 662 656 89756 2851.058 0 190.6692 19.97929 0 0 39 0 0 2635
Jun 6th 19:21:40.990 UTC 3 14 1 620 612 82326 2709.753 0 189.3787 14.24362 0 0 88 0 0 1502
Jun 6th 19:21:04.525 UTC 2 15 1 661 654 89635 2839.407 0 190.6101 19.96773 0 0 39 0 0 2627
Jun 6th 19:20:40.152 UTC 3 13 1 616 611 81732 2705.228 0 189.5753 14.26944 0 0 87 0 0 1496
Jun 6th 19:20:04.534 UTC 2 14 1 661 652 89635 2828.092 0 190.6101 19.98689 0 0 39 0 0 2617
Jun 6th 19:19:40.134 UTC 3 13 1 616 608 81732 2693.159 0 189.5753 14.31649 0 0 87 0 0 1492
Jun 6th 19:19:04.533 UTC 2 15 1 658 647 89165 2805.428 0 190.4003 20.0337 0 0 39 0 0 2606
Jun 6th 19:18:39.377 UTC 3 14 1 616 604 81732 2670.656 0 189.5753 14.35743 0 0 86 0 0 1485
Jun 6th 19:18:04.531 UTC 2 14 1 656 646 88908 2799.943 0 190.5802 19.971 0 0 39 0 0 2597
Jun 6th 19:17:39.367 UTC 3 15 1 612 602 81306 2661.417 0 189.3187 14.22768 0 0 86 0 0 1480
Jun 6th 19:17:04.541 UTC 2 15 0 653 644 88403 2792.99 0 190.3465 19.96229 0 0 39 0 0 2589
Jun 6th 19:16:39.378 UTC 3 15 1 610 602 81043 2661.417 0 189.1943 14.22768 0 0 86 0 0 1473
Jun 6th 19:16:04.543 UTC 2 15 1 650 643 87911 2786.425 0 190.352 19.85325 0 0 39 0 0 2579
Jun 6th 19:15:39.377 UTC 3 15 1 608 600 80854 2656.49 0 189.2958 14.17177 0 0 86 0 0 1468
Jun 6th 19:15:04.533 UTC 2 15 1 648 641 87771 2781.016 0 190.4114 19.86284 0 0 39 0 0 2572
Jun 6th 19:14:39.378 UTC 3 14 0 605 600 80181 2656.49 0 189.262 14.18115 0 0 86 0 0 1460
Jun 6th 19:14:04.533 UTC 2 14 1 644 640 87079 2773.916 0 190.01 19.86638 0 0 39 0 0 2561
Jun 6th 19:13:39.388 UTC 3 14 1 601 596 79526 2639.915 0 189.1964 14.2321 0 0 86 0 0 1455
Jun 6th 19:13:04.534 UTC 2 14 1 643 636 86999 2760.561 0 190.2076 19.95014 0 0 39 0 0 2553
Jun 6th 19:12:39.367 UTC 3 15 0 601 592 79526 2624.355 0 189.1964 14.24106 0 0 86 0 0 1449
Jun 6th 19:12:03.431 UTC 2 15 1 640 631 86626 2735.572 0 190.0829 19.98261 0 0 38 0 0 2545
Jun 6th 19:11:39.377 UTC 3 14 1 600 589 79466 2617.584 0 189.3642 14.26909 0 0 86 0 0 1443
Jun 6th 19:11:03.442 UTC 2 15 1 638 630 86382 2731.723 0 190.1744 19.97056 0 0 38 0 0 2535
Jun 6th 19:10:38.285 UTC 3 15 1 594 587 78423 2613.151 0 190.119 14.2456 0 0 85 0 0 1439
Jun 6th 19:10:03.443 UTC 2 15 1 637 628 86248 2720.998 0 190.3682 19.96509 0 0 38 0 0 2526
Jun 6th 19:09:38.295 UTC 3 14 1 593 585 78343 2607.363 0 190.0117 14.24471 0 0 85 0 0 1432
Jun 6th 19:09:03.443 UTC 2 14 1 635 624 86108 2704.321 0 190.173 19.96399 0 0 38 0 0 2516
Jun 6th 19:08:36.336 UTC 3 14 1 588 581 77942 2589.763 0 190.3927 14.28517 0 0 83 0 0 1425
Jun 6th 19:08:03.432 UTC 2 15 1 630 623 85498 2701.81 0 189.874 19.96399 0 0 38 0 0 2510
Jun 6th 19:07:36.347 UTC 3 14 1 587 578 77833 2573.22 0 190.2865 14.24708 0 0 83 0 0 1418
Jun 6th 19:07:03.431 UTC 2 15 1 629 622 85389 2696.426 0 189.9713 19.79481 0 0 38 0 0 2502
Jun 6th 19:06:36.346 UTC 3 14 1 585 576 77533 2567.285 0 190.5316 14.24977 0 0 83 0 0 1412
Jun 6th 19:06:03.444 UTC 2 15 1 624 622 84664 2696.426 0 190.0539 19.79481 0 0 38 0 0 2492
Jun 6th 19:05:36.338 UTC 3 15 1 584 573 77424 2552.67 0 190.5806 14.21499 0 0 83 0 0 1405
Jun 6th 19:05:03.443 UTC 2 13 0 623 619 84555 2686.512 0 190.0564 19.89361 0 0 38 0 0 2482
Jun 6th 19:04:36.357 UTC 3 15 0 581 572 77078 2547.854 0 190.7305 14.15662 0 0 83 0 0 1399
Jun 6th 19:04:03.442 UTC 2 15 1 623 614 84555 2666.226 0 190.0564 19.89766 0 0 38 0 0 2474
Jun 6th 19:03:35.296 UTC 3 15 1 578 569 76829 2540.744 0 190.6341 14.17735 0 0 82 0 0 1396
Jun 6th 19:03:03.429 UTC 2 14 1 619 611 83983 2649.705 0 190.4096 19.97247 0 0 38 0 0 2462
Jun 6th 19:02:34.543 UTC 3 14 1 573 568 76178 2536.752 0 190.4969 14.20184 0 0 81 0 0 1390
Jun 6th 19:02:03.432 UTC 2 15 1 618 605 83806 2624.24 0 190.4782 19.97135 0 0 38 0 0 2454
Jun 6th 19:01:33.239 UTC 3 13 1 571 566 75910 2529.76 0 190.6373 14.24999 0 0 80 0 0 1384
Jun 6th 19:01:03.443 UTC 2 15 1 616 605 83473 2624.24 0 190.4933 19.97135 0 0 38 0 0 2442
Jun 6th 19:00:32.117 UTC 3 14 1 568 563 75690 2523.046 0 190.7506 14.27231 0 0 79 0 0 1381
Jun 6th 19:00:03.443 UTC 2 15 1 610 603 82552 2613.936 0 190.4172 19.91074 0 0 38 0 0 2432
Jun 6th 18:59:32.123 UTC 3 15 1 567 558 75536 2506.408 0 190.7978 14.24795 0 0 79 0 0 1376
Jun 6th 18:59:03.432 UTC 2 15 1 608 602 82295 2607.413 0 190.2293 19.82033 0 0 38 0 0 2425
Jun 6th 18:58:32.114 UTC 3 14 0 564 558 75102 2506.408 0 191.3206 14.26542 0 0 79 0 0 1368
Jun 6th 18:58:03.431 UTC 2 15 1 606 600 81809 2600.632 0 190.0342 19.85645 0 0 38 0 0 2415
