dt1 dt2 dt3 dt4 controller drones queue deliveries fullTrips revenue costs penalties avgDelTime avgWaitTime fDel fRet fLaunch collisions unknown total
Jun 8th 23:40:23.327 UTC 3 13 1 771 762 104274 3523.708 7.26 199.0742 15.43678 1 1 118 0 0 1928
Jun 8th 23:40:22.678 UTC 2 15 1 836 831 111686 3687.403 0 194.37 20.16495 0 0 44 0 0 3383
Jun 8th 23:39:23.328 UTC 3 13 1 767 759 103774 3512.928 7.26 198.9058 15.47514 1 1 118 0 0 1925
Jun 8th 23:39:22.677 UTC 2 14 0 833 829 111437 3684.47 0 194.3591 20.19739 0 0 44 0 0 3370
Jun 8th 23:38:22.678 UTC 2 13 1 831 825 111035 3672.229 0 194.397 20.26955 0 0 44 0 0 3360
Jun 8th 23:38:22.410 UTC 3 15 1 762 756 103052 3496.593 7.26 199.1176 15.44429 1 1 117 0 0 1920
Jun 8th 23:37:22.401 UTC 3 14 1 762 755 103052 3493.472 7.26 199.1176 15.44067 1 1 117 0 0 1917
Jun 8th 23:37:21.595 UTC 2 13 0 828 821 110644 3657.611 0 194.5313 20.32975 0 0 43 0 0 3348
Jun 8th 23:36:22.399 UTC 3 15 1 760 751 102818 3477.239 7.26 199.2615 15.46303 1 1 117 0 0 1910
Jun 8th 23:36:21.605 UTC 2 15 1 826 817 110241 3639.269 0 194.7395 20.32646 0 0 43 0 0 3340
Jun 8th 23:35:22.411 UTC 3 15 1 757 748 102355 3470.362 7.26 199.494 15.49081 1 1 117 0 0 1906
Jun 8th 23:35:21.606 UTC 2 14 1 824 815 109997 3632.452 0 194.8831 20.34555 0 0 43 0 0 3330
Jun 8th 23:34:21.595 UTC 2 15 1 821 812 109694 3620.878 0 195.0132 20.31082 0 0 43 0 0 3321
Jun 8th 23:34:21.360 UTC 3 13 0 756 747 102221 3464.653 7.26 199.4287 15.52662 1 1 116 0 0 1899
Jun 8th 23:33:21.589 UTC 2 15 1 816 809 109137 3601.974 0 195.1768 20.33977 0 0 43 0 0 3311
Jun 8th 23:33:21.362 UTC 3 15 1 752 742 101582 3442.382 7.26 199.6199 15.51416 1 1 116 0 0 1894
Jun 8th 23:32:21.605 UTC 2 15 1 815 807 109028 3589.707 0 195.1201 20.33162 0 0 43 0 0 3303
Jun 8th 23:32:21.365 UTC 3 14 0 749 741 101161 3438.279 7.26 199.6487 15.53841 1 1 116 0 0 1887
Jun 8th 23:31:21.605 UTC 2 15 1 813 804 108839 3575.784 0 195.0814 20.33879 0 0 43 0 0 3293
Jun 8th 23:31:19.625 UTC 3 15 0 747 739 100875 3421.497 7.26 199.8401 15.54925 1 1 114 0 0 1882
Jun 8th 23:30:21.605 UTC 2 15 1 812 802 108730 3568.333 0 195.0117 20.3232 0 0 43 0 0 3282
Jun 8th 23:30:19.624 UTC 3 14 1 745 737 100581 3416.62 7.26 199.8234 15.54912 1 1 114 0 0 1878
Jun 8th 23:29:21.605 UTC 2 15 1 810 800 108541 3564.315 0 195.0227 20.3002 0 0 43 0 0 3275
Jun 8th 23:29:18.717 UTC 3 15 1 742 734 100161 3406.814 7.26 200.0264 15.57297 1 1 113 0 0 1870
Jun 8th 23:28:20.448 UTC 2 15 0 806 799 108084 3558.242 0 194.7696 20.31567 0 0 42 0 0 3265
Jun 8th 23:28:18.718 UTC 3 14 1 739 731 99795 3396.153 7.26 200.1671 15.60794 1 1 113 0 0 1865
Jun 8th 23:27:20.437 UTC 2 15 1 800 797 107327 3546.493 0 194.8354 20.28265 0 0 42 0 0 3256
Jun 8th 23:27:18.717 UTC 3 14 0 738 729 99715 3389.059 7.26 200.2899 15.61277 1 1 113 0 0 1859
Jun 8th 23:26:19.291 UTC 2 14 0 800 794 107327 3531.877 0 194.8354 20.34745 0 0 41 0 0 3244
Jun 8th 23:26:18.717 UTC 3 13 1 737 726 99538 3370.806 7.26 200.4555 15.66518 1 1 113 0 0 1856
Jun 8th 23:25:19.290 UTC 2 15 1 800 791 107327 3511.863 0 194.8354 20.30937 0 0 41 0 0 3232
Jun 8th 23:25:17.953 UTC 3 15 1 732 722 98646 3350.437 7.26 200.1609 15.69675 1 1 112 0 0 1853
Jun 8th 23:24:19.280 UTC 2 14 1 798 790 107138 3506.967 0 194.7638 20.31332 0 0 41 0 0 3222
Jun 8th 23:24:17.954 UTC 3 15 1 729 721 98225 3346.148 7.26 200.2536 15.67434 1 1 112 0 0 1848
Jun 8th 23:23:19.289 UTC 2 15 1 797 786 106984 3489.739 0 194.8043 20.3106 0 0 41 0 0 3215
Jun 8th 23:23:17.958 UTC 3 15 1 728 719 98048 3337.797 7.26 200.3212 15.62106 1 1 112 0 0 1840
Jun 8th 23:22:19.288 UTC 2 15 1 793 785 106610 3485.622 0 194.7632 20.29886 0 0 41 0 0 3207
Jun 8th 23:22:17.956 UTC 3 15 0 726 717 97743 3330.215 7.26 200.3079 15.63844 1 1 112 0 0 1833
Jun 8th 23:21:19.288 UTC 2 15 1 790 783 106176 3474.026 0 194.7019 20.28785 0 0 41 0 0 3199
Jun 8th 23:21:17.956 UTC 3 14 1 724 715 97412 3316.234 7.26 200.257 15.62073 1 1 112 0 0 1826
Jun 8th 23:20:18.167 UTC 2 15 0 789 781 105999 3467.653 0 194.6165 20.32952 0 0 40 0 0 3191
Jun 8th 23:20:17.955 UTC 3 15 1 721 713 97151 3307.775 7.26 200.3726 15.60181 1 1 112 0 0 1819
Jun 8th 23:19:18.158 UTC 2 15 1 786 780 105507 3461.028 0 194.3023 20.25481 0 0 40 0 0 3182
Jun 8th 23:19:17.948 UTC 3 14 1 720 711 96819 3301.233 7.26 200.2902 15.6357 1 1 112 0 0 1813
Jun 8th 23:18:18.147 UTC 2 13 1 784 778 105338 3450.765 0 194.2268 20.31306 0 0 40 0 0 3175
Jun 8th 23:18:17.115 UTC 3 12 0 717 710 96521 3298.115 7.26 200.2341 15.6755 1 1 111 0 0 1805
Jun 8th 23:17:18.166 UTC 2 15 1 782 774 105198 3435.799 0 194.2305 20.26646 0 0 40 0 0 3161
Jun 8th 23:17:16.094 UTC 3 13 1 715 708 96223 3287.269 7.26 200.3781 15.69372 1 1 110 0 0 1804
Jun 8th 23:16:18.156 UTC 2 15 1 780 772 104935 3426.666 0 194.2718 20.23486 0 0 40 0 0 3151
Jun 8th 23:16:16.093 UTC 3 13 1 713 705 95863 3281.346 7.26 200.2471 15.68335 1 1 110 0 0 1799
Jun 8th 23:15:18.156 UTC 2 14 1 779 770 104855 3415.628 0 194.1453 20.27765 0 0 40 0 0 3142
Jun 8th 23:15:16.103 UTC 3 13 1 709 703 95406 3274.772 7.26 200.4601 15.71439 1 1 110 0 0 1793
Jun 8th 23:14:18.146 UTC 2 14 0 774 768 104181 3403.345 0 194.2706 20.27397 0 0 40 0 0 3133
Jun 8th 23:14:16.104 UTC 3 13 1 707 700 94994 3260.61 7.26 200.7478 15.75159 1 1 110 0 0 1787
Jun 8th 23:13:18.166 UTC 2 15 1 773 766 104004 3397.732 0 194.1701 20.18759 0 0 40 0 0 3121
Jun 8th 23:13:15.113 UTC 3 13 1 706 698 94662 3250.366 7.26 200.7205 15.7688 1 1 109 0 0 1784
Jun 8th 23:12:18.158 UTC 2 12 1 771 766 103654 3397.732 0 194.2814 20.23059 0 0 40 0 0 3112
Jun 8th 23:12:14.058 UTC 3 14 0 704 694 94522 3228.472 7.26 200.6526 15.81787 1 1 108 0 0 1778
Jun 8th 23:11:18.159 UTC 2 15 1 769 759 103417 3363.737 0 194.1998 20.27209 0 0 40 0 0 3102
Jun 8th 23:11:14.058 UTC 3 14 1 701 692 93976 3217.386 7.26 200.9752 15.7312 1 1 108 0 0 1773
Jun 8th 23:10:18.147 UTC 2 15 1 766 757 103123 3354.099 0 194.2782 20.22173 0 0 40 0 0 3090
Jun 8th 23:10:14.056 UTC 3 13 1 700 691 93799 3213.615 7.26 200.9533 15.74042 1 1 108 0 0 1769
Jun 8th 23:09:18.158 UTC 2 15 1 764 756 102837 3352.781 0 194.2763 20.17054 0 0 40 0 0 3083
Jun 8th 23:09:14.059 UTC 3 15 1 698 687 93542 3204.928 7.26 200.8346 15.73536 1 1 108 0 0 1761
Jun 8th 23:08:18.157 UTC 2 14 1 762 755 102509 3347.235 0 194.3911 20.20555 0 0 40 0 0 3075
Jun 8th 23:08:13.037 UTC 3 15 1 693 685 92819 3198.993 7.26 201.1311 15.75319 1 1 107 0 0 1755
Jun 8th 23:07:18.156 UTC 2 15 1 759 749 102235 3318.837 0 194.3365 20.2585 0 0 40 0 0 3066
Jun 8th 23:07:13.047 UTC 3 15 1 690 683 92525 3184.62 7.26 201.2792 15.72833 1 1 107 0 0 1748
Jun 8th 23:06:18.147 UTC 2 15 0 756 748 101844 3313.751 0 194.1283 20.23825 0 0 40 0 0 3059
Jun 8th 23:06:13.036 UTC 3 14 1 687 681 92134 3170.336 7.26 201.1824 15.7338 1 1 107 0 0 1740
Jun 8th 23:05:18.156 UTC 2 15 1 754 745 101626 3296.988 0 194.085 20.15353 0 0 40 0 0 3051
Jun 8th 23:05:13.039 UTC 3 15 1 686 677 92074 3161.711 7.26 201.2529 15.75656 1 1 107 0 0 1733
Jun 8th 23:04:18.157 UTC 2 15 1 752 745 101333 3296.988 0 194.0356 20.15353 0 0 40 0 0 3043
Jun 8th 23:04:12.154 UTC 3 14 1 684 674 91788 3143.681 7.26 201.6388 15.76955 1 1 106 0 0 1727
Jun 8th 23:03:18.148 UTC 2 15 1 752 742 101333 3279.893 0 194.0356 20.12888 0 0 40 0 0 3031
Jun 8th 23:03:12.154 UTC 3 13 0 681 673 91205 3141.467 7.26 201.7968 15.80212 1 1 106 0 0 1724
Jun 8th 23:02:18.158 UTC 2 14 1 748 742 100696 3279.893 0 193.8331 20.14268 0 0 40 0 0 3018
Jun 8th 23:02:12.144 UTC 3 13 1 679 670 91024 3122.511 7.26 202.0135 15.86151 1 1 106 0 0 1722
Jun 8th 23:01:18.158 UTC 2 15 1 747 738 100616 3259.511 0 193.5988 20.13112 0 0 40 0 0 3007
Jun 8th 23:01:11.277 UTC 3 14 1 676 666 90536 3099.548 7.26 201.4384 15.89505 1 1 105 0 0 1717
Jun 8th 23:00:18.147 UTC 2 15 1 745 737 100422 3253.442 0 193.3428 20.07847 0 0 40 0 0 3001
Jun 8th 23:00:10.350 UTC 3 15 1 676 664 90536 3088.772 7.26 201.4384 15.77481 1 1 104 0 0 1708
Jun 8th 22:59:18.158 UTC 2 15 1 742 733 100124 3225.287 0 193.3783 20.03768 0 0 40 0 0 2993
Jun 8th 22:59:10.348 UTC 3 14 1 673 664 90238 3088.772 7.26 201.3913 15.74833 1 1 104 0 0 1701
Jun 8th 22:58:18.158 UTC 2 15 1 741 733 100044 3225.287 0 193.2711 20.03768 0 0 40 0 0 2983
Jun 8th 22:58:10.347 UTC 3 15 1 671 662 90024 3074.731 7.26 201.0873 15.70414 1 1 104 0 0 1697
Jun 8th 22:57:18.157 UTC 2 14 0 739 732 99781 3220.829 0 193.183 20.07072 0 0 40 0 0 2972
Jun 8th 22:57:09.494 UTC 3 14 1 670 661 89915 3069.798 7.26 201.0332 15.69341 1 1 103 0 0 1692
Jun 8th 22:56:18.147 UTC 2 15 1 737 729 99548 3206.954 0 192.9051 20.00448 0 0 40 0 0 2962
Jun 8th 22:56:09.493 UTC 3 15 1 665 659 89254 3056.848 7.26 200.5066 15.6797 1 1 103 0 0 1688
Jun 8th 22:55:18.158 UTC 2 15 0 737 728 99548 3200.383 0 192.9051 20.01026 0 0 40 0 0 2952
Jun 8th 22:55:09.495 UTC 3 15 1 665 658 89254 3049.879 7.26 200.5066 15.56814 1 1 103 0 0 1681
Jun 8th 22:54:18.157 UTC 2 13 0 733 726 99151 3187.941 0 192.6005 20.05784 0 0 40 0 0 2945
Jun 8th 22:54:09.492 UTC 3 13 1 664 658 89120 3049.879 7.26 200.4881 15.59676 1 1 103 0 0 1673
Jun 8th 22:53:18.146 UTC 2 15 1 731 723 98797 3172.707 0 192.409 19.99058 0 0 40 0 0 2937
Jun 8th 22:53:08.482 UTC 3 11 1 662 657 88906 3047.709 7.26 200.4697 15.64309 1 1 102 0 0 1668
Jun 8th 22:52:18.167 UTC 2 15 1 729 721 98469 3165.437 0 192.2272 19.90983 0 0 40 0 0 2926
Jun 8th 22:52:07.583 UTC 3 13 0 660 654 88766 3037.893 7.26 200.3991 15.65166 1 1 101 0 0 1664
Jun 8th 22:51:18.157 UTC 2 15 1 729 721 98469 3165.437 0 192.2272 19.90983 0 0 40 0 0 2916
Jun 8th 22:51:06.624 UTC 3 13 1 660 650 88766 3019.621 7.26 200.3991 15.7183 1 1 100 0 0 1659
Jun 8th 22:50:18.157 UTC 2 15 1 724 718 98039 3156.879 0 192.1219 19.91607 0 0 40 0 0 2905
Jun 8th 22:50:06.625 UTC 3 15 1 656 645 88221 2993.639 7.26 200.3027 15.70475 1 1 100 0 0 1654
Jun 8th 22:49:18.156 UTC 2 14 1 720 717 97665 3151.91 0 192.1062 19.88919 0 0 40 0 0 2897
Jun 8th 22:49:06.634 UTC 3 15 1 655 644 88044 2992.975 7.26 200.44 15.68911 1 1 100 0 0 1648
Jun 8th 22:48:18.157 UTC 2 15 1 719 713 97585 3135.313 0 192.2291 19.91464 0 0 40 0 0 2885
Jun 8th 22:48:06.635 UTC 3 14 1 650 643 87235 2983.982 7.26 201.0354 15.71538 1 1 100 0 0 1645
Jun 8th 22:47:18.146 UTC 2 15 1 719 710 97585 3121.505 0 192.2291 19.92654 0 0 40 0 0 2875
Jun 8th 22:47:06.625 UTC 3 11 0 649 643 87155 2983.982 7.26 200.8235 15.75654 1 1 100 0 0 1638
Jun 8th 22:46:18.157 UTC 2 14 1 716 707 96935 3110.735 0 192.2052 19.97769 0 0 40 0 0 2865
Jun 8th 22:46:06.633 UTC 3 12 0 648 639 87046 2959.12 7.26 200.7283 15.80421 1 1 100 0 0 1635
Jun 8th 22:45:18.157 UTC 2 15 1 714 703 96672 3090.037 0 192.2241 19.94261 0 0 40 0 0 2855
Jun 8th 22:45:05.664 UTC 3 15 1 645 635 86748 2935.471 7.26 200.3343 15.75314 1 1 99 0 0 1629
Jun 8th 22:44:18.147 UTC 2 14 1 711 703 96220 3090.037 0 192.355 19.90108 0 0 40 0 0 2846
Jun 8th 22:44:05.654 UTC 3 15 1 645 633 86748 2928.559 7.26 200.3343 15.60292 1 1 99 0 0 1622
Jun 8th 22:43:18.157 UTC 2 15 1 706 701 95361 3081.348 0 192.5527 19.89579 0 0 40 0 0 2839
Jun 8th 22:43:05.674 UTC 3 15 1 644 633 86571 2928.559 7.26 200.3275 15.60292 1 1 99 0 0 1615
Jun 8th 22:42:17.178 UTC 2 15 1 706 699 95361 3068.283 0 192.5527 19.91869 0 0 39 0 0 2831
Jun 8th 22:42:05.664 UTC 3 14 0 639 633 85969 2928.559 7.26 200.2264 15.61453 1 1 99 0 0 1608
Jun 8th 22:41:17.168 UTC 2 15 1 704 693 95172 3042.164 0 192.5555 20.01373 0 0 39 0 0 2821
Jun 8th 22:41:04.644 UTC 3 15 1 636 629 85691 2909.917 7.26 199.8356 15.6326 1 1 98 0 0 1604
Jun 8th 22:40:17.178 UTC 2 15 1 701 690 94777 3030.631 0 192.3989 20.02076 0 0 39 0 0 2812
Jun 8th 22:40:04.634 UTC 3 15 0 635 627 85631 2899.459 7.26 199.7981 15.65619 1 1 98 0 0 1598
Jun 8th 22:39:17.177 UTC 2 15 1 700 689 94600 3023.694 0 192.2705 19.93881 0 0 39 0 0 2801
Jun 8th 22:39:04.654 UTC 3 15 1 634 625 85477 2884.257 7.26 199.4525 15.61452 1 1 98 0 0 1594
Jun 8th 22:38:17.178 UTC 2 15 1 695 688 93946 3018.92 0 192.4288 19.88507 0 0 39 0 0 2792
Jun 8th 22:38:04.643 UTC 3 15 1 631 624 85160 2877.405 7.26 199.769 15.56861 1 1 98 0 0 1586
Jun 8th 22:37:17.188 UTC 2 15 1 692 687 93619 3012.857 0 192.0981 19.88531 0 0 39 0 0 2787
Jun 8th 22:37:04.644 UTC 3 15 1 630 622 84983 2868.167 0 199.6939 15.56794 0 1 98 0 0 1576
Jun 8th 22:36:17.178 UTC 2 15 0 691 685 93442 3002.208 0 191.9981 19.88564 0 0 39 0 0 2777
Jun 8th 22:36:04.645 UTC 3 15 0 629 619 84829 2847.15 0 199.53 15.59559 0 1 98 0 0 1571
Jun 8th 22:35:17.177 UTC 2 15 1 690 682 93382 2983.782 0 191.7913 19.87777 0 0 39 0 0 2767
Jun 8th 22:35:04.646 UTC 3 14 1 626 617 84295 2842.529 0 199.7352 15.52534 0 1 98 0 0 1568
Jun 8th 22:34:17.178 UTC 2 14 1 688 680 93028 2973.717 0 191.6208 19.89288 0 0 39 0 0 2755
Jun 8th 22:34:04.646 UTC 3 15 1 624 616 84007 2836.342 0 199.6118 15.52534 0 1 98 0 0 1564
Jun 8th 22:33:17.177 UTC 2 14 1 687 678 92968 2962.708 0 191.6099 19.85299 0 0 39 0 0 2746
Jun 8th 22:33:04.635 UTC 3 14 0 621 615 83555 2830.435 0 199.2602 15.55867 0 1 98 0 0 1558
Jun 8th 22:32:17.167 UTC 2 15 1 685 676 92637 2953.811 0 191.4781 19.81269 0 0 39 0 0 2736
Jun 8th 22:32:04.644 UTC 3 15 1 620 611 83421 2821.711 0 199.4114 15.52921 0 1 98 0 0 1553
Jun 8th 22:31:17.188 UTC 2 15 1 682 674 92091 2943.632 0 191.3777 19.74339 0 0 39 0 0 2728
Jun 8th 22:31:04.634 UTC 3 14 1 618 610 83164 2819.001 0 199.8506 15.56604 0 1 98 0 0 1546
Jun 8th 22:30:17.177 UTC 2 15 1 678 673 91567 2937.642 0 191.1762 19.73761 0 0 39 0 0 2719
Jun 8th 22:30:01.779 UTC 3 13 1 614 609 82756 2817.489 0 199.4824 15.59663 0 1 95 0 0 1539
Jun 8th 22:29:17.177 UTC 2 14 0 677 672 91341 2932.568 0 191.0921 19.78431 0 0 39 0 0 2715
Jun 8th 22:29:01.769 UTC 3 15 0 611 604 82365 2787.304 0 199.6841 15.62932 0 1 95 0 0 1529
Jun 8th 22:28:17.166 UTC 2 15 1 676 668 91261 2922.197 0 191.0847 19.78173 0 0 39 0 0 2703
Jun 8th 22:28:01.790 UTC 3 14 1 610 603 82285 2783.973 0 199.8157 15.59843 0 1 95 0 0 1525
Jun 8th 22:27:17.177 UTC 2 15 1 672 665 90677 2906.111 0 191.2271 19.79972 0 0 39 0 0 2694
Jun 8th 22:27:01.780 UTC 3 15 1 609 599 82225 2762.148 0 199.9462 15.63466 0 1 95 0 0 1521
Jun 8th 22:26:17.188 UTC 2 15 1 670 663 90278 2897.849 0 191.2957 19.78815 0 0 39 0 0 2683
Jun 8th 22:26:01.778 UTC 3 15 1 608 597 82048 2754.075 0 200.0471 15.59376 0 1 95 0 0 1517
Jun 8th 22:25:16.056 UTC 2 14 1 668 660 90021 2882.742 0 191.0932 19.83302 0 0 38 0 0 2674
Jun 8th 22:25:01.035 UTC 3 14 1 605 595 81770 2747.364 0 200.0646 15.63775 0 1 94 0 0 1511
Jun 8th 22:24:16.055 UTC 2 15 1 667 658 89844 2870.504 0 191.1904 19.78864 0 0 38 0 0 2661
Jun 8th 22:24:01.045 UTC 3 14 1 601 593 80930 2742.453 0 200.2706 15.66748 0 1 94 0 0 1509
Jun 8th 22:23:16.058 UTC 2 15 0 664 655 89329 2857.727 0 191.1836 19.79791 0 0 38 0 0 2650
Jun 8th 22:23:01.037 UTC 3 15 1 597 590 80572 2723.322 0 200.1598 15.60513 0 1 94 0 0 1503
Jun 8th 22:22:16.056 UTC 2 15 0 662 653 89095 2846.191 0 190.9825 19.77425 0 0 38 0 0 2643
Jun 8th 22:22:01.037 UTC 3 13 1 596 589 80463 2722.014 0 200.2914 15.67338 0 1 94 0 0 1496
Jun 8th 22:21:16.056 UTC 2 15 1 660 651 88861 2836.151 0 190.977 19.73545 0 0 38 0 0 2632
Jun 8th 22:21:01.036 UTC 3 14 0 595 587 80383 2706.1 0 200.2102 15.68854 0 1 94 0 0 1493
Jun 8th 22:20:16.047 UTC 2 15 1 657 649 88544 2830.5 0 190.8148 19.71742 0 0 38 0 0 2619
Jun 8th 22:20:00.134 UTC 3 12 1 593 586 80095 2701.798 0 200.1667 15.72065 0 1 93 0 0 1490
Jun 8th 22:19:16.056 UTC 2 15 1 655 648 88190 2823.406 0 190.6436 19.65411 0 0 38 0 0 2610
Jun 8th 22:18:59.297 UTC 3 11 1 591 584 79926 2696.29 0 200.0034 15.76259 0 1 92 0 0 1485
Jun 8th 22:18:16.049 UTC 2 15 1 651 646 87456 2817.538 0 190.6793 19.65074 0 0 38 0 0 2598
Jun 8th 22:17:58.391 UTC 3 13 0 589 581 79640 2685.638 0 200.0671 15.77908 0 1 91 0 0 1481
Jun 8th 22:17:15.060 UTC 2 15 0 649 642 87262 2803.873 0 190.5244 19.73565 0 0 37 0 0 2588
Jun 8th 22:16:58.381 UTC 3 14 1 587 578 79237 2677.692 0 200.2226 15.75502 0 1 91 0 0 1474
Jun 8th 22:16:15.058 UTC 2 14 1 648 640 87083 2792.963 0 190.6926 19.73875 0 0 37 0 0 2582
Jun 8th 22:15:58.383 UTC 3 15 1 584 576 78823 2667.848 0 200.2692 15.64652 0 1 91 0 0 1468
Jun 8th 22:15:13.967 UTC 2 13 0 645 637 86748 2782.477 0 191.127 19.8251 0 0 36 0 0 2571
Jun 8th 22:14:58.393 UTC 3 13 1 580 575 78206 2662.037 0 200.2264 15.6788 0 1 91 0 0 1462
Jun 8th 22:14:13.967 UTC 2 15 1 642 631 86431 2758.001 0 191.1014 19.83825 0 0 36 0 0 2568
Jun 8th 22:13:58.392 UTC 3 13 0 578 571 78037 2643.991 0 200.216 15.73826 0 1 91 0 0 1452
Jun 8th 22:13:13.978 UTC 2 15 1 642 630 86431 2752.27 0 191.1014 19.85398 0 0 36 0 0 2557
Jun 8th 22:12:58.382 UTC 3 14 1 578 567 78037 2622.189 0 200.216 15.7645 0 1 91 0 0 1448
Jun 8th 22:12:13.967 UTC 2 15 1 637 629 85808 2747.078 0 191.1427 19.7797 0 0 36 0 0 2547
Jun 8th 22:11:58.380 UTC 3 15 1 578 566 78037 2613.509 0 200.216 15.58519 0 0 91 0 0 1441
Jun 8th 22:11:13.966 UTC 2 15 1 633 628 85308 2741.736 0 191.1476 19.72072 0 0 36 0 0 2539
Jun 8th 22:10:58.392 UTC 3 15 1 572 566 77298 2613.509 0 200.1973 15.58519 0 0 91 0 0 1435
Jun 8th 22:10:13.966 UTC 2 15 1 631 625 85002 2731.859 0 191.0095 19.67076 0 0 36 0 0 2530
Jun 8th 22:09:58.378 UTC 3 15 1 570 563 77041 2598.358 0 200.2906 15.4963 0 0 91 0 0 1429
Jun 8th 22:09:13.979 UTC 2 15 0 630 624 84942 2730.136 0 190.9405 19.69263 0 0 36 0 0 2521
Jun 8th 22:08:58.391 UTC 3 15 1 569 562 76981 2591.526 0 200.3531 15.47467 0 0 91 0 0 1422
Jun 8th 22:08:13.968 UTC 2 14 1 627 619 84528 2697.178 0 191.0678 19.8031 0 0 36 0 0 2512
Jun 8th 22:07:57.584 UTC 3 14 1 567 560 76742 2583.701 0 200.2655 15.5068 0 0 90 0 0 1416
Jun 8th 22:07:13.962 UTC 2 15 1 625 615 84242 2681.902 0 191.1594 19.78139 0 0 36 0 0 2505
Jun 8th 22:06:57.583 UTC 3 13 0 565 556 76505 2570.186 0 200.2046 15.60792 0 0 90 0 0 1408
Jun 8th 22:06:13.976 UTC 2 14 1 624 614 84063 2677.319 0 191.0976 19.78798 0 0 36 0 0 2493
Jun 8th 22:05:56.799 UTC 3 15 1 564 553 76425 2564.917 0 200.1043 15.56074 0 0 89 0 0 1407
Jun 8th 22:05:13.967 UTC 2 15 1 622 611 83661 2657.292 0 191.2257 19.72753 0 0 36 0 0 2482
Jun 8th 22:04:56.809 UTC 3 15 0 559 552 75988 2561.41 0 200.7441 15.57687 0 0 89 0 0 1402
Jun 8th 22:04:13.959 UTC 2 15 1 618 610 82977 2654.784 0 191.0095 19.71157 0 0 36 0 0 2471
Jun 8th 22:03:56.800 UTC 3 14 1 554 550 75156 2556.755 0 200.743 15.59725 0 0 89 0 0 1397
Jun 8th 22:03:13.977 UTC 2 15 1 615 607 82291 2642.003 0 190.7792 19.61835 0 0 36 0 0 2463
Jun 8th 22:02:56.799 UTC 3 11 0 554 550 75156 2556.755 0 200.743 15.66779 0 0 89 0 0 1392
Jun 8th 22:02:13.975 UTC 2 15 1 612 607 81974 2642.003 0 191.0314 19.61835 0 0 36 0 0 2450
Jun 8th 22:01:56.809 UTC 3 11 1 551 547 74748 2539.599 0 201.2285 15.71745 0 0 89 0 0 1388
Jun 8th 22:01:13.965 UTC 2 14 1 611 606 81797 2640.58 0 190.9628 19.62133 0 0 36 0 0 2443
Jun 8th 22:00:55.769 UTC 3 11 0 551 544 74748 2525.227 0 201.2285 15.77504 0 0 88 0 0 1381
Jun 8th 22:00:13.974 UTC 2 15 1 609 599 81540 2607.338 0 190.8899 19.68882 0 0 36 0 0 2432
Jun 8th 21:59:54.881 UTC 3 13 0 550 540 74688 2513.302 0 201.3327 15.81226 0 0 87 0 0 1376
Jun 8th 21:59:13.973 UTC 2 15 1 608 597 81406 2604.495 0 190.8978 19.71816 0 0 36 0 0 2425
