dt1 dt2 dt3 dt4 controller drones queue deliveries fullTrips revenue costs penalties avgDelTime avgWaitTime fDel fRet fLaunch collisions unknown total
Jun 5th 19:40:33.793 UTC 2 14 1 387 382 51749 1649.759 0 188.8181 19.23362 0 0 34 0 0 1523
Jun 5th 19:40:03.541 UTC 3 14 1 348 339 46139 1538.909 5.6 193.6772 13.75804 1 0 70 0 0 889
Jun 5th 19:39:32.775 UTC 2 15 1 384 377 51381 1626.477 0 188.697 19.32528 0 0 33 0 0 1514
Jun 5th 19:39:02.489 UTC 3 14 1 347 336 46005 1522.213 5.6 193.8954 13.80046 1 0 69 0 0 883
Jun 5th 19:38:32.785 UTC 2 13 1 382 374 51167 1615.078 0 188.9682 19.32488 0 0 33 0 0 1505
Jun 5th 19:38:02.502 UTC 3 15 1 345 334 45699 1513.594 5.6 194.078 13.67034 1 0 69 0 0 876
Jun 5th 19:37:32.775 UTC 2 15 1 381 371 51013 1605.291 0 189.0253 19.28747 0 0 33 0 0 1499
Jun 5th 19:37:02.490 UTC 3 15 1 343 331 45368 1505.96 5.6 193.9385 13.47418 1 0 69 0 0 868
Jun 5th 19:36:32.777 UTC 2 13 1 377 370 50443 1603.516 0 189.9111 19.36744 0 0 33 0 0 1491
Jun 5th 19:36:02.484 UTC 3 15 1 340 331 44860 1505.96 5.6 193.788 13.47418 1 0 69 0 0 863
Jun 5th 19:35:31.783 UTC 2 14 0 374 365 49981 1581.23 0 189.8299 19.50055 0 0 32 0 0 1479
Jun 5th 19:35:02.503 UTC 3 15 1 334 330 43727 1498.828 5.6 193.5901 13.38504 1 0 69 0 0 856
Jun 5th 19:34:31.791 UTC 2 15 1 371 362 49801 1564.92 0 189.6817 19.43548 0 0 32 0 0 1472
Jun 5th 19:34:01.716 UTC 3 11 1 331 330 43223 1498.828 5.6 193.411 13.4693 1 0 68 0 0 851
Jun 5th 19:33:30.752 UTC 2 15 1 369 360 49620 1557.395 0 190.0154 19.49275 0 0 31 0 0 1462
Jun 5th 19:32:59.744 UTC 3 10 1 331 329 43223 1490.803 5.6 193.411 13.49468 1 0 66 0 0 846
Jun 5th 19:32:29.559 UTC 2 14 0 367 360 49451 1557.395 0 189.8848 19.54022 0 0 30 0 0 1455
Jun 5th 19:31:58.094 UTC 3 11 0 331 326 43223 1470.673 5.6 193.411 13.54488 1 0 64 0 0 838
Jun 5th 19:31:29.550 UTC 2 15 1 364 356 49043 1543.677 0 189.8402 19.5439 0 0 30 0 0 1444
Jun 5th 19:30:57.022 UTC 3 13 0 331 321 43223 1453.738 5.6 193.411 13.63804 1 0 63 0 0 834
Jun 5th 19:30:29.549 UTC 2 15 1 361 353 48671 1530.395 0 189.8207 19.53674 0 0 30 0 0 1433
Jun 5th 19:29:57.021 UTC 3 15 1 329 316 43054 1423.183 5.6 193.0876 13.53405 1 0 63 0 0 829
Jun 5th 19:29:29.538 UTC 2 15 1 358 351 48234 1525.015 0 189.5449 19.50277 0 0 30 0 0 1425
Jun 5th 19:28:57.021 UTC 3 15 0 327 316 42790 1423.183 5.6 193.5727 13.53405 1 0 63 0 0 822
Jun 5th 19:28:29.548 UTC 2 15 1 357 350 48080 1520.879 0 189.6804 19.40886 0 0 30 0 0 1414
Jun 5th 19:27:57.011 UTC 3 14 1 324 315 42289 1414.573 5.6 193.6481 13.50041 1 0 63 0 0 818
Jun 5th 19:27:29.549 UTC 2 13 1 353 349 47510 1518.297 0 190.1396 19.47219 0 0 30 0 0 1405
Jun 5th 19:26:55.298 UTC 3 14 1 319 313 41499 1407.808 5.6 192.668 13.53505 1 0 61 0 0 811
Jun 5th 19:26:27.508 UTC 2 14 1 351 344 47199 1496.298 0 189.998 19.60857 0 0 28 0 0 1396
Jun 5th 19:25:55.286 UTC 3 15 0 318 311 41390 1395.733 5.6 192.4668 13.47431 1 0 61 0 0 808
Jun 5th 19:25:27.507 UTC 2 15 1 349 340 46906 1480.167 0 190.2854 19.6186 0 0 28 0 0 1382
Jun 5th 19:24:55.288 UTC 3 15 1 317 310 41213 1393.777 5.6 192.6762 13.21068 1 0 61 0 0 804
Jun 5th 19:24:27.507 UTC 2 15 1 346 338 46560 1474.866 0 191.0278 19.56681 0 0 28 0 0 1375
Jun 5th 19:23:55.299 UTC 3 15 0 313 309 40836 1391.897 5.6 192.2065 13.24088 1 0 61 0 0 796
Jun 5th 19:23:27.518 UTC 2 14 0 345 336 46451 1467.236 0 191.1418 19.67375 0 0 28 0 0 1369
Jun 5th 19:22:55.298 UTC 3 12 1 313 308 40836 1389.88 5.6 192.2065 13.2636 1 0 61 0 0 787
Jun 5th 19:22:27.505 UTC 2 15 1 339 330 45491 1436.739 0 190.9693 19.61448 0 0 28 0 0 1362
Jun 5th 19:21:54.531 UTC 3 12 0 310 304 40374 1365.985 5.6 192.5772 13.35486 1 0 60 0 0 780
Jun 5th 19:21:27.505 UTC 2 15 1 336 330 45194 1436.739 0 191.4773 19.61448 0 0 28 0 0 1351
Jun 5th 19:20:54.519 UTC 3 15 0 309 299 40265 1337.402 5.6 192.3501 13.39753 1 0 60 0 0 777
Jun 5th 19:20:27.516 UTC 2 15 1 336 327 45194 1426.706 0 191.4773 19.64263 0 0 28 0 0 1340
Jun 5th 19:19:54.531 UTC 3 15 1 309 298 40265 1331.821 5.6 192.3501 13.20541 1 0 60 0 0 773
Jun 5th 19:19:26.424 UTC 2 15 0 334 325 44812 1421.603 0 191.1552 19.70662 0 0 27 0 0 1329
Jun 5th 19:18:54.530 UTC 3 14 0 307 297 39840 1330.388 5.6 192.4456 13.25312 1 0 60 0 0 768
Jun 5th 19:18:26.424 UTC 2 14 0 328 323 44149 1412.569 0 191.7903 19.72946 0 0 27 0 0 1318
Jun 5th 19:17:52.560 UTC 3 13 1 305 296 39700 1322.043 5.6 192.0591 13.31397 1 0 58 0 0 765
Jun 5th 19:17:25.256 UTC 2 14 1 328 319 44149 1395.184 0 191.7903 19.83113 0 0 26 0 0 1308
Jun 5th 19:16:52.560 UTC 3 13 1 301 294 39135 1312.16 5.6 192.0037 13.29054 1 0 58 0 0 762
Jun 5th 19:16:25.256 UTC 2 15 1 326 317 43747 1381.341 0 191.6728 19.65064 0 0 26 0 0 1296
Jun 5th 19:15:52.553 UTC 3 15 1 299 291 38921 1298.528 5.6 191.377 13.04761 1 0 58 0 0 755
Jun 5th 19:15:24.296 UTC 2 13 0 323 316 43401 1377.649 0 191.0845 19.75299 0 0 25 0 0 1287
Jun 5th 19:14:52.542 UTC 3 14 1 298 291 38737 1298.528 5.6 190.7887 13.05852 1 0 58 0 0 749
Jun 5th 19:14:24.308 UTC 2 15 1 320 313 42987 1364.185 0 191.1094 19.63098 0 0 25 0 0 1280
Jun 5th 19:13:51.623 UTC 3 14 1 296 289 38451 1289.708 5.6 191.0063 13.03958 1 0 57 0 0 742
Jun 5th 19:13:24.307 UTC 2 15 1 318 311 42757 1355.458 0 191.2687 19.56882 0 0 25 0 0 1270
Jun 5th 19:12:51.623 UTC 3 14 1 293 286 37986 1273.194 5.6 190.7627 12.94752 1 0 57 0 0 736
Jun 5th 19:12:24.307 UTC 2 15 1 315 309 42294 1344.71 0 191.3757 19.54926 0 0 25 0 0 1262
Jun 5th 19:11:51.622 UTC 3 14 1 290 285 37663 1263.556 5.6 190.863 12.96066 1 0 57 0 0 730
Jun 5th 19:11:24.297 UTC 2 15 1 313 305 42060 1326.696 0 190.859 19.64665 0 0 25 0 0 1254
Jun 5th 19:10:50.606 UTC 3 15 1 290 281 37663 1246.532 5.6 190.863 13.00556 1 0 56 0 0 725
Jun 5th 19:10:24.307 UTC 2 14 1 312 304 41883 1324.134 0 190.6653 19.6145 0 0 25 0 0 1242
Jun 5th 19:09:50.612 UTC 3 13 1 288 281 37352 1246.532 5.6 191.036 13.04005 1 0 56 0 0 721
Jun 5th 19:09:24.308 UTC 2 15 1 310 301 41550 1312.106 0 191.0523 19.47441 0 0 25 0 0 1231
Jun 5th 19:08:50.613 UTC 3 13 0 286 277 37095 1224.37 5.6 191.17 13.10332 1 0 56 0 0 716
Jun 5th 19:08:24.297 UTC 2 15 1 305 299 40927 1308.321 0 191.1333 19.50432 0 0 25 0 0 1223
Jun 5th 19:07:49.612 UTC 3 15 1 285 275 37035 1213.465 5.6 191.1952 13.10332 1 0 55 0 0 710
Jun 5th 19:07:24.317 UTC 2 14 0 303 297 40807 1295.882 0 191.2494 19.53404 0 0 25 0 0 1212
Jun 5th 19:06:49.612 UTC 3 14 0 285 274 37035 1211.905 5.6 191.1952 13.14581 1 0 55 0 0 704
Jun 5th 19:06:24.306 UTC 2 14 1 300 293 40553 1277.636 0 191.3041 19.51794 0 0 25 0 0 1202
Jun 5th 19:05:49.622 UTC 3 15 1 281 272 36512 1203.187 5.6 189.9251 12.97989 1 0 55 0 0 698
Jun 5th 19:05:24.308 UTC 2 15 1 299 291 40305 1267.469 0 191.0766 19.49104 0 0 25 0 0 1194
Jun 5th 19:04:49.622 UTC 3 15 0 278 270 36071 1189.787 5.6 188.3764 12.97317 1 0 55 0 0 691
Jun 5th 19:04:24.296 UTC 2 14 1 297 289 40116 1261 0 191.4808 19.52786 0 0 25 0 0 1185
Jun 5th 19:03:48.705 UTC 3 15 1 275 269 35773 1185.853 5.6 187.8215 12.99439 1 0 54 0 0 690
Jun 5th 19:03:24.318 UTC 2 15 1 295 285 39976 1250.288 0 191.1016 19.53865 0 0 25 0 0 1172
Jun 5th 19:02:48.715 UTC 3 14 0 273 268 35416 1181.864 5.6 187.3235 13.04355 1 0 54 0 0 685
Jun 5th 19:02:24.308 UTC 2 15 1 291 283 39530 1241.78 0 191.5293 19.49027 0 0 25 0 0 1161
Jun 5th 19:01:47.756 UTC 3 15 1 272 266 35237 1173.235 5.6 186.6511 13.06137 1 0 53 0 0 680
Jun 5th 19:01:24.308 UTC 2 15 0 289 280 39293 1227.305 0 191.603 19.55533 0 0 25 0 0 1152
Jun 5th 19:00:47.756 UTC 3 14 1 270 265 34973 1166.773 5.6 186.5257 12.91835 1 0 53 0 0 672
Jun 5th 19:00:24.305 UTC 2 15 1 284 278 38600 1216.695 0 191.617 19.35601 0 0 25 0 0 1144
Jun 5th 18:59:47.757 UTC 3 14 1 268 263 34619 1155.167 5.6 186.8563 12.89559 1 0 53 0 0 665
Jun 5th 18:59:24.316 UTC 2 15 0 284 277 38600 1214.027 0 191.617 19.40255 0 0 25 0 0 1139
Jun 5th 18:58:46.969 UTC 3 15 1 267 259 34393 1139.942 5.6 186.382 12.9445 1 0 52 0 0 658
Jun 5th 18:58:23.191 UTC 2 14 1 282 274 38269 1203.327 0 191.6151 19.52266 0 0 24 0 0 1129
Jun 5th 18:57:46.948 UTC 3 14 1 265 257 34204 1133.068 5.6 186.1313 12.94349 1 0 52 0 0 654
Jun 5th 18:57:23.191 UTC 2 15 1 278 271 37852 1193.195 0 191.6851 19.42314 0 0 24 0 0 1118
Jun 5th 18:56:46.949 UTC 3 15 1 262 254 33833 1121.283 5.6 186.6347 12.8028 1 0 52 0 0 650
Jun 5th 18:56:22.140 UTC 2 14 1 274 270 37264 1187.486 0 192.6366 19.46297 0 0 23 0 0 1109
Jun 5th 18:55:46.965 UTC 3 15 1 260 252 33615 1112.374 5.6 186.8765 12.64879 1 0 52 0 0 642
Jun 5th 18:55:22.148 UTC 2 13 1 273 267 37204 1180.852 0 192.7419 19.60895 0 0 23 0 0 1098
Jun 5th 18:54:46.962 UTC 3 14 0 258 252 33372 1112.374 5.6 187.2128 12.66452 1 0 52 0 0 637
Jun 5th 18:54:22.137 UTC 2 12 0 270 264 36712 1167.028 0 192.8337 19.81712 0 0 23 0 0 1091
Jun 5th 18:53:46.014 UTC 3 12 1 254 249 32901 1106.617 5.6 186.7582 12.75936 1 0 51 0 0 629
Jun 5th 18:53:19.965 UTC 2 13 1 268 260 36518 1146.905 0 193.4379 19.93506 0 0 21 0 0 1083
Jun 5th 18:52:46.002 UTC 3 15 1 253 245 32821 1087.1 5.6 186.6227 12.75582 1 0 51 0 0 626
Jun 5th 18:52:18.944 UTC 2 14 0 266 257 36261 1137.035 0 193.4089 20.01757 0 0 20 0 0 1072
Jun 5th 18:51:45.153 UTC 3 11 1 250 245 32523 1087.1 5.6 187.8898 12.84663 1 0 50 0 0 618
Jun 5th 18:51:18.955 UTC 2 15 1 263 255 35983 1126.654 0 193.8927 19.90738 0 0 20 0 0 1065
Jun 5th 18:50:43.387 UTC 3 13 1 248 240 32403 1055.23 5.6 187.8127 12.94097 1 0 48 0 0 613
Jun 5th 18:50:18.955 UTC 2 15 1 261 251 35580 1110.714 0 193.871 19.95482 0 0 20 0 0 1056
Jun 5th 18:49:39.849 UTC 3 14 1 247 237 32071 1041.611 5.6 187.8831 12.99089 1 0 44 0 0 604
Jun 5th 18:49:18.955 UTC 2 15 0 258 250 35243 1104.999 0 193.6599 19.89515 0 0 20 0 0 1046
Jun 5th 18:48:38.931 UTC 3 14 1 246 235 31991 1028.119 5.6 187.7715 13.03815 1 0 43 0 0 598
Jun 5th 18:48:18.945 UTC 2 15 1 255 249 34829 1103.837 0 193.3801 19.78206 0 0 20 0 0 1038
Jun 5th 18:47:38.941 UTC 3 15 0 244 233 31851 1017.16 5.6 187.6518 12.88326 1 0 43 0 0 593
Jun 5th 18:47:18.955 UTC 2 15 0 251 247 34241 1093.549 0 193.8771 19.72877 0 0 20 0 0 1028
Jun 5th 18:46:38.940 UTC 3 15 1 242 232 31621 1015.207 5.6 187.6808 12.69493 1 0 43 0 0 589
Jun 5th 18:46:18.955 UTC 2 15 1 250 243 34064 1072.743 0 193.6425 19.83687 0 0 20 0 0 1017
Jun 5th 18:45:38.929 UTC 3 14 1 235 231 30502 1011.643 5.6 186.7034 12.50054 1 0 43 0 0 585
Jun 5th 18:45:18.945 UTC 2 15 1 249 238 33984 1046.206 0 193.4825 19.88585 0 0 20 0 0 1006
Jun 5th 18:44:38.930 UTC 3 15 1 234 229 30422 1001.588 5.6 185.9335 12.47157 1 0 43 0 0 577
Jun 5th 18:44:18.966 UTC 2 15 1 247 237 33795 1044.345 0 193.7381 19.88633 0 0 20 0 0 1000
Jun 5th 18:43:38.939 UTC 3 13 1 234 227 30422 989.2509 5.6 185.9335 12.54411 1 0 43 0 0 573
Jun 5th 18:43:18.955 UTC 2 15 1 246 236 33686 1039.492 0 193.4975 19.61593 0 0 20 0 0 990
Jun 5th 18:42:37.142 UTC 3 15 1 231 223 30054 974.2111 5.6 184.6801 12.57706 1 0 41 0 0 566
Jun 5th 18:42:18.956 UTC 2 14 0 242 236 33066 1039.492 0 194.0174 19.65536 0 0 20 0 0 983
Jun 5th 18:41:37.142 UTC 3 15 0 231 222 30054 969.9797 5.6 184.6801 12.60547 1 0 41 0 0 559
Jun 5th 18:41:16.935 UTC 2 14 1 237 232 32580 1018.832 0 193.0063 19.84899 0 0 18 0 0 972
Jun 5th 18:40:37.142 UTC 3 14 0 227 221 29469 962.9592 5.6 184.5966 12.60134 1 0 41 0 0 556
Jun 5th 18:40:15.693 UTC 2 15 1 236 230 32248 1016.315 0 192.8207 19.89829 0 0 17 0 0 963
Jun 5th 18:39:36.095 UTC 3 14 0 225 219 29181 947.9802 5.6 185.0031 12.64051 1 0 40 0 0 549
Jun 5th 18:39:15.682 UTC 2 14 0 234 229 31966 1012.45 0 193.8457 19.95684 0 0 17 0 0 953
Jun 5th 18:38:36.086 UTC 3 13 1 223 217 29021 935.7678 5.6 184.0873 12.67433 1 0 40 0 0 545
Jun 5th 18:38:15.693 UTC 2 15 1 234 225 31966 999.6697 0 193.8457 19.96767 0 0 17 0 0 943
Jun 5th 18:37:36.103 UTC 3 15 1 222 213 28837 914.5277 5.6 183.8549 12.69749 1 0 40 0 0 541
Jun 5th 18:37:15.690 UTC 2 15 1 230 219 31485 956.4333 0 194.2213 20.10015 0 0 17 0 0 931
Jun 5th 18:36:36.098 UTC 3 15 1 222 211 28837 897.0851 5.6 183.8549 12.53612 1 0 40 0 0 536
Jun 5th 18:36:15.699 UTC 2 15 1 226 218 31156 949.8564 0 194.1141 19.92996 0 0 17 0 0 923
Jun 5th 18:35:36.083 UTC 3 15 1 218 209 28382 886.2226 5.6 182.8022 12.24287 1 0 40 0 0 526
Jun 5th 18:35:14.720 UTC 2 14 1 226 218 31156 949.8564 0 194.1141 19.98237 0 0 16 0 0 914
Jun 5th 18:34:36.093 UTC 3 15 1 218 208 28382 878.6118 5.6 182.8022 12.1412 1 0 40 0 0 523
Jun 5th 18:34:14.722 UTC 2 15 1 225 212 30979 924.1104 0 193.8584 19.80239 0 0 16 0 0 906
Jun 5th 18:33:36.104 UTC 3 14 1 214 207 27704 874.4315 5.6 180.983 12.20566 1 0 40 0 0 515
Jun 5th 18:33:14.731 UTC 2 15 1 224 212 30731 924.1104 0 193.5903 19.80239 0 0 16 0 0 897
Jun 5th 18:32:35.347 UTC 3 15 1 213 205 27570 867.0855 5.6 180.5776 12.00639 1 0 39 0 0 509
Jun 5th 18:32:14.730 UTC 2 15 1 217 211 29847 919.2407 0 192.6654 19.65222 0 0 16 0 0 888
Jun 5th 18:31:35.338 UTC 3 15 1 211 203 27220 860.2534 5.6 180.1951 11.78916 1 0 39 0 0 503
Jun 5th 18:31:14.720 UTC 2 14 1 214 211 29578 919.2407 0 191.3983 19.69626 0 0 16 0 0 879
Jun 5th 18:30:35.347 UTC 3 15 1 208 203 26872 860.2534 5.6 178.8875 11.78916 1 0 39 0 0 499
Jun 5th 18:30:13.649 UTC 2 15 1 213 207 29469 902.2895 0 191.2332 19.71321 0 0 15 0 0 868
Jun 5th 18:29:35.348 UTC 3 13 1 207 201 26792 855.9102 5.6 178.9115 11.87257 1 0 39 0 0 494
Jun 5th 18:29:13.650 UTC 2 15 1 213 205 29469 895.6774 0 191.2332 19.50373 0 0 15 0 0 858
Jun 5th 18:28:35.341 UTC 3 15 0 202 197 26187 836.4508 5.6 178.9489 11.85906 1 0 39 0 0 488
Jun 5th 18:28:13.649 UTC 2 15 0 210 204 28900 888.9218 0 190.6763 19.53908 0 0 15 0 0 848
Jun 5th 18:27:35.349 UTC 3 14 0 200 195 25762 821.66 5.6 179.7372 11.9046 1 0 39 0 0 484
Jun 5th 18:27:13.660 UTC 2 14 1 207 201 28282 871.3515 0 190.6161 19.59999 0 0 15 0 0 839
Jun 5th 18:26:34.350 UTC 3 12 1 200 193 25762 815.0256 5.6 179.7372 12.01794 1 0 38 0 0 478
Jun 5th 18:26:13.659 UTC 2 14 1 206 198 28202 857.7413 0 190.3696 19.61674 0 0 15 0 0 828
Jun 5th 18:25:33.420 UTC 3 14 1 200 188 25762 787.2756 5.6 179.7372 11.99811 1 0 37 0 0 472
Jun 5th 18:25:13.660 UTC 2 15 1 205 194 27954 841.7156 0 190.4098 19.6815 0 0 15 0 0 821
Jun 5th 18:24:33.421 UTC 3 15 1 197 186 25252 779.5467 5.6 179.8192 11.87216 1 0 37 0 0 468
Jun 5th 18:24:13.659 UTC 2 15 1 204 193 27845 836.8044 0 190.4155 19.20991 0 0 15 0 0 809
Jun 5th 18:23:33.420 UTC 3 14 0 193 185 24840 775.4046 5.6 180.1061 11.93691 1 0 37 0 0 463
Jun 5th 18:23:13.648 UTC 2 15 1 198 193 26848 836.8044 0 189.5287 19.20991 0 0 15 0 0 797
Jun 5th 18:22:32.429 UTC 3 15 1 191 182 24534 761.1179 5.6 179.7176 11.67403 1 0 36 0 0 459
Jun 5th 18:22:12.505 UTC 2 14 1 195 191 26482 826.4014 0 189.6794 19.20151 0 0 14 0 0 787
Jun 5th 18:21:32.419 UTC 3 15 0 189 182 24196 761.1179 5.6 178.4964 11.67403 1 0 36 0 0 454
Jun 5th 18:21:12.506 UTC 2 14 1 194 189 26256 818.6438 0 189.6442 19.30435 0 0 14 0 0 778
Jun 5th 18:20:32.429 UTC 3 14 1 187 179 23962 755.6961 5.6 178.0525 11.7543 1 0 36 0 0 450
Jun 5th 18:20:11.476 UTC 2 15 1 193 184 26122 794.3498 0 189.2086 19.51637 0 0 13 0 0 768
Jun 5th 18:19:31.419 UTC 3 15 1 183 177 23358 743.6496 5.6 178.931 11.77053 1 0 35 0 0 442
Jun 5th 18:19:11.475 UTC 2 15 1 192 182 25945 783.133 0 189.5008 19.42262 0 0 13 0 0 761
Jun 5th 18:18:31.419 UTC 3 14 1 179 175 22864 732.5509 5.6 177.9014 11.70003 1 0 35 0 0 436
Jun 5th 18:18:11.486 UTC 2 15 0 188 180 25178 772.6853 0 189.2259 19.35769 0 0 13 0 0 751
Jun 5th 18:17:30.541 UTC 3 12 1 179 173 22864 723.4084 5.6 177.9014 11.81395 1 0 34 0 0 428
Jun 5th 18:17:11.477 UTC 2 15 1 187 178 25024 762.9205 0 189.0198 19.28103 0 0 13 0 0 744
Jun 5th 18:16:29.745 UTC 3 13 1 179 170 22864 712.0001 5.6 177.9014 11.88432 1 0 33 0 0 424
Jun 5th 18:16:11.476 UTC 2 15 1 185 176 24466 755.348 0 188.5143 19.17146 0 0 13 0 0 735
Jun 5th 18:15:29.746 UTC 3 13 0 176 168 22518 707.5836 5.6 177.1062 11.91692 1 0 33 0 0 419
Jun 5th 18:15:11.477 UTC 2 14 1 181 174 24028 742.6569 0 187.5155 19.04507 0 0 13 0 0 721
Jun 5th 18:14:28.735 UTC 3 15 1 172 165 21829 692.4385 5.6 177.7179 11.9293 1 0 32 0 0 416
Jun 5th 18:14:11.486 UTC 2 15 1 178 172 23701 738.6393 0 187.7283 18.79529 0 0 13 0 0 711
Jun 5th 18:13:27.663 UTC 3 14 1 169 164 21483 689.1452 5.6 177.9533 12.04149 1 0 31 0 0 409
Jun 5th 18:13:11.475 UTC 2 15 1 176 171 23483 733.9515 0 188.2182 18.78999 0 0 13 0 0 702
Jun 5th 18:12:27.664 UTC 3 14 0 167 162 21175 683.7458 5.6 177.8138 12.0101 1 0 31 0 0 403
Jun 5th 18:12:11.476 UTC 2 15 1 174 166 23239 708.9938 0 188.5838 19.02861 0 0 13 0 0 693
Jun 5th 18:11:27.654 UTC 3 15 1 166 157 21115 660.2432 5.6 178.5871 12.01478 1 0 31 0 0 397
Jun 5th 18:11:11.466 UTC 2 15 1 172 163 22931 698.0131 0 187.8128 19.12873 0 0 13 0 0 686
Jun 5th 18:10:26.757 UTC 3 14 0 162 154 20732 643.4611 5.6 178.7778 12.1787 1 0 30 0 0 388
Jun 5th 18:10:11.485 UTC 2 14 1 170 160 22645 683.9211 0 188.3781 19.11413 0 0 13 0 0 678
Jun 5th 18:09:25.705 UTC 3 15 1 158 150 20131 622.9295 5.6 180.2954 11.96775 1 0 29 0 0 380
Jun 5th 18:09:11.476 UTC 2 15 1 168 158 22456 674.7913 0 188.2209 19.16831 0 0 13 0 0 671
Jun 5th 18:08:25.694 UTC 3 13 1 157 149 20022 615.558 5.6 180.8443 12.0561 1 0 29 0 0 371
Jun 5th 18:08:11.475 UTC 2 15 1 164 157 21891 673.2883 0 187.6274 18.69973 0 0 13 0 0 665
Jun 5th 18:07:24.622 UTC 3 14 1 157 146 20022 605.0688 5.6 180.8443 11.98977 1 0 28 0 0 365
Jun 5th 18:07:10.263 UTC 2 15 0 161 156 21520 670.129 0 189.0451 18.76365 0 0 12 0 0 655
Jun 5th 18:06:24.633 UTC 3 13 1 155 144 19785 600.5182 5.6 179.9044 11.977 1 0 28 0 0 358
Jun 5th 18:06:10.253 UTC 2 15 1 158 152 21012 653.9054 0 187.279 18.96743 0 0 12 0 0 649
Jun 5th 18:05:23.707 UTC 3 15 1 151 142 19236 588.4016 5.6 176.5842 11.977 1 0 27 0 0 352
Jun 5th 18:05:08.744 UTC 2 14 0 158 150 21012 646.1669 0 187.279 19.09953 0 0 11 0 0 638
Jun 5th 18:04:23.696 UTC 3 15 0 146 142 18793 588.4016 5.6 177.8056 11.977 1 0 27 0 0 348
Jun 5th 18:04:08.734 UTC 2 15 1 155 146 20639 623.679 0 187.6945 19.09946 0 0 11 0 0 627
Jun 5th 18:03:22.523 UTC 3 12 1 144 142 18599 588.4016 5.6 177.2753 12.14575 1 0 26 0 0 345
Jun 5th 18:03:08.726 UTC 2 15 1 153 144 20405 611.8495 0 187.6259 18.97795 0 0 11 0 0 616
Jun 5th 18:02:21.563 UTC 3 12 1 143 139 18465 580.1653 5.6 176.0182 12.23256 1 0 25 0 0 339
Jun 5th 18:02:08.747 UTC 2 14 1 149 143 19720 606.5108 0 187.7919 19.00624 0 0 11 0 0 607
Jun 5th 18:01:21.556 UTC 3 14 0 141 135 18134 554.8022 5.6 177.4887 12.29637 1 0 25 0 0 335
Jun 5th 18:01:08.736 UTC 2 15 1 148 141 19611 596.762 0 187.3659 18.74502 0 0 11 0 0 596
Jun 5th 18:00:21.558 UTC 3 15 1 141 130 18134 528.9414 5.6 177.4887 12.2912 1 0 25 0 0 330
Jun 5th 18:00:08.736 UTC 2 14 1 147 137 19490 573.9551 0 186.9716 18.94961 0 0 11 0 0 587
Jun 5th 17:59:21.557 UTC 3 15 1 139 128 17940 522.7697 5.6 176.6812 12.14991 1 0 25 0 0 324
Jun 5th 17:59:08.734 UTC 2 15 1 145 135 19197 563.2776 0 186.6107 18.74416 0 0 11 0 0 577
Jun 5th 17:58:21.565 UTC 3 15 1 137 127 17722 513.1389 5.6 176.1526 12.11949 1 0 25 0 0 319
Jun 5th 17:58:08.735 UTC 2 15 1 142 133 18874 559.2919 0 184.1799 18.28435 0 0 11 0 0 568
Jun 5th 17:57:20.484 UTC 3 13 1 134 127 17385 513.1389 5.6 175.9379 12.23586 1 0 24 0 0 315
Jun 5th 17:57:08.727 UTC 2 15 0 141 133 18690 559.2919 0 183.6935 18.28435 0 0 11 0 0 556
Jun 5th 17:56:20.471 UTC 3 14 1 131 124 16864 489.1226 5.6 174.1753 11.57214 1 0 24 0 0 309
Jun 5th 17:56:08.734 UTC 2 14 0 135 132 17878 555.5678 0 183.9388 18.16839 0 0 11 0 0 547
Jun 5th 17:55:20.472 UTC 3 15 1 129 123 16695 482.1819 5.6 172.9969 11.57214 1 0 24 0 0 305
Jun 5th 17:55:08.733 UTC 2 14 1 133 128 17592 534.015 0 183.0989 18.26437 0 0 11 0 0 535
Jun 5th 17:54:18.043 UTC 3 14 1 128 122 16586 477.9346 5.6 171.3555 11.66272 1 0 22 0 0 300
Jun 5th 17:54:08.746 UTC 2 15 1 133 126 17592 526.0276 0 183.0989 17.84251 0 0 11 0 0 528
Jun 5th 17:53:18.034 UTC 3 15 1 128 118 16586 462.3268 5.6 171.3555 11.69408 1 0 22 0 0 293
Jun 5th 17:53:08.733 UTC 2 13 1 132 125 17458 523.9758 0 182.8842 18.06132 0 0 11 0 0 518
Jun 5th 17:52:18.046 UTC 3 14 1 127 117 16432 460.4568 5.6 170.9949 11.52374 1 0 22 0 0 287
Jun 5th 17:52:08.745 UTC 2 15 0 130 120 17221 499.2989 0 183.0242 18.18617 0 0 11 0 0 511
Jun 5th 17:51:18.045 UTC 3 15 0 123 115 15912 454.8564 5.6 169.0027 11.29921 1 0 22 0 0 281
Jun 5th 17:51:08.739 UTC 2 15 1 125 117 16288 485.3665 0 181.9413 17.98362 0 0 11 0 0 500
Jun 5th 17:50:18.031 UTC 3 14 0 117 115 15443 454.8564 5.6 167.5186 11.37887 1 0 22 0 0 280
Jun 5th 17:50:08.727 UTC 2 15 1 125 115 16288 477.2068 0 181.9413 17.89467 0 0 11 0 0 485
Jun 5th 17:49:18.033 UTC 3 13 0 116 114 15334 450.8706 5.6 167.6491 11.46412 1 0 22 0 0 278
Jun 5th 17:49:08.748 UTC 2 15 0 121 114 15720 472.2478 0 181.8958 17.75625 0 0 11 0 0 472
Jun 5th 17:48:18.041 UTC 3 14 1 115 109 15200 441.2908 5.6 165.6683 11.49778 1 0 22 0 0 272
