dt1 dt2 dt3 dt4 controller drones queue deliveries fullTrips revenue costs penalties avgDelTime avgWaitTime fDel fRet fLaunch collisions unknown rejectionPenalties potentialLost avgPotentialLost
Jun 12th 15:05:14.844 UTC 2 14 41 613 605 1968.772 2702.518 0 333.4333 171.5419 0 0 48 0 0 2520 216.5391 0.4296412
Jun 12th 15:04:23.628 UTC 3 10 0 466 460 1207.808 2030.874 0 187.5201 12.7236 0 0 67 0 0 0 0 NaN
Jun 12th 15:04:14.844 UTC 2 15 39 611 601 1964.907 2681.769 0 333.8813 158.0766 0 0 48 0 0 2515 215.7004 0.4288279
Jun 12th 15:03:23.628 UTC 3 10 0 464 458 1201.649 2018.243 0 187.1812 12.75917 0 0 67 0 0 0 0 NaN
Jun 12th 15:03:14.855 UTC 2 15 40 608 599 1950.057 2670.667 0 334.4427 157.9718 0 0 48 0 0 2505 214.3753 0.4278948
Jun 12th 15:02:23.628 UTC 3 11 0 462 456 1197.314 2010.227 0 187.3436 12.7749 0 0 67 0 0 0 0 NaN
Jun 12th 15:02:14.855 UTC 2 15 40 606 597 1941.398 2663.267 0 334.877 158.4529 0 0 48 0 0 2490 211.2389 0.4241745
Jun 12th 15:01:22.775 UTC 3 14 0 461 453 1195.679 1992.044 0 187.2068 12.7749 0 0 66 0 0 0 0 NaN
Jun 12th 15:01:14.849 UTC 2 15 39 603 595 1930.722 2654.979 0 329.9367 158.6437 0 0 48 0 0 2485 210.652 0.423847
Jun 12th 15:00:22.793 UTC 3 15 0 460 449 1189.638 1976.245 0 186.8419 12.78705 0 0 66 0 0 0 0 NaN
Jun 12th 15:00:14.856 UTC 2 15 39 600 593 1922.104 2647.206 0 327.8168 159.1235 0 0 48 0 0 2480 209.8948 0.4231749
Jun 12th 14:59:22.781 UTC 3 13 1 456 449 1182.158 1976.245 0 187.1492 12.81615 0 0 66 0 0 0 0 NaN
Jun 12th 14:59:14.849 UTC 2 15 38 597 591 1910.112 2639.815 0 324.895 159.5669 0 0 48 0 0 2480 209.8948 0.4231749
Jun 12th 14:58:20.146 UTC 3 13 0 453 449 1175.888 1976.245 0 187.0213 12.81615 0 0 64 0 0 0 0 NaN
Jun 12th 14:58:14.857 UTC 2 15 36 594 589 1904.059 2630.005 0 325.6277 160.0646 0 0 48 0 0 2480 209.8948 0.4231749
Jun 12th 14:57:20.137 UTC 3 11 0 451 447 1168.508 1965.718 0 187.0526 12.86759 0 0 64 0 0 0 0 NaN
Jun 12th 14:57:14.855 UTC 2 13 38 593 588 1903.174 2623.971 0 322.7165 155.0146 0 0 48 0 0 2480 209.8948 0.4231749
Jun 12th 14:56:20.147 UTC 3 13 1 450 444 1167.608 1949.816 0 186.9365 12.87838 0 0 64 0 0 0 0 NaN
Jun 12th 14:56:13.823 UTC 2 14 38 591 583 1900.619 2603.034 0 320.2242 146.8672 0 0 47 0 0 2480 209.8948 0.4231749
Jun 12th 14:55:20.138 UTC 3 11 1 449 443 1163.983 1947.107 0 186.5402 12.9506 0 0 64 0 0 0 0 NaN
Jun 12th 14:55:13.816 UTC 2 14 40 590 579 1896.94 2589.101 0 320.4131 147.4262 0 0 47 0 0 2480 209.8948 0.4231749
Jun 12th 14:54:20.147 UTC 3 9 1 447 442 1158.791 1942.834 0 186.7253 12.9925 0 0 64 0 0 0 0 NaN
Jun 12th 14:54:13.816 UTC 2 15 40 587 577 1891.208 2582.709 0 319.0486 147.6503 0 0 47 0 0 2470 207.6924 0.42043
Jun 12th 14:53:20.139 UTC 3 10 1 445 440 1155.221 1930.507 0 186.8029 13.01261 0 0 64 0 0 0 0 NaN
Jun 12th 14:53:13.825 UTC 2 15 38 583 576 1882.166 2577.198 0 316.7857 144.98 0 0 47 0 0 2465 206.6667 0.4192022
Jun 12th 14:52:19.161 UTC 3 11 0 445 438 1155.221 1923.745 0 186.8029 13.02606 0 0 63 0 0 0 0 NaN
Jun 12th 14:52:13.822 UTC 2 15 40 580 571 1872.052 2557.857 0 316.966 140.4051 0 0 47 0 0 2465 206.6667 0.4192022
Jun 12th 14:51:17.888 UTC 3 12 1 442 436 1146.716 1918.323 0 186.4525 13.05073 0 0 62 0 0 0 0 NaN
Jun 12th 14:51:13.812 UTC 2 15 38 576 569 1859.031 2545.606 0 317.3076 140.832 0 0 47 0 0 2465 206.6667 0.4192022
Jun 12th 14:50:17.886 UTC 3 14 0 440 432 1142.246 1902.268 0 186.8492 13.08092 0 0 62 0 0 0 0 NaN
Jun 12th 14:50:12.544 UTC 2 15 40 575 567 1857.681 2535.296 0 315.6367 141.1467 0 0 46 0 0 2455 205.0746 0.4176673
Jun 12th 14:49:17.876 UTC 3 13 1 437 431 1129.824 1898.707 0 186.6431 13.12423 0 0 62 0 0 0 0 NaN
Jun 12th 14:49:12.546 UTC 2 14 40 573 564 1847.354 2519.94 0 315.7701 139.6718 0 0 46 0 0 2455 205.0746 0.4176673
Jun 12th 14:48:17.886 UTC 3 13 0 434 429 1121.649 1885.796 0 187.1767 13.14996 0 0 62 0 0 0 0 NaN
Jun 12th 14:48:12.535 UTC 2 15 37 573 563 1847.354 2514.668 0 315.7701 139.6718 0 0 46 0 0 2455 205.0746 0.4176673
Jun 12th 14:47:17.034 UTC 3 9 1 434 429 1121.649 1885.796 0 187.1767 13.23923 0 0 61 0 0 0 0 NaN
Jun 12th 14:47:12.545 UTC 2 13 39 569 562 1836.544 2511.621 0 314.8472 139.7496 0 0 46 0 0 2455 205.0746 0.4176673
Jun 12th 14:46:17.044 UTC 3 12 0 432 424 1117.369 1861.878 0 187.2356 13.26259 0 0 61 0 0 0 0 NaN
Jun 12th 14:46:12.545 UTC 2 15 39 566 559 1825.829 2498.537 0 315.2799 139.8297 0 0 46 0 0 2445 203.4556 0.4160646
Jun 12th 14:45:16.056 UTC 3 12 1 430 422 1111.746 1856.919 0 187.0992 13.30924 0 0 60 0 0 0 0 NaN
Jun 12th 14:45:12.535 UTC 2 15 40 564 558 1821.299 2492.863 0 314.7239 139.9957 0 0 46 0 0 2430 201.6222 0.4148604
Jun 12th 14:44:15.148 UTC 3 12 0 429 421 1107.223 1851.992 0 187.4411 13.32116 0 0 59 0 0 0 0 NaN
Jun 12th 14:44:12.535 UTC 2 15 39 561 556 1812.156 2482.03 0 314.8885 138.9299 0 0 46 0 0 2430 201.6222 0.4148604
Jun 12th 14:43:15.167 UTC 3 11 0 427 420 1103.408 1845.597 0 187.6697 13.36798 0 0 59 0 0 0 0 NaN
Jun 12th 14:43:12.546 UTC 2 15 39 560 553 1808.129 2467.596 0 315.0009 139.1968 0 0 46 0 0 2430 201.6222 0.4148604
Jun 12th 14:42:15.155 UTC 3 11 0 423 419 1089.886 1839.534 0 187.2113 13.37996 0 0 59 0 0 0 0 NaN
Jun 12th 14:42:12.536 UTC 2 15 39 557 548 1794.197 2436.026 0 315.6481 139.4244 0 0 46 0 0 2430 201.6222 0.4148604
Jun 12th 14:41:14.025 UTC 3 9 0 422 418 1088.251 1835.628 0 187.0987 13.45441 0 0 58 0 0 0 0 NaN
Jun 12th 14:41:12.534 UTC 2 15 40 556 546 1792.187 2427.879 0 315.7078 139.3359 0 0 46 0 0 2430 201.6222 0.4148604
Jun 12th 14:40:12.843 UTC 3 10 1 421 417 1085.551 1832.944 0 187.0734 13.45441 0 0 57 0 0 0 0 NaN
Jun 12th 14:40:12.546 UTC 2 15 40 556 543 1792.187 2416.608 0 315.7078 139.9286 0 0 46 0 0 2415 199.6147 0.413281
Jun 12th 14:39:12.835 UTC 3 10 1 420 415 1083.916 1823.049 0 186.9045 13.504 0 0 57 0 0 0 0 NaN
Jun 12th 14:39:12.546 UTC 2 15 39 552 543 1773.553 2416.608 0 316.7677 139.9286 0 0 46 0 0 2405 199.7351 0.4152496
Jun 12th 14:38:12.835 UTC 3 11 0 417 413 1074.142 1816.935 0 187.0178 13.5219 0 0 57 0 0 0 0 NaN
Jun 12th 14:38:12.534 UTC 2 14 39 550 541 1767.115 2406.821 0 316.7408 140.5548 0 0 46 0 0 2400 198.6891 0.4139356
Jun 12th 14:37:12.847 UTC 3 11 0 416 411 1072.342 1811.838 0 187.2567 13.57456 0 0 57 0 0 0 0 NaN
Jun 12th 14:37:12.546 UTC 2 15 39 545 538 1749.478 2391.615 0 316.9754 141.0152 0 0 46 0 0 2395 197.5303 0.4123805
Jun 12th 14:36:11.493 UTC 2 15 40 542 537 1741.1 2387.349 0 316.2754 141.0247 0 0 45 0 0 2390 196.9394 0.4120071
Jun 12th 14:36:10.086 UTC 3 10 0 415 410 1069.642 1802.708 0 187.5952 13.60366 0 0 55 0 0 0 0 NaN
Jun 12th 14:35:11.493 UTC 2 14 40 541 536 1735.262 2378.254 0 316.581 141.5002 0 0 45 0 0 2390 196.9394 0.4120071
Jun 12th 14:35:10.096 UTC 3 8 0 412 409 1062.947 1800.484 0 187.6016 13.69275 0 0 55 0 0 0 0 NaN
Jun 12th 14:34:11.493 UTC 2 15 39 541 534 1735.262 2370.981 0 316.581 141.7329 0 0 45 0 0 2380 194.7789 0.4091994
Jun 12th 14:34:10.087 UTC 3 9 0 411 406 1060.247 1783.514 0 187.6574 13.72161 0 0 55 0 0 0 0 NaN
Jun 12th 14:33:10.356 UTC 2 15 42 538 530 1721.976 2353.066 0 317.2509 142.4301 0 0 44 0 0 2370 194.8758 0.4111304
Jun 12th 14:33:10.087 UTC 3 9 1 410 404 1059.047 1777.7 0 187.8997 13.75485 0 0 55 0 0 0 0 NaN
Jun 12th 14:32:10.369 UTC 2 15 45 537 527 1720.176 2343.059 0 317.4355 142.753 0 0 44 0 0 2270 184.3948 0.406156
Jun 12th 14:32:08.639 UTC 3 8 0 410 403 1059.047 1771.471 0 187.8997 13.79546 0 0 54 0 0 0 0 NaN
Jun 12th 14:31:10.354 UTC 2 15 42 534 526 1710.961 2341.406 0 317.8286 142.9193 0 0 44 0 0 2160 169.1532 0.3915584
Jun 12th 14:31:08.648 UTC 3 7 0 407 403 1044.887 1771.471 0 188.3896 13.822 0 0 54 0 0 0 0 NaN
Jun 12th 14:30:10.356 UTC 2 13 40 531 525 1697.989 2334.506 0 318.661 142.5559 0 0 44 0 0 2140 169.2617 0.3954714
Jun 12th 14:30:08.648 UTC 3 7 1 405 402 1041.227 1765.379 0 187.8024 13.85113 0 0 54 0 0 0 0 NaN
Jun 12th 14:29:10.345 UTC 2 14 42 528 519 1679.517 2321.161 0 319.2613 143.2539 0 0 44 0 0 2085 168.3959 0.4038271
Jun 12th 14:29:08.637 UTC 3 7 0 404 400 1039.592 1757.634 0 187.5256 13.89262 0 0 54 0 0 0 0 NaN
Jun 12th 14:28:10.355 UTC 2 15 40 523 518 1663.908 2314.792 0 319.14 143.2539 0 0 44 0 0 2055 162.8119 0.3961361
Jun 12th 14:28:08.652 UTC 3 12 0 403 395 1037.567 1739.276 0 187.3749 13.89262 0 0 54 0 0 0 0 NaN
Jun 12th 14:27:10.354 UTC 2 15 37 521 515 1659.573 2295.823 0 319.4587 142.8153 0 0 44 0 0 2055 162.8119 0.3961361
Jun 12th 14:27:08.649 UTC 3 11 1 400 395 1022.923 1739.276 0 188.1881 13.90493 0 0 54 0 0 0 0 NaN
Jun 12th 14:26:10.361 UTC 2 15 38 520 511 1655.05 2269.49 0 319.5672 143.3689 0 0 44 0 0 2055 162.8119 0.3961361
Jun 12th 14:26:08.649 UTC 3 13 1 399 391 1021.723 1722.921 0 188.0469 13.95683 0 0 54 0 0 0 0 NaN
Jun 12th 14:25:10.353 UTC 2 15 39 519 508 1652.395 2260.293 0 319.5853 144.0186 0 0 44 0 0 2045 162.9203 0.3983381
Jun 12th 14:25:07.515 UTC 3 12 0 396 391 1014.913 1722.921 0 188.4502 13.97711 0 0 53 0 0 0 0 NaN
Jun 12th 14:24:08.955 UTC 2 15 40 517 507 1642.293 2255.236 0 320.1246 143.9636 0 0 43 0 0 2040 161.8494 0.3966897
Jun 12th 14:24:07.504 UTC 3 9 1 394 390 1012.913 1718.492 0 188.5889 14.06975 0 0 53 0 0 0 0 NaN
Jun 12th 14:23:08.973 UTC 2 15 39 514 505 1630.964 2243.795 0 320.7977 144.3106 0 0 43 0 0 2040 161.8494 0.3966897
Jun 12th 14:23:07.514 UTC 3 10 0 393 387 1009.234 1703.755 0 188.3606 14.09957 0 0 53 0 0 0 0 NaN
Jun 12th 14:22:08.962 UTC 2 15 40 509 504 1619.876 2237.34 0 320.3535 144.406 0 0 43 0 0 2025 159.047 0.3927087
Jun 12th 14:22:07.505 UTC 3 11 0 392 384 1007.694 1687.308 0 188.3623 14.15506 0 0 53 0 0 0 0 NaN
Jun 12th 14:21:08.973 UTC 2 14 40 509 503 1619.876 2231.937 0 320.3535 144.8766 0 0 43 0 0 2010 155.5487 0.3869371
Jun 12th 14:21:07.504 UTC 3 12 0 390 383 1003.659 1680.409 0 188.2867 14.15506 0 0 53 0 0 0 0 NaN
Jun 12th 14:20:08.973 UTC 2 15 38 508 501 1617.191 2224.042 0 320.4963 145.0919 0 0 43 0 0 2010 155.5487 0.3869371
Jun 12th 14:20:06.545 UTC 3 12 0 389 381 1001.649 1669.779 0 188.3019 14.20315 0 0 52 0 0 0 0 NaN
Jun 12th 14:19:08.963 UTC 2 14 37 506 499 1611.521 2213.237 0 320.5327 145.5169 0 0 43 0 0 2010 155.5487 0.3869371
Jun 12th 14:19:05.605 UTC 3 14 1 386 378 991.1755 1659.092 0 187.9952 14.21851 0 0 51 0 0 0 0 NaN
Jun 12th 14:18:07.800 UTC 2 15 40 503 494 1604.254 2185.516 0 321.1288 145.6486 0 0 42 0 0 2000 153.2355 0.3830889
Jun 12th 14:18:05.606 UTC 3 14 0 385 377 989.8256 1653.964 0 187.9566 14.24341 0 0 51 0 0 0 0 NaN
Jun 12th 14:17:07.812 UTC 2 15 40 502 492 1603.192 2178.09 0 318.3499 145.9558 0 0 42 0 0 1995 152.1572 0.3813463
Jun 12th 14:17:05.606 UTC 3 13 1 382 375 981.8355 1637.444 0 187.7252 14.3246 0 0 51 0 0 0 0 NaN
Jun 12th 14:16:07.801 UTC 2 15 38 500 492 1593.712 2178.09 0 318.9833 145.9558 0 0 42 0 0 1985 150.8854 0.380064
Jun 12th 14:16:05.597 UTC 3 15 0 379 372 975.703 1630.972 0 187.0203 14.34748 0 0 51 0 0 0 0 NaN
Jun 12th 14:15:07.803 UTC 2 15 37 498 490 1589.886 2170.406 0 319.6362 146.4257 0 0 42 0 0 1985 150.8854 0.380064
Jun 12th 14:15:04.702 UTC 3 15 1 376 370 968.9105 1619.899 0 186.9172 14.36766 0 0 50 0 0 0 0 NaN
Jun 12th 14:14:06.669 UTC 2 14 36 493 488 1579.771 2161.356 0 317.1523 147.2461 0 0 41 0 0 1985 150.8854 0.380064
Jun 12th 14:14:04.701 UTC 3 14 3 374 368 962.913 1611.621 0 187.2734 14.3026 0 0 50 0 0 0 0 NaN
Jun 12th 14:13:06.659 UTC 2 15 38 493 484 1579.771 2144.437 0 317.1523 145.0365 0 0 41 0 0 1985 150.8854 0.380064
Jun 12th 14:13:04.691 UTC 3 15 1 374 365 962.913 1591.144 0 187.2734 14.27442 0 0 50 0 0 0 0 NaN
Jun 12th 14:12:06.649 UTC 2 15 36 490 482 1572.353 2137.378 0 316.4945 145.5446 0 0 41 0 0 1985 150.8854 0.380064
Jun 12th 14:12:03.710 UTC 3 12 4 372 364 956.5342 1589.156 0 186.9166 13.65003 0 0 49 0 0 0 0 NaN
Jun 12th 14:11:06.648 UTC 2 15 37 487 480 1566.973 2130.076 0 315.457 144.9317 0 0 41 0 0 1985 150.8854 0.380064
Jun 12th 14:11:02.242 UTC 3 15 4 370 359 954.3843 1561.144 0 186.6454 13.46099 0 0 47 0 0 0 0 NaN
Jun 12th 14:10:06.658 UTC 2 15 38 484 477 1560.433 2112.053 0 315.1931 142.5282 0 0 41 0 0 1985 150.8854 0.380064
Jun 12th 14:10:02.231 UTC 3 15 1 368 358 948.0543 1556.846 0 186.8499 13.3088 0 0 47 0 0 0 0 NaN
Jun 12th 14:09:05.294 UTC 2 15 39 483 475 1557.733 2105.712 0 315.6278 142.0886 0 0 40 0 0 1985 150.8854 0.380064
Jun 12th 14:09:02.249 UTC 3 14 0 362 357 939.3493 1553.115 0 186.6785 13.36407 0 0 47 0 0 0 0 NaN
Jun 12th 14:08:05.294 UTC 2 15 38 481 473 1551.201 2095.88 0 315.0723 141.5921 0 0 40 0 0 1975 148.5436 0.3760598
Jun 12th 14:08:02.240 UTC 3 15 0 362 355 939.3493 1542.757 0 186.6785 13.37162 0 0 47 0 0 0 0 NaN
Jun 12th 14:07:05.291 UTC 2 14 39 479 470 1539.906 2079.019 0 315.5753 141.1174 0 0 40 0 0 1975 148.5436 0.3760598
Jun 12th 14:07:02.240 UTC 3 14 1 359 353 933.7793 1533.729 0 186.6687 13.38626 0 0 47 0 0 0 0 NaN
Jun 12th 14:06:05.291 UTC 2 15 41 476 467 1531.613 2067.971 0 315.3815 141.5442 0 0 40 0 0 1970 148.56 0.3770557
Jun 12th 14:06:01.335 UTC 3 13 0 358 352 931.9793 1527.641 0 186.7738 13.41218 0 0 46 0 0 0 0 NaN
Jun 12th 14:05:05.306 UTC 2 15 39 473 466 1521.123 2062.38 0 315.8648 141.787 0 0 40 0 0 1965 147.4955 0.3753067
Jun 12th 14:05:01.331 UTC 3 12 0 356 351 928.4393 1526.342 0 186.3974 13.47134 0 0 46 0 0 0 0 NaN
Jun 12th 14:04:05.292 UTC 2 14 39 470 465 1505.598 2059.833 0 316.6794 141.5657 0 0 40 0 0 1965 147.4955 0.3753067
Jun 12th 14:04:01.323 UTC 3 12 0 354 348 925.7692 1518.935 0 186.2155 13.51143 0 0 46 0 0 0 0 NaN
Jun 12th 14:03:05.302 UTC 2 15 39 469 462 1501.616 2046.246 0 316.8699 141.5587 0 0 40 0 0 1960 146.3448 0.3733285
Jun 12th 14:03:01.334 UTC 3 9 0 352 348 922.2292 1518.935 0 186.4015 13.58869 0 0 46 0 0 0 0 NaN
Jun 12th 14:02:05.292 UTC 2 14 39 467 460 1491.333 2036.296 0 317.3442 142.068 0 0 40 0 0 1960 146.3448 0.3733285
Jun 12th 14:02:01.326 UTC 3 8 0 350 347 914.4854 1513.395 0 186.4894 13.63594 0 0 46 0 0 0 0 NaN
Jun 12th 14:01:05.301 UTC 2 15 40 465 455 1485.041 2015.723 0 317.1841 142.7196 0 0 40 0 0 1945 146.3913 0.3763273
Jun 12th 14:01:01.323 UTC 3 9 0 348 345 911.8754 1504.479 0 186.1168 13.65289 0 0 46 0 0 0 0 NaN
Jun 12th 14:00:05.301 UTC 2 15 39 462 454 1478.553 2013.147 0 318.054 142.9391 0 0 40 0 0 1925 144.8582 0.376255
Jun 12th 14:00:01.316 UTC 3 12 0 348 342 911.8754 1490.346 0 186.1168 13.65289 0 0 46 0 0 0 0 NaN
Jun 12th 13:59:05.290 UTC 2 14 38 460 453 1467.382 2011.51 0 318.2465 143.5072 0 0 40 0 0 1925 144.8582 0.376255
Jun 12th 13:59:00.137 UTC 3 12 1 347 340 910.0754 1480.667 0 186.3537 13.6881 0 0 45 0 0 0 0 NaN
Jun 12th 13:58:05.303 UTC 2 15 38 455 450 1446.779 1995.807 0 319.9687 143.7686 0 0 40 0 0 1925 144.8582 0.376255
Jun 12th 13:58:00.138 UTC 3 11 0 345 338 906.5154 1467.112 0 186.3778 13.76703 0 0 45 0 0 0 0 NaN
Jun 12th 13:57:05.301 UTC 2 13 39 453 447 1439.366 1980.432 0 318.7445 144.7448 0 0 40 0 0 1925 144.8582 0.376255
Jun 12th 13:56:58.734 UTC 3 12 0 344 336 899.0455 1459.839 0 186.4015 13.78807 0 0 44 0 0 0 0 NaN
Jun 12th 13:56:04.057 UTC 2 15 39 453 443 1439.366 1963.245 0 318.7445 145.0416 0 0 39 0 0 1920 143.5315 0.37378
Jun 12th 13:55:58.744 UTC 3 12 0 341 335 887.6755 1452.975 0 186.6225 13.81816 0 0 44 0 0 0 0 NaN
Jun 12th 13:55:04.055 UTC 2 15 40 451 441 1435.826 1951.776 0 319.6836 145.5538 0 0 39 0 0 1910 142.663 0.3734633
Jun 12th 13:54:58.742 UTC 3 10 0 338 335 879.7554 1452.975 0 186.3629 13.8646 0 0 44 0 0 0 0 NaN
Jun 12th 13:54:04.066 UTC 2 15 40 448 438 1427.552 1942.212 0 314.0555 146.3626 0 0 39 0 0 1905 142.1885 0.3731982
Jun 12th 13:53:58.730 UTC 3 10 0 338 333 879.7554 1445.789 0 186.3629 13.93206 0 0 44 0 0 0 0 NaN
Jun 12th 13:53:04.067 UTC 2 15 39 445 436 1421.662 1934.004 0 311.5537 145.3165 0 0 39 0 0 1900 140.9004 0.3707905
Jun 12th 13:52:58.748 UTC 3 9 0 336 332 875.5604 1443.896 0 186.595 13.99148 0 0 44 0 0 0 0 NaN
Jun 12th 13:52:04.056 UTC 2 15 40 442 435 1414.795 1929.645 0 311.1995 145.4933 0 0 39 0 0 1880 138.1602 0.3674474
Jun 12th 13:51:58.738 UTC 3 9 0 334 330 871.2817 1435.44 0 186.3621 14.05154 0 0 44 0 0 0 0 NaN
Jun 12th 13:51:04.055 UTC 2 15 40 438 433 1395.637 1920.943 0 312.3224 139.7733 0 0 39 0 0 1875 137.4336 0.3664897
Jun 12th 13:50:58.739 UTC 3 10 0 333 327 870.4817 1425.416 0 186.101 14.08563 0 0 44 0 0 0 0 NaN
Jun 12th 13:50:04.055 UTC 2 15 37 437 431 1392.247 1911.67 0 312.5583 136.9571 0 0 39 0 0 1875 137.4336 0.3664897
Jun 12th 13:49:58.730 UTC 3 10 1 331 325 866.4866 1417.732 0 186.3222 14.14099 0 0 44 0 0 0 0 NaN
Jun 12th 13:49:04.066 UTC 2 15 40 434 427 1384.952 1891.135 0 313.1614 137.9636 0 0 39 0 0 1870 137.4736 0.3675764
Jun 12th 13:48:57.884 UTC 3 10 0 330 324 861.9641 1414.777 0 186.6199 14.1555 0 0 43 0 0 0 0 NaN
Jun 12th 13:48:04.056 UTC 2 14 40 433 425 1382.297 1884.156 0 313.3766 138.0676 0 0 39 0 0 1865 137.233 0.367917
Jun 12th 13:47:57.885 UTC 3 10 0 327 323 856.5541 1411.57 0 186.9878 14.18473 0 0 43 0 0 0 0 NaN
Jun 12th 13:47:03.004 UTC 2 14 40 432 421 1381.622 1865.083 0 306.7076 138.9877 0 0 38 0 0 1860 136.3804 0.3666139
Jun 12th 13:46:57.875 UTC 3 11 0 326 322 854.5291 1407.112 0 186.6987 14.18473 0 0 43 0 0 0 0 NaN
Jun 12th 13:46:02.994 UTC 2 15 39 429 419 1372.588 1859.367 0 307.8094 138.9444 0 0 38 0 0 1860 136.3804 0.3666139
Jun 12th 13:45:56.494 UTC 3 9 1 323 320 848.944 1400.181 0 187.0827 14.27417 0 0 42 0 0 0 0 NaN
Jun 12th 13:45:02.993 UTC 2 15 40 424 418 1360.337 1854.6 0 306.6612 139.192 0 0 38 0 0 1850 134.6483 0.3639143
Jun 12th 13:44:56.505 UTC 3 7 1 323 319 848.944 1396.814 0 187.0827 14.36782 0 0 42 0 0 0 0 NaN
Jun 12th 13:44:03.003 UTC 2 15 39 421 416 1352.147 1848.09 0 306.1984 139.6835 0 0 38 0 0 1840 132.9162 0.3611855
Jun 12th 13:43:55.791 UTC 3 10 0 321 315 845.1315 1381.791 0 187.3969 14.38924 0 0 41 0 0 0 0 NaN
Jun 12th 13:43:03.004 UTC 2 15 37 420 414 1343.777 1838.603 0 306.3932 140.2101 0 0 38 0 0 1840 132.9162 0.3611855
Jun 12th 13:42:55.790 UTC 3 10 1 319 313 843.6315 1373.012 0 187.8966 14.46639 0 0 41 0 0 0 0 NaN
Jun 12th 13:42:01.882 UTC 2 15 40 417 410 1333.926 1819.099 0 307.0871 132.5413 0 0 37 0 0 1835 132.0848 0.3599041
Jun 12th 13:41:55.800 UTC 3 10 0 318 312 842.2914 1371.209 0 187.9143 14.49763 0 0 41 0 0 0 0 NaN
Jun 12th 13:41:01.891 UTC 2 15 38 416 409 1329.943 1812.563 0 307.3545 132.0998 0 0 37 0 0 1830 131.2999 0.3587429
Jun 12th 13:40:55.799 UTC 3 9 1 316 310 840.4915 1361.042 0 188.097 14.60073 0 0 41 0 0 0 0 NaN
Jun 12th 13:40:01.883 UTC 2 14 40 415 405 1327.633 1795.574 0 307.6551 132.5572 0 0 37 0 0 1825 130.132 0.356526
Jun 12th 13:39:55.791 UTC 3 12 0 313 307 833.9689 1353.865 0 188.4257 14.60073 0 0 41 0 0 0 0 NaN
Jun 12th 13:39:01.880 UTC 2 15 40 413 402 1323.718 1777.477 0 304.8477 132.983 0 0 37 0 0 1825 130.132 0.356526
Jun 12th 13:38:55.790 UTC 3 10 0 311 305 830.9289 1350.045 0 189.1033 14.74444 0 0 41 0 0 0 0 NaN
Jun 12th 13:38:01.889 UTC 2 13 40 411 402 1313.713 1777.477 0 302.1284 133.5697 0 0 37 0 0 1815 127.7961 0.3520555
Jun 12th 13:37:55.793 UTC 3 10 0 307 304 821.5302 1345.667 0 189.6791 14.76422 0 0 41 0 0 0 0 NaN
Jun 12th 13:37:01.890 UTC 2 15 40 404 399 1291.406 1767.983 0 300.5643 133.7263 0 0 37 0 0 1815 127.7961 0.3520555
Jun 12th 13:36:55.790 UTC 3 5 1 306 304 820.4401 1345.667 0 190.0679 14.92667 0 0 41 0 0 0 0 NaN
Jun 12th 13:36:00.838 UTC 2 15 40 404 397 1291.406 1756.645 0 300.5643 127.9664 0 0 36 0 0 1810 126.909 0.3505773
Jun 12th 13:35:55.790 UTC 3 7 0 305 301 818.8051 1335.628 0 189.6992 14.97347 0 0 41 0 0 0 0 NaN
Jun 12th 13:35:00.842 UTC 2 15 39 401 394 1281.959 1745.897 0 301.0042 125.584 0 0 36 0 0 1810 126.909 0.3505773
Jun 12th 13:34:55.804 UTC 3 8 0 302 299 811.4677 1327.181 0 190.5041 15.00406 0 0 41 0 0 0 0 NaN
Jun 12th 13:34:00.842 UTC 2 15 40 400 391 1278.28 1734.444 0 301.1359 126.0482 0 0 36 0 0 1805 125.8748 0.3486836
Jun 12th 13:33:54.892 UTC 3 6 1 301 298 808.8126 1323.642 0 190.9464 15.12951 0 0 40 0 0 0 0 NaN
Jun 12th 13:33:00.853 UTC 2 15 41 398 389 1269.404 1726.151 0 301.8206 126.5818 0 0 36 0 0 1795 124.0205 0.3454611
Jun 12th 13:32:54.885 UTC 3 7 0 301 296 808.8126 1313.443 0 190.9464 15.16408 0 0 40 0 0 0 0 NaN
Jun 12th 13:32:00.854 UTC 2 15 39 394 388 1255.479 1719.96 0 300.3777 126.787 0 0 36 0 0 1770 121.2207 0.3424315
Jun 12th 13:31:54.882 UTC 3 9 0 300 293 805.4226 1300.436 0 190.7425 15.20886 0 0 40 0 0 0 0 NaN
Jun 12th 13:31:00.844 UTC 2 15 40 391 384 1245.553 1707.77 0 299.9335 127.7371 0 0 36 0 0 1765 120.6887 0.3418944
Jun 12th 13:30:54.893 UTC 3 9 0 298 292 803.3226 1297.2 0 191.2201 15.23372 0 0 40 0 0 0 0 NaN
Jun 12th 13:30:00.853 UTC 2 15 37 390 381 1243.918 1693.879 0 299.2735 128.6587 0 0 36 0 0 1765 120.6887 0.3418944
Jun 12th 13:29:54.883 UTC 3 10 0 296 291 797.0488 1294.545 0 190.922 15.23372 0 0 40 0 0 0 0 NaN
Jun 12th 13:29:00.844 UTC 2 14 38 388 378 1240.348 1681.82 0 299.0776 124.3542 0 0 36 0 0 1765 120.6887 0.3418944
Jun 12th 13:28:54.227 UTC 3 8 0 293 291 788.4688 1294.545 0 191.1032 15.27988 0 0 39 0 0 0 0 NaN
